PIDN,Ca
09gt9UK5,-0.519511617720127
0BVvxJ6a,0.515799064189196
0dTqplIM,0.0473272332688794
0KbdgApg,0.00742897973395884
0lNiZicC,-0.419608330726624
0MnuuduB,-0.250361029431224
0PcIsF9z,-0.244929767772555
0rGeJ0QN,-0.420129895210266
0ShTFLYJ,-0.284489852376282
0sXI9ytQ,-0.397658929228783
0ukt4aP6,0.347963183000684
0XZh9jka,0.0337019218597561
0Y7Wegri,-0.309937956556678
1AGspb8f,-0.388781793415546
1arHxK3Y,0.081581257970538
1Csy0gvE,-0.404501710832119
1fCW4Bba,-0.360675654560328
1Ic2hly1,-0.424649398028851
1PPbaTwt,-0.412556633353233
1qDZNvIm,-0.365682004392147
1SO5VJNy,-0.228939594328403
28LYJC2V,-0.307572261989117
2cx85d9H,0.191958602843806
2CzACvQq,0.282792679965496
2FT3crfv,-0.227799947932363
2Fy2uHVg,-0.439111302793026
2homMXMV,-0.211221797671169
2ldLrUtq,-0.357414074242115
2MkMEApm,-0.43723873347044
2NDGWEOe,-0.0225942247721832
2nsACW6G,-0.13230137899518
2NyyCiqn,-0.277950833365321
2QcbdrUZ,-0.352498988062143
2QRzIb84,0.0870918006403372
2YgAimWK,-0.381440180540085
2yMbVnWc,-0.30579776391387
36r8sgGQ,-0.279045603424311
3fRLm8f5,-0.247866474092007
3mZhp1nQ,-0.366601073741913
3NXAXCl3,-0.159067527297884
3pikJXRL,-0.176404523372184
3pxOEGHL,-0.369199445098639
3QG0z6fl,-0.451627871394157
3ttdV3f5,-0.30472519621253
3v4X6Mfe,1.08487283885479
3wORuPiv,-0.377213741093874
3WS8R9qm,0.0502821386093274
43EfrxZj,-0.121298690000549
457Vwm21,0.0189478015527129
46KNnOdx,-0.420928347110748
47TwNsVC,-0.113222545711324
49856RpO,-0.130246334522963
4Ane1o2N,-0.299987440556288
4AyVUgSc,-0.350992161035538
4B1951On,-0.249979769065976
4eQ90eLY,-0.16397130638361
4o5jwMj8,-0.318642159551382
4OL39Teo,-0.148097679764032
4vPgpl2c,-0.326187266409397
51r9aA0d,-0.374434588849545
58SmeRoP,-0.26394320577383
5a8sf6QV,-0.0323880162090063
5eSvmqYm,-0.301553258299828
5HJp1AXn,-0.342289296537638
5hkN8fiv,-0.0139644399750978
5MBZW7fx,-0.198465891415253
5Nq3gHaP,0.0600167608819902
5oK8Gti5,-0.472794865071774
5paniGaU,-0.434384815394878
5RmwFFK3,0.161087367078289
5Tu5Jbov,-0.399683701992035
5vsr7ZUP,0.508762861043215
5YEolkev,-0.387735857069492
60B4xMWI,-0.327849540114403
64jOUtKy,0.267980268597603
6AJo4xNG,-0.415265430510044
6CAvhEte,-0.370486204326153
6CuGYjT5,1.8885811984539
6DGH8ujZ,-0.275424056872725
6eUWsVzw,0.522908590734005
6gNyO7Do,0.185313768777996
6jT0AyHe,0.0817503726982977
6nBgCvWu,-0.45298210978508
6PzsGdVm,0.163249813622679
6ro5mqg6,-0.018758056522347
6sGqObX4,-0.409084802865982
6UcSJMbq,-0.264738048613071
