PIDN,SOC
09gt9UK5,-0.574496248364449
0BVvxJ6a,0.185505672520958
0dTqplIM,0.663817258179188
0KbdgApg,0.20456511946395
0lNiZicC,-0.511435347795486
0MnuuduB,0.144386094331276
0PcIsF9z,0.0208040666067973
0rGeJ0QN,0.0174691264284775
0ShTFLYJ,-0.730001530051231
0sXI9ytQ,-0.563043414056301
0ukt4aP6,-0.442503241449595
0XZh9jka,0.194512709090486
0Y7Wegri,-0.23882079515497
1AGspb8f,-0.0364238215610385
1arHxK3Y,0.300385989993811
1Csy0gvE,-0.462916271388531
1fCW4Bba,-0.551901067793369
1Ic2hly1,-0.330083504319191
1PPbaTwt,-0.303482542932034
1qDZNvIm,-0.708312278985977
1SO5VJNy,-0.31553400605917
28LYJC2V,0.673178455233574
2cx85d9H,0.351207673549652
2CzACvQq,-0.375851125270128
2FT3crfv,0.0961794530099724
2Fy2uHVg,-0.428410538285971
2homMXMV,-0.0658321262337267
2ldLrUtq,-0.282875944022089
2MkMEApm,-0.566612793505192
2NDGWEOe,-0.565068088471889
2nsACW6G,1.0458471596241
2NyyCiqn,-0.397453345358372
2QcbdrUZ,-0.352453837729991
2QRzIb84,-0.306252159923315
2YgAimWK,-0.548689521849155
2yMbVnWc,2.0317692399025
36r8sgGQ,-0.655418226122856
3fRLm8f5,-0.15936684217304
3mZhp1nQ,-0.647744202613831
3NXAXCl3,-0.174195942655206
3pikJXRL,-0.137941988836974
3pxOEGHL,-0.6647530823946
3QG0z6fl,-0.335667015053332
3ttdV3f5,0.107613944355398
3v4X6Mfe,-0.337202183902264
3wORuPiv,-0.0562760088359937
3WS8R9qm,1.12759654968977
43EfrxZj,0.0616654947691131
457Vwm21,0.539541850984097
46KNnOdx,-0.0335135723813437
47TwNsVC,0.237391831190325
49856RpO,-0.344561403244734
4Ane1o2N,-0.406503091752529
4AyVUgSc,-0.549264881014824
4B1951On,-0.00657851325377123
4eQ90eLY,0.46934562176466
4o5jwMj8,-0.577117818593979
4OL39Teo,0.184582134895027
4vPgpl2c,-0.611961345374584
