PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.519511617720127,0.169494586251676,-1.32858029603958,-0.574496248364449,1.20474593639374
0BVvxJ6a,0.515799064189196,0.0341372761147795,1.10493648052216,0.185505672520958,-1.14794341027737
0dTqplIM,0.0473272332688794,-0.0842096023261547,0.426267659664154,0.663817258179188,-0.997760814428329
0KbdgApg,0.00742897973395884,-0.159330035513267,0.223770868801512,0.20456511946395,-0.485852484405041
0lNiZicC,-0.419608330726624,-0.202186916954815,-1.18690440058708,-0.511435347795486,-0.116297202324495
0MnuuduB,-0.250361029431224,-0.381862778961658,-0.137546614464372,0.144386094331276,-0.54902233555913
0PcIsF9z,-0.244929767772555,-0.218273669568589,-1.25182617306709,0.0208040666067973,-0.416431090608239
0rGeJ0QN,-0.420129895210266,0.0328648517897818,-0.593062055110931,0.0174691264284775,-0.245696287788451
0ShTFLYJ,-0.284489852376282,-0.293116573244333,-0.616221314668655,-0.730001530051231,0.261026488873176
0sXI9ytQ,-0.397658929228783,-0.144877107813954,-0.327132974751294,-0.563043414056301,0.950263714790344
0ukt4aP6,0.347963183000684,0.857571681588888,1.04641291201115,-0.442503241449595,0.103126876777969
0XZh9jka,0.0337019218597561,-0.435677378624678,-0.0982210622867569,0.194512709090486,-0.171874061878771
0Y7Wegri,-0.309937956556678,0.823544658347964,0.311101263505407,-0.23882079515497,0.0160332127474248
1AGspb8f,-0.388781793415546,-0.305308800935745,-0.95132911503315,-0.0364238215610385,-0.904475796222687
1arHxK3Y,0.081581257970538,1.22037157788873,0.581540887802839,0.300385989993811,-0.497317131981254
1Csy0gvE,-0.404501710832119,-0.121790853422135,-0.0193857633508742,-0.462916271388531,0.750931297242641
1fCW4Bba,-0.360675654560328,0.533950712665683,-0.577508988976479,-0.551901067793369,0.314944944297895
1Ic2hly1,-0.424649398028851,0.0546706495108083,-0.425997926294804,-0.330083504319191,1.03338437974453
1PPbaTwt,-0.412556633353233,0.6213747988455,-0.872228160500526,-0.303482542932034,1.05183477401733
1qDZNvIm,-0.365682004392147,-0.294106615846977,-0.244864643365145,-0.708312278985977,0.871013523638248
1SO5VJNy,-0.228939594328403,-0.0447108623804525,0.223721146397293,-0.31553400605917,0.397340400516987
28LYJC2V,-0.307572261989117,-0.0633537880610675,-0.910854876041412,0.673178455233574,-0.704273389279842
2cx85d9H,0.191958602843806,-0.303747488558292,-0.0224918134044856,0.351207673549652,-0.943200516700745
2CzACvQq,0.282792679965496,0.926056922972202,1.66172041296959,-0.375851125270128,-0.525591227412224
2FT3crfv,-0.227799947932363,-0.144242457591463,0.585752360522747,0.0961794530099724,-0.629267406463623
2Fy2uHVg,-0.439111302793026,-0.154584752768278,-0.731472949683666,-0.428410538285971,-0.195154208689928
2homMXMV,-0.211221797671169,-0.0199496002169326,-1.16118924319744,-0.0658321262337267,0.447548170387745
2ldLrUtq,-0.357414074242115,0.533799504861236,0.125945435184985,-0.282875944022089,-0.15139173240168
2MkMEApm,-0.43723873347044,-0.0697955783456564,-0.303182911407202,-0.566612793505192,1.18563361167908
2NDGWEOe,-0.0225942247721832,-0.0693906059896108,0.562331391731277,-0.565068088471889,-0.392604959011078
2nsACW6G,-0.13230137899518,-0.29769536331296,-0.43560708835721,1.0458471596241,-0.422504146024585
2NyyCiqn,-0.277950833365321,0.331325738783926,0.0772590746404603,-0.397453345358372,0.55089518353343
2QcbdrUZ,-0.352498988062143,-0.349347869306803,-0.202189567591995,-0.352453837729991,0.553945453464985
2QRzIb84,0.0870918006403372,1.02242980152369,1.45955755114555,-0.306252159923315,0.315934761054814
2YgAimWK,-0.381440180540085,-0.0613503520493396,-0.187659240094945,-0.548689521849155,1.01819466352463
2yMbVnWc,-0.30579776391387,0.0916286603547633,-1.06644830703735,2.0317692399025,0.756204354763031
36r8sgGQ,-0.279045603424311,-0.306604402139783,-0.023471601260826,-0.655418226122856,0.512480932474136
3fRLm8f5,-0.247866474092007,-0.276518549025059,-0.316008779406548,-0.15936684217304,0.0681502527208067
3mZhp1nQ,-0.366601073741913,-0.341187436878681,-0.0912717003840953,-0.647744202613831,0.873822529613972
3NXAXCl3,-0.159067527297884,-0.308549525495619,-0.344700556248426,-0.174195942655206,-0.400506392493844
3pikJXRL,-0.176404523372184,-0.364636629447341,-0.434520738106221,-0.137941988836974,-0.577346198260784
3pxOEGHL,-0.369199445098639,-0.291474625468254,-0.421098259463906,-0.6647530823946,0.715095260739326
3QG0z6fl,-0.451627871394157,1.44250003695488,-1.26760977506638,-0.335667015053332,0.90250535607338
3ttdV3f5,-0.30472519621253,1.25477145016193,-0.222367512295023,0.107613944355398,-0.140464707836509
3v4X6Mfe,1.08487283885479,-0.285973372170702,1.87502065896988,-0.337202183902264,0.115909687348176
3wORuPiv,-0.377213741093874,0.405787301808596,-0.472781515866518,-0.0562760088359937,-0.403150321915746
3WS8R9qm,0.0502821386093274,-0.183776786201634,-0.336998314945959,1.12759654968977,-0.0743952548364177
43EfrxZj,-0.121298690000549,1.65302292406559,-0.436789046227932,0.0616654947691131,-0.518845152854919
457Vwm21,0.0189478015527129,0.846559258922934,0.216572438180447,0.539541850984097,-0.747409419715405
46KNnOdx,-0.420928347110748,-0.208120056241751,-0.93273341357708,-0.0335135723813437,-0.490537676215172
47TwNsVC,-0.113222545711324,-0.327305927686393,-0.596554569713771,0.237391831190325,-0.146093200985342
49856RpO,-0.130246334522963,-0.205461253691465,-0.118607954494655,-0.344561403244734,-0.921979558467865
4Ane1o2N,-0.299987440556288,0.0504336645215517,-0.28624451700598,-0.406503091752529,0.132417470216751
4AyVUgSc,-0.350992161035538,0.00878931451588869,-0.554051084816456,-0.549264881014824,0.227663727477193
4B1951On,-0.249979769065976,-0.071319551859051,-0.329399006068707,-0.00657851325377123,0.478819552809
4eQ90eLY,-0.16397130638361,2.58204828500748,-0.209922767430544,0.46934562176466,-0.09518051315099
4o5jwMj8,-0.318642159551382,-0.327647056803107,-0.468201892077923,-0.577117818593979,0.298279082775116
4OL39Teo,-0.148097679764032,1.76091542243958,-0.362391600757837,0.184582134895027,-0.221808528911788
4vPgpl2c,-0.326187266409397,0.0371368904830888,-0.376379216834903,-0.611961345374584,-0.0369825784116983
51r9aA0d,-0.374434588849545,-0.0133846890181303,0.0747040368616581,-0.628215426206589,0.465062840282917
58SmeRoP,-0.26394320577383,-0.0668164264643565,0.052019277587533,-0.150252812047256,-0.561647622287273
5a8sf6QV,-0.0323880162090063,-0.00907682511024177,0.497400018572807,0.0543521891348064,-0.772095465660095
5eSvmqYm,-0.301553258299828,-0.254151627235115,-0.240719285001978,-0.309778679162264,-0.277524890378118
5HJp1AXn,-0.342289296537638,0.0284788809716702,-0.631317818164825,0.459980723634362,-0.162477051187307
5hkN8fiv,-0.0139644399750978,-0.174939613230526,-1.0054946243763,0.704216302931309,-0.703627648949623
5MBZW7fx,-0.198465891415253,-0.292856927122921,0.0981793269515037,-0.464798674732447,-0.501090064644814
5Nq3gHaP,0.0600167608819902,1.47172074019909,-0.238720745965838,0.618058359622955,-0.0432700461708009
5oK8Gti5,-0.472794865071774,0.330739327252377,-0.947407549619675,-0.538169954717159,1.51799725294113
5paniGaU,-0.434384815394878,-0.274121163971722,-0.539824911952019,-0.691597750782967,1.09661222398281
5RmwFFK3,0.161087367078289,0.788999699056149,-0.335077065974474,-0.124414379615337,-0.708787383139133
5Tu5Jbov,-0.399683701992035,-0.0782567264745012,-0.562095810472965,-0.0895326683297753,-0.461621993035078
