PIDN,Sand
09gt9UK5,0.242884252406657
0BVvxJ6a,-0.474996683746576
0dTqplIM,-0.701299391686916
0KbdgApg,-0.535413363575935
0lNiZicC,-0.29344483781606
0MnuuduB,-1.03912817835808
0PcIsF9z,0.610164906084538
0rGeJ0QN,0.496452149748802
0ShTFLYJ,0.422046546824276
0sXI9ytQ,1.39243014752865
0ukt4aP6,-0.562272693216801
0XZh9jka,-1.01560245156288
0Y7Wegri,0.26410753801465
1AGspb8f,-0.398417882621288
1arHxK3Y,-0.583191321790218
1Csy0gvE,1.12643536329269
1fCW4Bba,0.1002336461097
1Ic2hly1,0.152058664720971
1PPbaTwt,-0.469943077862263
1qDZNvIm,0.909854920208454
1SO5VJNy,1.17229362130165
28LYJC2V,-0.349781472235918
2cx85d9H,-0.49764304086566
2CzACvQq,-0.786852955818176
2FT3crfv,-0.364058662950993
2Fy2uHVg,-0.432502222061157
2homMXMV,0.711260822415352
2ldLrUtq,-0.374740637093782
2MkMEApm,0.570313207805157
2NDGWEOe,-0.542646740376949
2nsACW6G,-1.04272011220455
2NyyCiqn,1.10550405085087
2QcbdrUZ,0.280356178805232
2QRzIb84,-0.306599688157439
2YgAimWK,0.24107072816696
2yMbVnWc,0.00225536962971091
36r8sgGQ,1.11219848692417
3fRLm8f5,0.514230865240097
3mZhp1nQ,0.286530130729079
3NXAXCl3,-0.873301577568054
3pikJXRL,-0.950608968734741
3pxOEGHL,0.975677689909935
3QG0z6fl,-0.377977606654167
3ttdV3f5,-0.00305478796362877
3v4X6Mfe,-0.579724119603634
3wORuPiv,-0.979987475275993
3WS8R9qm,-1.06389199793339
43EfrxZj,-0.600496770441532
457Vwm21,-0.24033701820299
46KNnOdx,0.430556150525808
47TwNsVC,-1.05277028381824
49856RpO,-0.400669949501753
4Ane1o2N,0.559835903346539
4AyVUgSc,0.233047409914434
4B1951On,-0.582939843833447
4eQ90eLY,-0.750304099917412
4o5jwMj8,0.418639173358679
4OL39Teo,-0.365425296127796
4vPgpl2c,0.126452086909558
51r9aA0d,0.0769739864394069
58SmeRoP,-0.302555807679892
5a8sf6QV,-0.676926580071449
5eSvmqYm,-0.135032466193661
5HJp1AXn,0.102315275650471
5hkN8fiv,-0.368295388668776
5MBZW7fx,-0.662729321420193
5Nq3gHaP,-0.563020803034306
5oK8Gti5,0.299310575053096
5paniGaU,1.67746943831444
5RmwFFK3,-0.733454808592796
5Tu5Jbov,-0.473734173178673
5vsr7ZUP,-0.541285406053066
5YEolkev,-0.411812797933817
60B4xMWI,-0.0610887158720288
64jOUtKy,-0.818375390768051
6AJo4xNG,0.123482853034511
6CAvhEte,-0.315345155075192
6CuGYjT5,-0.914078456163406
6DGH8ujZ,0.0408079457003623
6eUWsVzw,-0.548656819760799
6gNyO7Do,-0.487419494986534
6jT0AyHe,-0.77244071662426
6nBgCvWu,0.583654957264662
6PzsGdVm,0.245800398103893
6ro5mqg6,0.898430582880974
6sGqObX4,-0.590684472024441
6UcSJMbq,-0.422279453277588
6uEGy0n4,-0.661752910912037
6WJbkH8U,-0.656890541315079
7aF7nnwn,1.02611752152443
7asGzfX9,-0.00905642359284684
7BZ4LxP8,-0.723312421143055
7cg7C92o,-0.176221567112952
7CmigXKi,-0.501853214204311
7eOxTpsB,0.765960836410522
7ey0v7ma,-1.02629983127117
7Ga0LpfR,-0.555525259673595
7gocyrYl,-0.0483181214483921
7gqR3GoA,0.382750400155783
7og7aUXB,-0.246785245090723
7onRfa8F,0.474728312343359
