PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.490371884405613,0.196029330324382,-1.29490733742714,-0.563342045247555,0.757199262082577
0BVvxJ6a,0.436217537894845,0.132503953855485,0.945944452285767,0.204524681344628,-1.28442206382751
0dTqplIM,-0.0203313140300452,0.0704188444651663,0.283691025525331,0.463157434016466,-1.16855011880398
0KbdgApg,-0.0640772459097207,0.108471921202727,0.189208969008178,0.165994789847173,-0.4553681332618
0lNiZicC,-0.438052123785019,-0.408776450809091,-0.990674376487732,-0.591059006750584,0.35202436260879
0MnuuduB,-0.258302503451705,-0.237518396787345,-0.0410159989260137,0.0842846388928592,-0.24748247275129
0PcIsF9z,-0.322771397978067,-0.300788830593228,-1.29911970496178,0.232173595577478,-0.343991713598371
0rGeJ0QN,-0.405583041906357,-0.112332926958334,-0.484104224480689,0.0704228196758777,-0.266040115058422
0ShTFLYJ,-0.370779161900282,-0.525113277882338,-0.233127890154719,-0.737869369983673,0.474650681763887
0sXI9ytQ,-0.424232266843319,0.0640523107489571,-0.270044254139066,-0.562286733835936,1.00026100277901
0ukt4aP6,0.422455505281687,0.552861490659416,1.26592977046967,-0.586988916993141,0.0362323518609628
0XZh9jka,-0.219412916060537,-0.491329758614302,-0.252741935662925,0.176720497757196,-0.623531268164516
0Y7Wegri,-0.24963177703321,2.05199991762638,0.363009486719966,-0.195740771945566,0.138081881962717
1AGspb8f,-0.394394373893738,-0.145523734018207,-0.78109675347805,-0.0397483870154247,-0.991310599446297
1arHxK3Y,0.499752706289291,0.61805219615344,1.32245256602764,0.350126654654741,-0.573992018401623
1Csy0gvE,-0.411245891451836,0.616054164990783,0.148604549095035,-0.54113824814558,0.467768548615277
1fCW4Bba,-0.418813522160053,0.237190673314035,-0.31405133404769,-0.502541843056679,0.440017292648554
1Ic2hly1,-0.41867633163929,0.180829167622142,-0.355168124567717,-0.392744138091803,1.03897264301777
