PIDN,Sand
09gt9UK5,1.19975952208042
0BVvxJ6a,-1.22728563845158
0dTqplIM,-0.72780604660511
0KbdgApg,-0.773299878835678
0lNiZicC,0.669286569952965
0MnuuduB,-0.455404172092676
0PcIsF9z,-0.157192150707124
0rGeJ0QN,-0.405095446266932
0ShTFLYJ,0.63710378408432
0sXI9ytQ,1.45538365840912
0ukt4aP6,-0.0546576658263803
0XZh9jka,-1.02753129899502
0Y7Wegri,-0.115998811088502
1AGspb8f,-1.24589365124702
1arHxK3Y,-0.610456038638949
1Csy0gvE,0.807944892346859
1fCW4Bba,0.699420928955078
1Ic2hly1,0.593343804776669
1PPbaTwt,1.06720203459263
1qDZNvIm,1.03211680054665
1SO5VJNy,0.323820424452424
28LYJC2V,-0.866793683171272
2cx85d9H,-0.847848573327065
2CzACvQq,-0.297868503257632
2FT3crfv,-0.307181006157771
2Fy2uHVg,-0.571632269024849
2homMXMV,0.906061282753944
2ldLrUtq,0.116291529434966
2MkMEApm,1.43416813611984
2NDGWEOe,-0.376899189688265
2nsACW6G,-1.1563462972641
2NyyCiqn,0.602503411471844
2QcbdrUZ,0.3337925164029
2QRzIb84,0.342468953802017
2YgAimWK,1.14405949115753
2yMbVnWc,0.780621844530106
36r8sgGQ,0.579798889160156
3fRLm8f5,0.0371095508802682
3mZhp1nQ,0.848345246911049
3NXAXCl3,-1.01844377219677
3pikJXRL,-1.03415755033493
3pxOEGHL,0.940826293826103
3QG0z6fl,0.922411312907934
3ttdV3f5,-0.391172149218619
3v4X6Mfe,0.356261736270972
3wORuPiv,-0.750725995004177
3WS8R9qm,-0.772799728810787
43EfrxZj,-0.398949004523456
457Vwm21,-0.95975852906704
46KNnOdx,-0.394125177711248
47TwNsVC,-1.14645936787128
49856RpO,-0.910449028015137
4Ane1o2N,0.160664915852249
4AyVUgSc,0.546511922776699
4B1951On,0.868929441273212
4eQ90eLY,0.292057528812438
4o5jwMj8,0.581305752694607
4OL39Teo,-0.255381908547133
4vPgpl2c,0.0554873010609299
51r9aA0d,0.861094468832016
58SmeRoP,-0.242614704300649
5a8sf6QV,-0.969532206654549
5eSvmqYm,-0.531575931608677
5HJp1AXn,-0.409920319542289
5hkN8fiv,-0.636929602921009
5MBZW7fx,-0.543820738047361
5Nq3gHaP,-0.0756291156634688
5oK8Gti5,1.58110411763191
5paniGaU,1.28551796376705
5RmwFFK3,-1.07515980005264
5Tu5Jbov,-0.329484206065536
5vsr7ZUP,-1.04623728096485
5YEolkev,-0.344313078373671
60B4xMWI,0.856888902187347
64jOUtKy,-0.774647906422615
6AJo4xNG,0.750291064381599
6CAvhEte,1.23639013171196
6CuGYjT5,-1.12563431560993
6DGH8ujZ,-0.299019928276539
6eUWsVzw,-1.01905961334705
6gNyO7Do,-0.991869133710861
6jT0AyHe,-0.758983589708805
6nBgCvWu,1.13338576555252
6PzsGdVm,-0.408625167235732
6ro5mqg6,0.146235434431583
6sGqObX4,-0.676854500174522
6UcSJMbq,0.398449460882694
6uEGy0n4,-0.449637939035892
6WJbkH8U,-0.930746421217918
7aF7nnwn,1.00415036380291
7asGzfX9,0.0696270091386395
7BZ4LxP8,-0.150692511670059
7cg7C92o,-0.18332914467901
7CmigXKi,1.14027393162251
7eOxTpsB,0.843170928955078
7ey0v7ma,-1.12736455500126
7Ga0LpfR,-0.549618276953697
7gocyrYl,-0.373109408468008
7gqR3GoA,-0.841340535879135
7og7aUXB,0.131913151498884
7onRfa8F,0.875780344009399
7PQsFvsG,-0.132265386451036
7umkNuxM,-0.610722118616104
7vPr9ExD,-0.939382630586624
7zNjpCzu,-0.773002932965756
7ztsQNj3,-0.47640596665442
86gppwMI,1.13198882937431
88thAGdL,0.271149834990501
8ajs2uG8,-0.902970325946808
8bXnz62p,0.449641669914126
8GhU8STP,-0.828096985816956
8NlzDcWe,0.315128687024117
8nO1O1LG,-0.59835669696331
8QAejdLW,-0.827498812973499
8RDeFxWM,0.989752396941185
8UXP2NBS,0.247351877531037
8xE1p8g8,-0.685862299054861
8yMDVMRM,-0.719593390822411
8ZoV3KGT,-0.367710553854704
98R5VaPi,1.18197248876095
9DcTz2Ua,-0.659446020424366
9G7nfUrK,0.818781724572182
9iQwmFJR,0.618493397533894
9O6GZ1HT,0.00929756378754973
9S7fCoAM,0.648027182370424
A3Mt6SAQ,0.0882758647203445
a7bhJGBU,-0.701381483674049
AaFvEoHq,0.504529924597591
abCzN1zx,-1.01534371078014
ae7sMiB4,-0.407211570814252
afsVuCGV,-0.814713524281979
aHpv6KzP,-0.705393067002296
AiIPD6hX,-0.0413727787919925
aINzEBVN,-0.465755823254585
aiwBQETI,-1.02283682823181
aiyli4EI,0.0587863175198436
AJIsQIcV,1.19239401817322
AMHKXMh8,-0.501866622827947
aP9EtTGF,-0.381788635626435
apJ7NmzD,-0.425713547319174
AsIURvJS,-0.569863893836737
AsvgbJ0C,0.206763532757759
ASwA2J4E,0.354317174851894
atVjNMtQ,-1.12689924836159
aV6EhtSL,-0.27059903293848
aVZsXKoH,-0.608937337994576
AxEhbkCM,-0.443101419880986
aYVnVJvc,-0.431412195041776
b5GirVGV,0.509891443699598
B7VPkIpx,0.390720695571508
b9SpMjNB,0.735592931509018
bAFs37yy,0.796490581333637
bat8tcGs,-0.875511372089386
BBwHqHiH,-0.378621061518788
bDia1hHV,-0.672002886235714
bfjej4wu,-0.948123005032539
bFkv5Mtr,-0.573631712794304
bh04YDiP,-0.613716471195221
bHe2IXgA,-0.995744933187962
BMyps8hr,-0.664965327084065
BUHS4dQw,-0.679475659132004
bWX3vUm5,-0.913809096813202
BZB3EYWQ,0.669980442523956
c110Fdc8,-0.118610410951078
c32GUzMa,1.2704664349556
C5gIfQbJ,-0.99832706451416
C5UPCZcL,-0.521757988631725
CDRuu4Pn,1.12467270791531
ceNvS3yd,-0.129614781215787
ChnD1nrN,0.561370519921184
ChQdtl4J,0.438431569933891
cmwdt4Av,-0.85763892531395
cn4EHsup,-0.00603015483357012
CQhTYkqE,-1.35703376531601
crVOGGTT,1.16332140862942
CSEobMXv,-0.982220610976219
csPEJ1E5,-0.183341243909672
cT6uU0B0,0.814023584127426
CvtbbIcq,-0.275468344520777
cWXCiFwh,-0.86036384999752
Cxk06b77,-0.182966034580022
CYMQE4x0,-0.0159360598074272
d0UrRtMk,1.4631976723671
D3QD3ZEJ,0.122572210966609
d6LU4G4I,-0.441776962205768
d74T1DVv,-1.05360795855522
D8J5C6lA,-0.755404224991798
DCeQwYfT,-1.07909245193005
DDEftkx3,1.11104170680046
de43ycXY,0.0226148730143905
DEwCfeDW,0.00920307491905987
dfIn7m9z,-0.818773254752159
dhmb9ZY9,-0.724225701391697
DMkIV4oL,0.389045391976833
dn8kCuyf,1.10769675672054
DnzGfbxS,-0.585654436051846
DoZxo6f6,0.391931791976094
dpcquvWW,0.326382290571928
dqcbIMyr,0.298279797658324
dR6rM1tQ,-0.83432139903307
drWgsBf5,-0.876677748560905
dUnlyhj7,0.0886051030553063
dUNxOoqg,-0.772260373830795
dVDlnZQ6,-1.02005958259106
DvhBPGIk,-0.481415233016014
dVT26GDu,1.00796991288662
Dx7GoUcT,1.1937058866024
dytx0HSe,1.37072341740131
e4KkkIha,-0.4180265404284
E5hIjohO,-1.175474858284
E6x4XGHt,1.29160634279251
e9YorH4m,0.807603077590466
eaIwb3rG,0.780801099538803
eB9gVQ0R,0.964768336713314
EDEpAzh1,-1.39595090150833
Ehw2Jz6s,-0.311403394676745
EjqzC4zH,0.424029131233692
EkMZO3Qj,0.660170032083988
eMhLFqU6,0.475415354408324
eMllg1qm,-0.562923904508352
EnoNXWvU,0.426293724775314
eNPunZ9i,0.556856454908848
Epv8ANwr,-0.292630530335009
eS5BSM4J,1.47323060631752
ETGudkQt,0.90610925257206
Etro9j0B,0.0402457411400974
EUleKrLJ,-0.594227715581656
eVGMFoOI,0.797724777460098
eyzw8Vis,1.23943776786327
f04Ke2bN,0.447984781488776
F3MIZj76,-1.12402500808239
f4GA0te1,-0.12719460313092
f7bd91h5,1.16424923539162
favPNA2N,0.918530681729317
FaW764jk,-0.155367487343028
fB7z9ndr,1.21772765219212
FB8tU00K,-0.735332925617695
FeAbMXly,0.853865712881088
fEe7AWFA,-0.644192692637443
FeudaFXn,-0.311043901368976
fJJIbgY9,-0.631066483259201
FldUmFeM,0.720188203454018
FLhxBGMK,-0.658799654245377
Fnv5tfAm,-0.914298918843269
fQBURMvg,0.687966419756412
FRreR8ka,0.231569288298488
fS0HpOub,0.648787172138691
fTDXauuk,-0.640602587163448
FvrAd3Or,0.723847348988056
FXne4oAV,-0.778812405467033
g3Fv0U4k,-0.540083574876189
G48zHffi,0.76526243686676
g5PKo2E2,-0.847593376040459
G76zCv5N,0.31871061809361
G7JGUdNf,-0.897299562394619
gbjnD5fe,0.135443361289799
GCo6MONx,-0.825613532960415
GE0vbpVQ,1.19964831471443
ge9zqXCv,-0.469929908961058
geeqJpSE,0.716703410446644
GemPjTJ9,-0.756569616496563
GkLYRm1K,-0.566770342364907
GmlqP8eI,-0.3708367113024
GN0DfOqt,0.631336311995983
GNsTAb1v,-1.08021074235439
GPwmO21z,-0.733040629327297
GqkIrOvf,-0.910151275992394
gqy1J2RS,-0.933051258325577
GQYpfLoh,-0.973867934942245
GR9knT8n,-0.34373726695776
grlUtS3H,-0.768747878074646
gx965KYj,0.0119732435210608
GXtFFbZy,-0.0240986369783059
GYvzvvFD,0.452826659195125
H0fsegPi,0.128378111985512
h3F08Vjm,0.522617413848639
H4dHpJjU,-0.504759809374809
H5QwJCuU,-0.275092198047787
H5uwmSZ0,1.1558039098978
h6FQG8Iy,1.05965606868267
h7ftM8b3,-0.380057399673387
H8MtbVoL,-0.308792391140014
H9JrUYnp,0.271841656975448
HdKcxEWr,0.351508898474276
HecW1iCC,-1.133758482337
hf65yZkM,-0.811636275053024
HHYmmHVk,1.42701930403709
HJ5U4uqL,-0.456635168194771
hjuwe1x4,-0.124602533550933
hLrCHXZv,-0.801844182610512
HNQxYc4w,-0.499594549834728
HpbKB8rv,-0.898820495605469
hQ6VBuFx,0.925380763411522
HQYhKHZ8,0.178659448405961
HrkoYjCg,-0.969924339652061
HSCMx0MC,1.10393103063107
HXYuE0fx,-0.573848862946033
hyINlsFR,1.00902917087078
hYoR2y7w,-1.03627623319626
i0Qlm9Bv,0.966588616371155
i1VxfxMb,1.19496694803238
i2l6jXNP,-0.146149630285799
i4FgPZv7,1.03973723649979
I5P2uquT,0.82413277477026
i7XtIkSi,0.0116938956431113
I94qkDM7,0.588082265108824
I9sQbtt8,-0.649771758913994
i9z346Ut,-0.0380137534812093
Iaq3v0t3,0.204015475418419
IbVwu1t6,-0.497542464733124
IcHKTLyo,-1.09377546310425
iDOat4cZ,-0.638827308267355
ieTPaa3c,-0.256435850891285
if7BmzU0,0.680473028123379
IFxgw6ZX,-0.43674297221005
ihNz5bmx,-0.841180722415447
ikJXKdIN,0.922956055402756
iNv6RoSO,0.181952331773937
IPPPSyoU,-0.858138990402222
IpW80wVB,-0.465432637557387
iq2kxikN,-0.996224862337112
IQOYQubU,-0.685116800665855
iSL9NYzy,-0.534419896267355
iSqVc1r8,0.0448082826565951
Itb0PYUV,-0.881038796901703
iuZEDJK7,0.800888934731483
iyF8gVT7,0.997658535838127
IYNE2SxU,-0.964330549538136
iYZMftt6,-0.610367847234011
IZRFk9kN,0.124090037867427
j06qdQ0V,0.348268377949717
j7hl8svO,-0.541653886437416
J8fpSwS0,0.697781965136528
j8hMoJUN,0.458215718530118
JcE9G92B,-0.305708714947104
JE1SlbD0,-0.703120264410973
JEB4McNb,-1.09912403821945
JEE4QVeQ,-0.864167043566704
JJSEU2VQ,0.781091186404228
jNaFasbV,-1.25027554929256
JnNYpXHr,-0.862691143155098
JSsVriP2,0.472478610277176
juO5ii5l,-0.0109320719435345
JUvQNiOK,0.291025049053133
jVVHeYHT,0.526194851100445
jXm4ySvK,0.234898046404123
JZbrRtm2,0.234868061356246
JzpbnOtz,0.740241424739361
JzzUhPQp,-0.506537522561848
K05R8dQK,-1.32924770712852
K17pG2mG,-0.0395977215841413
k2hdEBsU,1.57859679460526
k3ynMfhN,0.474089949578047
K8BellUe,-1.01805482208729
k9C9yBtr,-0.961404052376747
kAKRvcRo,-1.13479773998261
kaW0TfRn,-0.34495418202132
kBi3R2oC,-0.419736250862479
kDWmnsXe,-0.260022950451821
KJ2eH6rr,-0.692833423800767
KJEJ6Glk,-0.834181305766106
KmbAyTcE,0.208284934051335
kmg3SowO,-0.223642222885974
KnNyl3rV,0.83755210340023
Kp2DG8TZ,0.454102583229542
