PIDN,pH
09gt9UK5,-1.29699091315269
0BVvxJ6a,0.78424868718721
0dTqplIM,0.430346770980395
0KbdgApg,-0.0990305743180215
0lNiZicC,-0.939517149329186
0MnuuduB,-0.0389069847995415
0PcIsF9z,-1.3498556137085
0rGeJ0QN,-0.764428822696209
0ShTFLYJ,-0.166930667310953
0sXI9ytQ,-0.215317025361583
0ukt4aP6,1.64608279168606
0XZh9jka,-0.632893941551447
0Y7Wegri,0.644757443666458
1AGspb8f,-1.29772121310234
1arHxK3Y,1.54305434823036
1Csy0gvE,0.0782136400230229
1fCW4Bba,-0.587371410056949
1Ic2hly1,-0.420326488465071
1PPbaTwt,-0.630045981705189
1qDZNvIm,-0.29956566169858
1SO5VJNy,-0.0396576897241175
28LYJC2V,-1.14939713180065
2cx85d9H,-0.222846788412426
2CzACvQq,1.78605832457542
2FT3crfv,0.467073916643858
2Fy2uHVg,-0.311245141923428
2homMXMV,-1.31150369048119
2ldLrUtq,0.470288919657469
2MkMEApm,-0.116036541946232
2NDGWEOe,1.73762763142586
2nsACW6G,-1.19615078866482
2NyyCiqn,0.153095853538252
2QcbdrUZ,-0.0887025760952383
2QRzIb84,1.96278416514397
2YgAimWK,-0.119809087365866
2yMbVnWc,-1.11299062669277
36r8sgGQ,-0.338798467384186
3fRLm8f5,-0.644391849637032
3mZhp1nQ,-0.498125205934048
3NXAXCl3,-1.14881049394608
3pikJXRL,-1.09042343199253
3pxOEGHL,-0.451746799051762
3QG0z6fl,-1.12892491221428
3ttdV3f5,-0.176022333279252
3v4X6Mfe,1.91723337173462
3wORuPiv,-0.401749885641038
3WS8R9qm,-0.964040500670671
43EfrxZj,-0.319303316250443
457Vwm21,0.491398062184453
46KNnOdx,-1.10727475881577
47TwNsVC,-0.914800840616226
49856RpO,-0.617837722599506
4Ane1o2N,-0.0726489640430373
4AyVUgSc,0.0645865133672487
4B1951On,0.262548783095554
4eQ90eLY,0.00337196602486074
4o5jwMj8,-0.734996917843819
4OL39Teo,-0.259488073154353
4vPgpl2c,-0.37995825111866
51r9aA0d,0.658567851781845
58SmeRoP,-0.246919725090265
5a8sf6QV,0.428791403956711
5eSvmqYm,0.305380136473104
5HJp1AXn,-0.584977889060974
5hkN8fiv,-1.29597916305065
5MBZW7fx,0.785591422021389
5Nq3gHaP,0.226672132743988
5oK8Gti5,-0.880603788793087
5paniGaU,-0.684727968275547
5RmwFFK3,-0.526361816376448
5Tu5Jbov,-0.160658455546945
5vsr7ZUP,1.24833151400089
5YEolkev,0.416328354179859
60B4xMWI,0.722996015846729
64jOUtKy,-0.0834486074745655
6AJo4xNG,-0.601724995672703
6CAvhEte,-0.807330846786499
6CuGYjT5,1.91122497320175
6DGH8ujZ,-1.05968069434166
6eUWsVzw,1.45912593007088
6gNyO7Do,-0.169787752255797
6jT0AyHe,0.949383637309074
6nBgCvWu,-0.434550315886736
6PzsGdVm,-0.970899179577827
6ro5mqg6,-0.270538523420692
6sGqObX4,-0.47119622528553
6UcSJMbq,1.04327193200588
6uEGy0n4,1.86557638049126
6WJbkH8U,1.84857634902
7aF7nnwn,-0.661937499046326
7asGzfX9,-0.22390093493741
7BZ4LxP8,-0.00557258315384388
7cg7C92o,0.14479390475899
7CmigXKi,-1.01543442606926
7eOxTpsB,-0.00625254642218351
7ey0v7ma,-0.91023176163435
7Ga0LpfR,-0.642132746428251
7gocyrYl,-0.457473257184029
7gqR3GoA,-0.854626704752445
7og7aUXB,0.665663467347622
7onRfa8F,1.13091797232628
7PQsFvsG,-1.58726893663406
7umkNuxM,0.267468096502125
7vPr9ExD,0.0515328915964346
7zNjpCzu,0.0265773549908772
7ztsQNj3,0.189724190207198
86gppwMI,-0.916605612635612
88thAGdL,-0.294504154846072
8ajs2uG8,-0.688829924166203
8bXnz62p,0.303767633810639
8GhU8STP,1.27611856162548
8NlzDcWe,-0.537616625055671
8nO1O1LG,1.33693166971207
8QAejdLW,-0.105424537928775
8RDeFxWM,0.186779469344765
8UXP2NBS,-0.600471112132072
8xE1p8g8,-0.206774819549173
8yMDVMRM,-0.919057348370552
8ZoV3KGT,0.140713176364079
98R5VaPi,2.02180490493774
9DcTz2Ua,2.07396510839462
9G7nfUrK,-0.297199986129999
9iQwmFJR,-0.500986424833536
9O6GZ1HT,1.38610042333603
9S7fCoAM,-0.334968033991754
A3Mt6SAQ,2.39721403121948
a7bhJGBU,1.6723383128643
AaFvEoHq,-0.436066991137341
abCzN1zx,-1.39799747467041
ae7sMiB4,-0.370947159826756
afsVuCGV,-0.504485853761435
aHpv6KzP,1.89669941663742
AiIPD6hX,-0.362098413705826
aINzEBVN,-0.492340733855963
aiwBQETI,0.346875791996717
aiyli4EI,1.1589256644249
AJIsQIcV,-0.799295365810394
AMHKXMh8,1.76034846305847
aP9EtTGF,1.8523257791996
apJ7NmzD,1.76964722275734
AsIURvJS,-0.140850974712521
AsvgbJ0C,-0.626570908725262
ASwA2J4E,0.19420665318612
atVjNMtQ,-1.31498505473137
aV6EhtSL,0.312588292919099
aVZsXKoH,1.66945158243179
AxEhbkCM,-0.133262902870774
aYVnVJvc,0.328023224137723
b5GirVGV,-0.0896654527881765
B7VPkIpx,0.375819745194167
b9SpMjNB,0.147233931906521
bAFs37yy,-0.0780675619724207
bat8tcGs,0.112410854618065
BBwHqHiH,0.335167527198792
bDia1hHV,0.22883218396455
bfjej4wu,-1.10557234585285
bFkv5Mtr,-0.480118883715477
bh04YDiP,0.0861456932965666
