PIDN,Ca
09gt9UK5,-0.409648616611958
0BVvxJ6a,0.40630578014534
0dTqplIM,-0.0167590965516865
0KbdgApg,-0.0132454512640834
0lNiZicC,-0.406279724091291
0MnuuduB,-0.195717813353986
0PcIsF9z,-0.454856562614441
0rGeJ0QN,-0.376147108525038
0ShTFLYJ,-0.378759138286114
0sXI9ytQ,-0.452517475932837
0ukt4aP6,0.678115893900394
0XZh9jka,-0.287328556412831
0Y7Wegri,-0.256858458230272
1AGspb8f,-0.387140916287899
1arHxK3Y,0.694693945348263
1Csy0gvE,-0.439491972327232
1fCW4Bba,-0.406907554715872
1Ic2hly1,-0.354158033430576
1PPbaTwt,-0.360837323218584
1qDZNvIm,-0.533715030550957
1SO5VJNy,-0.318605375289917
28LYJC2V,-0.426445491611958
2cx85d9H,0.24612275082618
2CzACvQq,0.27554970793426
2FT3crfv,-0.2086988940835
2Fy2uHVg,-0.449215517938137
2homMXMV,-0.47328025996685
2ldLrUtq,-0.431994338333607
2MkMEApm,-0.381282106041908
2NDGWEOe,0.485525122284889
2nsACW6G,-0.328537508100271
2NyyCiqn,-0.31156367212534
2QcbdrUZ,-0.422698354721069
2QRzIb84,0.0599077815189958
2YgAimWK,-0.351834184676409
2yMbVnWc,-0.408179712668061
36r8sgGQ,-0.433849060535431
3fRLm8f5,-0.362410487234592
3mZhp1nQ,-0.494336733222008
3NXAXCl3,-0.39262957572937
3pikJXRL,-0.349719972908497
3pxOEGHL,-0.475435800850391
3QG0z6fl,-0.384216444194317
3ttdV3f5,-0.21741759814322
3v4X6Mfe,1.19304217994213
3wORuPiv,-0.338733452931047
3WS8R9qm,-0.239213989116251
43EfrxZj,0.0187555391341448
457Vwm21,0.0686733598820865
46KNnOdx,-0.534198348224163
47TwNsVC,-0.335623358935118
49856RpO,-0.35657851845026
4Ane1o2N,-0.399697786569595
4AyVUgSc,-0.34904128909111
4B1951On,-0.0916140920016915
4eQ90eLY,0.0659606609493494
4o5jwMj8,-0.459970048069954
4OL39Teo,-0.0239612733013928
4vPgpl2c,-0.430822072923183
51r9aA0d,-0.383043355494738
58SmeRoP,-0.299970578402281
5a8sf6QV,-0.055610026139766
5eSvmqYm,-0.332270540297031
5HJp1AXn,-0.34565345197916
5hkN8fiv,-0.306423159688711
5MBZW7fx,0.012904957588762
5Nq3gHaP,0.181346950307488
5oK8Gti5,-0.412709034979343
5paniGaU,-0.487789389491081
5RmwFFK3,0.189163389778696
5Tu5Jbov,-0.404232978820801
5vsr7ZUP,0.593643882870674
5YEolkev,-0.382071794569492
60B4xMWI,-0.270223094522953
64jOUtKy,0.115038266102783
6AJo4xNG,-0.424300312995911
6CAvhEte,-0.365553712844849
6CuGYjT5,2.82428084611893
6DGH8ujZ,-0.381574959307909
6eUWsVzw,0.378050927817822
6gNyO7Do,0.206673870515078
6jT0AyHe,0.0348671577405184
6nBgCvWu,-0.476828896999359
6PzsGdVm,-0.292276531457901
6ro5mqg6,-0.388460537791252
6sGqObX4,-0.475801019370556
6UcSJMbq,-0.230636374652386
6uEGy0n4,1.65498657822609
6WJbkH8U,0.95873911678791
7aF7nnwn,-0.465299648046494
7asGzfX9,-0.155149273690768
7BZ4LxP8,-0.186540184542537
7cg7C92o,-0.0285102364723571
7CmigXKi,-0.35742909014225
7eOxTpsB,-0.425407899916172
7ey0v7ma,-0.408739361912012
7Ga0LpfR,-0.00360880680382252
7gocyrYl,-0.329608141630888
7gqR3GoA,-0.376170435547829
7og7aUXB,-0.168841960525606
7onRfa8F,0.132178971730173
7PQsFvsG,-0.385265518724918
7umkNuxM,-0.175255893170834
7vPr9ExD,-0.0603540098294616
7zNjpCzu,-0.390175886452198
7ztsQNj3,-0.369526509940624
86gppwMI,-0.513055474311113
88thAGdL,-0.413438341021538
8ajs2uG8,-0.36987185254693
8bXnz62p,-0.156002422887832
8GhU8STP,0.878770923614502
8NlzDcWe,-0.362145403772593
8nO1O1LG,1.31670602858067
8QAejdLW,0.0190086257411167
8RDeFxWM,-0.392559076845646
8UXP2NBS,-0.474201408028603
8xE1p8g8,-0.394744949042797
8yMDVMRM,-0.427076569199562
8ZoV3KGT,-0.218679071217775
98R5VaPi,0.510651648417115
9DcTz2Ua,2.60505522489548
9G7nfUrK,-0.342226314544678
9iQwmFJR,-0.287217123061419
9O6GZ1HT,-0.083674723515287
9S7fCoAM,-0.423340158909559
A3Mt6SAQ,1.17549187839031
a7bhJGBU,1.7106161236763
AaFvEoHq,-0.484654960036278
abCzN1zx,-0.431028863787651
ae7sMiB4,-0.153187063895166
afsVuCGV,-0.389072296023369
aHpv6KzP,3.41405326128006
AiIPD6hX,-0.119877935759723
aINzEBVN,-0.243236390314996
aiwBQETI,0.148714571143501
aiyli4EI,0.809526818990707
AJIsQIcV,-0.332465779781342
AMHKXMh8,1.29468359053135
aP9EtTGF,1.91234177947044
apJ7NmzD,1.48841816186905
AsIURvJS,-0.233716367930174
AsvgbJ0C,-0.25241067931056
ASwA2J4E,-0.270701877772808
atVjNMtQ,-0.357204726338387
aV6EhtSL,-0.342201476544142
aVZsXKoH,1.58362604379654
AxEhbkCM,-0.465557880699635
aYVnVJvc,-0.0403885487467051
b5GirVGV,-0.449268233776093
B7VPkIpx,-0.292288303747773
b9SpMjNB,-0.35490036085248
bAFs37yy,-0.434284344315529
bat8tcGs,-0.0145878789247945
BBwHqHiH,-0.0953155876137316
bDia1hHV,-0.274256591126323
bfjej4wu,-0.316634274274111
bFkv5Mtr,-0.227420378103852
bh04YDiP,-0.226066333800554
bHe2IXgA,-0.43538548797369
BMyps8hr,-0.243321672547609
BUHS4dQw,0.0988141796551645
bWX3vUm5,0.0101506146485917
BZB3EYWQ,-0.304526088386774
c110Fdc8,-0.286443367600441
c32GUzMa,-0.590282866358757
C5gIfQbJ,-0.41885320097208
C5UPCZcL,3.11165673732758
CDRuu4Pn,-0.289432426542044
ceNvS3yd,-0.482870534062386
ChnD1nrN,-0.376252933964133
ChQdtl4J,-0.497361633181572
cmwdt4Av,1.61685675978661
cn4EHsup,-0.505131049454212
CQhTYkqE,0.520957116410136
crVOGGTT,-0.379396022111177
CSEobMXv,-0.367887975648046
csPEJ1E5,-0.26779791675508
cT6uU0B0,-0.459572967886925
CvtbbIcq,0.616322836279869
cWXCiFwh,-0.478121124207973
Cxk06b77,-0.0572257783263922
CYMQE4x0,0.273187268991023
d0UrRtMk,-0.502945706248283
D3QD3ZEJ,0.00188725972548127
d6LU4G4I,-0.374054324626923
d74T1DVv,-0.388874162733555
D8J5C6lA,0.7321672976017
DCeQwYfT,-0.210316050797701
DDEftkx3,-0.457157281041145
de43ycXY,-0.0411077401600778
DEwCfeDW,-0.150041772611439
dfIn7m9z,-0.349292686581612
dhmb9ZY9,1.97899017930031
DMkIV4oL,-0.433470237255096
dn8kCuyf,-0.253084072470665
DnzGfbxS,-0.218131301738322
DoZxo6f6,-0.462119767069817
dpcquvWW,-0.396586225926876
dqcbIMyr,-0.562221479415894
dR6rM1tQ,-0.00100178044522181
drWgsBf5,-0.296312469989061
dUnlyhj7,0.384283303469419
dUNxOoqg,-0.356804120540619
dVDlnZQ6,-0.335680090636015
DvhBPGIk,-0.435772697627544
dVT26GDu,-0.287752988189459
Dx7GoUcT,-0.50389282554388
dytx0HSe,-0.480680164694786
e4KkkIha,1.77520094513893
E5hIjohO,0.44224479496479
E6x4XGHt,-0.31760521531105
e9YorH4m,-0.292612235248089
eaIwb3rG,-0.308792955428362
eB9gVQ0R,-0.44852701574564
EDEpAzh1,-0.379526370018721
Ehw2Jz6s,-0.349827077239752
EjqzC4zH,-0.304798868298531
EkMZO3Qj,-0.448352034389973
eMhLFqU6,-0.552630713582039
eMllg1qm,0.239432731084526
EnoNXWvU,-0.207517514191568
eNPunZ9i,-0.505434627830982
Epv8ANwr,-0.172256632335484
eS5BSM4J,-0.428036919236183
ETGudkQt,-0.323793518915772
Etro9j0B,0.0304225431056693
EUleKrLJ,1.75233803391457
eVGMFoOI,-0.366505368053913
eyzw8Vis,-0.440089945495129
f04Ke2bN,-0.382349992543459
F3MIZj76,-0.406290099024773
f4GA0te1,-0.345338203012943
f7bd91h5,-0.328459271788597
favPNA2N,-0.465691426768899
FaW764jk,-0.0887812953442335
fB7z9ndr,-0.388355547189713
FB8tU00K,-0.435253600776196
FeAbMXly,-0.516742692887783
fEe7AWFA,-0.191834390815347
FeudaFXn,1.45982249379158
fJJIbgY9,0.221502210572362
FldUmFeM,1.00782023966312
FLhxBGMK,0.0432740301592276
Fnv5tfAm,-0.334020998328924
fQBURMvg,-0.347572083771229
FRreR8ka,-0.47271326482296
fS0HpOub,-0.419201714545488
fTDXauuk,0.257606824487448
FvrAd3Or,-0.348537686467171
FXne4oAV,0.138002064882312
g3Fv0U4k,-0.38185703009367
G48zHffi,-0.157179831108078
g5PKo2E2,0.536472074687481
G76zCv5N,-0.373295641690493
G7JGUdNf,0.00900971913360991
gbjnD5fe,-0.478834061324596
GCo6MONx,0.593732671439648
GE0vbpVQ,-0.09518603826873
ge9zqXCv,-0.147840036731213
geeqJpSE,-0.480036614835262
GemPjTJ9,-0.363243018835783
GkLYRm1K,1.74792414307594
GmlqP8eI,-0.421023418009281
GN0DfOqt,-0.294246215745807
GNsTAb1v,-0.300551126524806
GPwmO21z,-0.270932848006487
GqkIrOvf,-0.31741094365716
gqy1J2RS,0.0927982741734013
GQYpfLoh,0.15472976124147
GR9knT8n,-0.387014915049076
grlUtS3H,-0.0844795278389938
gx965KYj,-0.130049297492951
GXtFFbZy,-0.267096981778741
GYvzvvFD,-0.532949733734131
H0fsegPi,-0.350565802305937
h3F08Vjm,-0.34073431789875
H4dHpJjU,1.80721287727356
H5QwJCuU,1.33736300170422
H5uwmSZ0,-0.46501552760601
h6FQG8Iy,-0.321698080003262
h7ftM8b3,1.20004388093948
H8MtbVoL,-0.351050550490618
H9JrUYnp,-0.447664283216
HdKcxEWr,0.140505162021145
HecW1iCC,-0.397811342775822
hf65yZkM,0.189007914066315
HHYmmHVk,-0.4260433152318
HJ5U4uqL,-0.510075633227825
hjuwe1x4,-0.310923812538385
hLrCHXZv,0.0108483646938112
HNQxYc4w,-0.285650484263897
HpbKB8rv,-0.39926942139864
hQ6VBuFx,-0.400081337988377
HQYhKHZ8,-0.425742817670107
HrkoYjCg,-0.199187572859228
HSCMx0MC,-0.44040674418211
HXYuE0fx,1.91765156388283
hyINlsFR,-0.494471734762192
hYoR2y7w,-0.279626483097672
i0Qlm9Bv,-0.170546788722277
i1VxfxMb,-0.305070494115353
i2l6jXNP,-0.456153680384159
i4FgPZv7,-0.560934075713158
I5P2uquT,-0.155577494390309
i7XtIkSi,-0.184102396667004
I94qkDM7,-0.554730089008808
I9sQbtt8,-0.322133081406355
i9z346Ut,-0.212053879350424
Iaq3v0t3,1.20583839118481
IbVwu1t6,-0.44540838599205
IcHKTLyo,0.100354485306889
iDOat4cZ,1.78455585837364
ieTPaa3c,-0.386027270555496
if7BmzU0,-0.458444918692112
IFxgw6ZX,-0.34567022845149
ihNz5bmx,-0.335274849832058
ikJXKdIN,-0.443528777360916
iNv6RoSO,-0.200271864328533
IPPPSyoU,-0.46837622076273
IpW80wVB,-0.331716289371252
iq2kxikN,0.031135806068778
IQOYQubU,1.53658163249493
iSL9NYzy,2.35638301968575
iSqVc1r8,-0.138454235810786
Itb0PYUV,1.43951352238655
iuZEDJK7,-0.467826296389103
iyF8gVT7,-0.431807181984186
IYNE2SxU,-0.380465654283762
iYZMftt6,-0.340496841073036
IZRFk9kN,-0.162321253214031
j06qdQ0V,-0.360969817638397
j7hl8svO,-0.304210650920868
J8fpSwS0,-0.460557650774717
j8hMoJUN,-0.332435000129044
JcE9G92B,-0.180260244430974
JE1SlbD0,0.559588208794594
JEB4McNb,0.685147444903851
JEE4QVeQ,-0.127191935677547
JJSEU2VQ,-0.46748720407486
jNaFasbV,-0.47634909003973
JnNYpXHr,-0.0123423264711164
JSsVriP2,-0.207960098655894
juO5ii5l,-0.216047806479037
JUvQNiOK,0.0262083829904441
jVVHeYHT,-0.298105058819056
jXm4ySvK,-0.420234078168869
JZbrRtm2,-0.0534443476004526
JzpbnOtz,-0.473688718676567
JzzUhPQp,1.5446724653244
K05R8dQK,-0.325013653188944
K17pG2mG,-0.229643567092717
k2hdEBsU,-0.447603310644627
k3ynMfhN,0.265559017285705
K8BellUe,0.047602885402739
k9C9yBtr,0.134967404091731
kAKRvcRo,-0.388232084363699
kaW0TfRn,-0.495156735181808
kBi3R2oC,-0.129770579375327
kDWmnsXe,-0.0980896283872426
KJ2eH6rr,-0.0733404905069619
KJEJ6Glk,0.511404486000538
KmbAyTcE,-0.143381677148864
kmg3SowO,-0.394578236341476
KnNyl3rV,-0.00610620063962415
Kp2DG8TZ,-0.353345678001642
kpxKSlnF,1.22665824741125
KqQtKWs5,-0.357991913706064
KSbO0oXS,0.175663096830249
kSGBd2Vh,-0.398865500837564
kT0miHPT,-0.288642904697917
Ku27g63R,1.66097675561905
ku2cn1MV,0.710600264370441
KXtvmd01,-0.386880786716938
KYiJqBuJ,0.00173982779961079
l1su5HU9,-0.310069078579545
L2aTVqDq,-0.377564160525799
L5jvq6G4,-0.335557727515697
l8Tg2RvD,-0.268466418236494
L91hYVQl,-0.347247809171677
La2Vhnne,0.113358897319995
LaUWSq9B,-0.0928538668900728
lB6NsVOc,-0.286036904342473
lcOnCdZi,-0.120490890694782
le9YGwON,-0.148599000950344
lEcdVyKk,-0.42920288592577
lH4TasGl,-0.0623441324394662
LINAMlbA,-0.497504861652851
LJoUNXSx,-0.447124004364014
Lk4SfkPQ,-0.323955573141575
LllC836d,-0.181742714438587
llMvu3TX,1.65662868022919
LLtSiyWD,-0.344395732879639
lnHh2jFO,-0.0852336442098021
lO9aggHW,-0.158930815651547
LQJtV8kn,-0.0308222886174917
LuGiGeWN,-0.542204573750496
lW3m9Vzu,-0.336030775308609
LW9uddw7,-0.330366013944149
lYLseGDP,0.213858257140964
LZ6sdBTR,0.230034749209881
LzcyHcWa,-0.439514984190464
m07CVXd4,-0.421554136276245
m1lPk91z,-0.22232005437836
M7veP0H4,-0.460523258149624
m9IQdmwa,-0.422769328951836
MB8aaJUc,-0.407849559187889
mbzNdxNc,-0.318509950488806
Mdgy4SsO,0.0635000388836488
MDpe2zuy,-0.416174518316984
MEzdmEIU,-0.23794430308044
mG9BRy5x,-0.359415197372437
Mj8awnzy,-0.313242220133543
mntH7g3L,-0.163320601917803
MpFPbUJy,1.25466137230396
Mqk7MFBM,-0.359948019683361
Mqs2t1Eo,-0.34379684664309
msRTXP3H,-0.29600450694561
Mv3jFVxp,-0.230491649382748
mVHXnama,-0.246951223909855
MVnhtivm,-0.299782094359398
mxBjvIPR,-0.428974071145058
MxODTXvA,0.0146268402226269
mXyrR6nU,-0.373915116488934
MYU7WDis,-0.281102925539017
MZFqh6yw,0.907740610837936
N46PbpPM,-0.310076808184385
N5S5F9Gk,-0.564544630050659
n8Opmfbz,1.07724086940289
NaJo7C6o,0.494777585566044
NgsyGkrO,0.103960867132992
nhttf7VM,0.0832272032159381
njLbXYa3,-0.43753302693367
NjOx4Zpo,-0.31962654069066
NLDg5fqw,0.159793700103182
NmQoI7x0,1.99278896450996
No4wkdLS,-0.428655657172203
NOho2ZiM,1.50363922715187
nOkgU29Q,-0.293422124534845
NouMwhOf,-0.191484103165567
NUuY7PFU,1.62459387779236
NV1e8AEO,-0.415245568752289
nwkIpzmh,0.497872653603554
nzB1R9Zg,-0.140559260547161
NZLXROKC,-0.0226254709006753
o1rZRI84,-0.389670681208372
O6YAWd8C,-0.0497208307497203
o7q5Mbty,-0.119822565140203
OAXVphSh,1.312026694417
ob5Kb6dW,-0.414526945352554
obnzqs79,-0.315714583918452
OcBFW1AX,-0.562601670622826
oCBvysqB,-0.492590513825417
oDmycTPH,-0.393696283354075
Of9V2rpt,-0.109322698228061
oFAXZvQv,-0.413282594829798
OfLxPhbG,-0.106901075085625
oHE3M1zX,-0.311249933391809
OJBBhb6Q,-0.488407707214355
Ojx2vi48,-0.388211779296398
oMhVmSpV,-0.414663039892912
oncLcgRP,-0.295905862748623
oNsDqVbi,0.0763827797229169
ooWVYaAe,-0.363261896371841
osdyOUnV,-0.52071051299572
OSIQXImL,0.446409633010626
OUUFc5Zz,-0.412097632884979
OVk1lquT,0.0520036420261022
OXdRxjzz,-0.33925354629755
OXxW2ekf,-0.439190299808979
OXz5OpqR,0.000528027978725731
oYAJqQk8,-0.349977387487888
P3M32iuT,-0.175060162134469
p7H9CzCv,-0.465463495254517
P7olVzrO,-0.405550513416529
p7U9hVhY,-0.383711015433073
PAPHErnv,-0.522205020487309
pavfp3cc,0.191974705643952
PBjEtfXb,-0.350702102482319
pbQdC5L3,-0.513257357478142
Pc2RrxXS,-0.47300112247467
PcHQ4FOu,-0.406825718283653
pE6Cf1RV,-0.393616320192814
PeNyTOVN,-0.226308955298737
pgj7aAFP,-0.381934905797243
PhUPSU53,-0.359238537400961
pI7qzotI,-0.25722760502249
pJrIA4sk,-0.427010510861874
PmUNeV2O,-0.396486849337816
PoDJ0uvK,0.808529928326607
PsUJdJdg,0.0924090787069872
pxg8G3ed,-0.502804440259933
pXne2CLZ,-0.236524130310863
PZGpoBBj,1.5996913254261
pZMcDIOS,-0.486287087202072
q36Npk6l,-0.49243681281805
Q3xLFx1f,-0.278532480634749
q4aDOVvq,0.411751859635115
qa0etnhK,-0.0433073832886294
QBGxCvdM,-0.065300297527574
qbL4sboq,-0.235541212419048
qbYrsWHq,0.250031116604805
QCEPyu6L,-0.471765764057636
QEfwec4s,2.33651213049889
qGmfR9CN,-0.272312632203102
qJ51ODpA,-0.373917932808399
QlyGN9jv,-0.447810588777065
QqgWE1ny,-0.210742810834199
qQX3cs3I,-0.0977228643372655
QrjjBpZd,-0.390645446628332
QsaBiX7V,-0.3242038205266
QtBKJuZk,-0.149145885650069
QtPRO8OJ,-0.422408460080624
qXeIxPb8,-0.429345797002316
qYQ4MShM,0.0634273068280891
QZ87Nnr3,-0.495022442936897
r1zmcUqQ,0.21667017522268
r54iHeQC,-0.350191196799278
r6xrAnQV,2.16556072235107
R8XcsFnp,-0.477847914397717
r9HxnQDg,-0.120928335515782
rapmok0w,-0.44222317636013
Rc4UK7fT,-0.500531736016274
RcKBKh6B,-0.34487382248044
ReM5kDa5,-0.0922291424125433
RfntsotG,-0.497706912457943
rG8Puuf9,0.630963230133057
rGuiefuR,-0.352124739438295
rgzfnPVu,-0.183298883307725
ri4qhb1S,-0.299055453017354
Rik83O3m,-0.368186988681555
RiXMlzXD,-0.359600908309221
rJ19OhGP,-0.412935404479504
rOCYepHd,0.334999637538567
rQhZtZeh,-0.361395981162786
rQJaOPFI,0.300273227319121
rqpFYzff,-0.307377666980028
RROfRt9z,-0.133718945411965
rrs22coX,-0.316239481419325
RTcbiDGq,-0.425282949209213
RVidM9g0,-0.196295425173594
RZnQSH19,-0.439002273976803
S3PCzDzO,-0.0866827837890014
S77BviOJ,-0.412019376456738
