PIDN,SOC
09gt9UK5,-0.629360345005989
0BVvxJ6a,0.118773017753847
0dTqplIM,0.347347444109619
0KbdgApg,0.425088846683502
0lNiZicC,-0.655753247439861
0MnuuduB,0.175752576731611
0PcIsF9z,-0.0458015783689916
0rGeJ0QN,0.205731514515355
0ShTFLYJ,-0.810727441310883
0sXI9ytQ,-0.659602354466915
0ukt4aP6,-0.580999447405338
0XZh9jka,0.258091789763421
0Y7Wegri,-0.245833570230752
1AGspb8f,0.0516980296000838
1arHxK3Y,0.264885642752051
1Csy0gvE,-0.533828383684158
1fCW4Bba,-0.65224901586771
1Ic2hly1,-0.252884133905172
1PPbaTwt,-0.530818523466587
1qDZNvIm,-0.734815827012062
1SO5VJNy,-0.390951879322529
28LYJC2V,0.592200791835785
2cx85d9H,0.317202528566122
2CzACvQq,-0.409214067459106
2FT3crfv,0.0721141832880676
2Fy2uHVg,-0.533881218731403
2homMXMV,-0.0639238717034459
2ldLrUtq,-0.374918610602617
2MkMEApm,-0.645727762579918
2NDGWEOe,-0.541530823707581
2nsACW6G,1.23644869923592
2NyyCiqn,-0.462101151049137
2QcbdrUZ,-0.401547836512327
2QRzIb84,-0.384368754923344
2YgAimWK,-0.615977603197098
2yMbVnWc,2.03722712993622
36r8sgGQ,-0.639886197447777
3fRLm8f5,-0.0356335494667292
3mZhp1nQ,-0.641664537787437
3NXAXCl3,0.0971551675349474
3pikJXRL,0.153474259935319
3pxOEGHL,-0.696173906326294
3QG0z6fl,-0.517711253464222
3ttdV3f5,0.155528550408781
3v4X6Mfe,-0.415764151513576
3wORuPiv,0.0265323075058404
3WS8R9qm,1.34341425746679
43EfrxZj,0.0495270964689553
457Vwm21,0.39873852301389
46KNnOdx,-0.0315972662065178
47TwNsVC,0.722700814902782
49856RpO,-0.296528775990009
4Ane1o2N,-0.466668615490198
4AyVUgSc,-0.603244437277317
4B1951On,-0.238695231173187
4eQ90eLY,0.467726775631309
4o5jwMj8,-0.675897699594498
4OL39Teo,0.302733166934922
4vPgpl2c,-0.606638717651367
51r9aA0d,-0.699747695028782
58SmeRoP,-0.272944561531767
5a8sf6QV,0.148585310869385
5eSvmqYm,-0.403211265802383
5HJp1AXn,0.254082171246409
5hkN8fiv,0.659000880271196
5MBZW7fx,-0.504839050769806
5Nq3gHaP,0.488828732818365
5oK8Gti5,-0.609406159818172
5paniGaU,-0.718193429708481
5RmwFFK3,0.0318392969667912
5Tu5Jbov,-0.277873767912388
5vsr7ZUP,-0.0772759810090065
5YEolkev,-0.468347564339638
60B4xMWI,-0.68475084900856
64jOUtKy,1.58538209199905
6AJo4xNG,-0.251194856315851
6CAvhEte,-0.34589203260839
6CuGYjT5,0.241909395903349
6DGH8ujZ,0.197663952037692
6eUWsVzw,-0.16461758185178
6gNyO7Do,0.837291300296783
6jT0AyHe,0.402997799217701
6nBgCvWu,-0.479788313806057
6PzsGdVm,0.460391306132078
6ro5mqg6,-0.253392740804702
6sGqObX4,-0.523257975280285
6UcSJMbq,-0.595016686618328
6uEGy0n4,-0.486165198683739
6WJbkH8U,-0.179199786577374
7aF7nnwn,-0.809334972500801
7asGzfX9,-0.328039638698101
7BZ4LxP8,-0.430275857448578
7cg7C92o,0.50327145382762
7CmigXKi,-0.498341482877731
7eOxTpsB,-0.464593751728535
7ey0v7ma,0.0147245656698942
7Ga0LpfR,1.89777643680573
7gocyrYl,0.808177772164345
7gqR3GoA,-0.440240715444088
7og7aUXB,0.0218231326318346
7onRfa8F,-0.196990085579455
7PQsFvsG,0.897378416359425
7umkNuxM,0.481165070086718
7vPr9ExD,0.152394624357112
7zNjpCzu,-0.357613291591406
7ztsQNj3,-0.284592108614743
86gppwMI,-0.382798124104738
88thAGdL,-0.30939107015729
8ajs2uG8,-0.287405517697334
8bXnz62p,0.195180054660887
8GhU8STP,0.170767673687078
8NlzDcWe,-0.641505587100983
8nO1O1LG,1.06898167729378
8QAejdLW,0.42446613619104
8RDeFxWM,-0.614354372024536
8UXP2NBS,-0.734573754668236
8xE1p8g8,-0.238065299019217
8yMDVMRM,-0.34045165553689
8ZoV3KGT,-0.312530390545726
98R5VaPi,-0.614041788876057
9DcTz2Ua,0.19637169954367
9G7nfUrK,-0.517382495105267
9iQwmFJR,-0.516281954944134
9O6GZ1HT,-0.690365323424339
9S7fCoAM,-0.438281129300594
A3Mt6SAQ,-0.730184710025787
a7bhJGBU,0.240564103517681
AaFvEoHq,-0.685641412436962
abCzN1zx,0.391804081201553
ae7sMiB4,-0.226230530394241
afsVuCGV,0.222290046047419
aHpv6KzP,0.897916479408741
AiIPD6hX,0.376685922592878
aINzEBVN,-0.55594821870327
aiwBQETI,-0.0298016608692706
aiyli4EI,-0.0456307649612427
AJIsQIcV,-0.332853568345308
AMHKXMh8,-0.480109041929245
aP9EtTGF,-0.539086735248566
apJ7NmzD,-0.464696569740772
AsIURvJS,1.01271646022797
AsvgbJ0C,0.530767120420933
