PIDN,P
09gt9UK5,-0.0112204911885783
0BVvxJ6a,-0.0151855504140258
0dTqplIM,0.157674777042121
0KbdgApg,-0.221299403533339
0lNiZicC,-0.134852148778737
0MnuuduB,-0.203253932052758
0PcIsF9z,-0.0601891790516675
0rGeJ0QN,-0.158141397824511
0ShTFLYJ,-0.199374939920381
0sXI9ytQ,-0.102816762891598
0ukt4aP6,0.177489148359746
0XZh9jka,-0.378657138347626
0Y7Wegri,0.29068829677999
1AGspb8f,-0.358079711534083
1arHxK3Y,1.17123314738274
1Csy0gvE,0.00852796398103237
1fCW4Bba,1.43554994761944
1Ic2hly1,0.306335000693798
1PPbaTwt,0.667376969009638
1qDZNvIm,-0.227965901559219
1SO5VJNy,-0.0461224894970655
28LYJC2V,-0.0983376518823206
2cx85d9H,-0.312226470932364
2CzACvQq,0.931984582543373
2FT3crfv,-0.0240363704040647
2Fy2uHVg,-0.118749911244959
2homMXMV,-0.128809117339551
2ldLrUtq,0.145379527565092
2MkMEApm,0.678397034481168
2NDGWEOe,0.168638617871329
2nsACW6G,-0.326810997910798
2NyyCiqn,0.295868337340653
2QcbdrUZ,-0.276472337730229
2QRzIb84,1.04076208770275
2YgAimWK,0.647569803334773
2yMbVnWc,0.021824609930627
36r8sgGQ,-0.248891911863029
3fRLm8f5,-0.381736924708821
3mZhp1nQ,-0.27594795669429
3NXAXCl3,-0.428524496406317
3pikJXRL,-0.378798216953874
3pxOEGHL,-0.217066618800163
3QG0z6fl,0.677562978863716
3ttdV3f5,1.71537479162216
3v4X6Mfe,-0.134437081729993
3wORuPiv,-0.245935115590692
3WS8R9qm,0.90879359357059
43EfrxZj,0.560966048389673
457Vwm21,0.237055713636801
46KNnOdx,-0.20471124141477
47TwNsVC,-0.330971818976104
49856RpO,-0.10871283877641
4Ane1o2N,-0.0768793719820678
4AyVUgSc,-0.0879933507181704
4B1951On,-0.0313637899234891
4eQ90eLY,1.39888673126698
4o5jwMj8,-0.267605992406607
4OL39Teo,1.30527701377869
4vPgpl2c,-0.0265349491499364
51r9aA0d,0.0597669778391719
58SmeRoP,-0.104971253592521
5a8sf6QV,-0.190717678330839
5eSvmqYm,0.0811173405498266
5HJp1AXn,0.0274217911064625
5hkN8fiv,-0.251038438268006
5MBZW7fx,0.044646698795259
5Nq3gHaP,1.14412115216255
5oK8Gti5,0.28378364352975
5paniGaU,-0.293637674627826
5RmwFFK3,0.965131642483175
5Tu5Jbov,-0.129803820117377
5vsr7ZUP,-0.146163197257556
5YEolkev,-0.052738876384683
60B4xMWI,0.237028605584055
64jOUtKy,-0.0835944368038326
6AJo4xNG,0.234408794436604
6CAvhEte,0.324387751566246
6CuGYjT5,-0.108357298001647
6DGH8ujZ,0.0565815973095596
6eUWsVzw,0.502118298411369
6gNyO7Do,-0.240906947292387
6jT0AyHe,-0.120354322507046
6nBgCvWu,-0.288163583539426
6PzsGdVm,-0.0649876127368771
6ro5mqg6,-0.0875943307764828
6sGqObX4,-0.362333022989333
6UcSJMbq,0.460051533579826
6uEGy0n4,-0.0184954339172691
6WJbkH8U,-0.290274027362466
7aF7nnwn,-0.298386549390852
7asGzfX9,-0.0207067158073187
7BZ4LxP8,-0.378443553391844
7cg7C92o,0.530813707411289
7CmigXKi,-0.220182335935533
7eOxTpsB,-0.0387833860004321
7ey0v7ma,-0.29102937001735
7Ga0LpfR,1.59776587337255
7gocyrYl,-0.0240637873706874
7gqR3GoA,-0.19400895293802
7og7aUXB,1.04184886962175
7onRfa8F,0.369833004847169
7PQsFvsG,-0.0113929974730127
7umkNuxM,0.113567485136446
7vPr9ExD,-0.197376910224557
7zNjpCzu,-0.206891965586692
7ztsQNj3,1.27967234700918
86gppwMI,-0.235176264075562
88thAGdL,-0.224926442466676
8ajs2uG8,-0.0994164748117328
8bXnz62p,0.00897927127080038
8GhU8STP,1.86048922836781
8NlzDcWe,-0.0851581347640604
8nO1O1LG,2.72698676586151
8QAejdLW,-0.262263883277774
8RDeFxWM,-0.19585779402405
8UXP2NBS,-0.360317710414529
8xE1p8g8,-0.116435063444078
8yMDVMRM,0.105676076980308
8ZoV3KGT,-0.216324516385794
98R5VaPi,0.789305553585291
9DcTz2Ua,0.114315331354737
9G7nfUrK,0.247727055591531
9iQwmFJR,-0.220482089556754
9O6GZ1HT,0.811070279870182
9S7fCoAM,-0.182106824498624
A3Mt6SAQ,-0.140631540110917
a7bhJGBU,0.263016805425286
AaFvEoHq,-0.13784765098244
abCzN1zx,-0.27150603964983
ae7sMiB4,0.623714406788349
afsVuCGV,-0.415961782634258
aHpv6KzP,0.200134214176796
AiIPD6hX,0.150167550053447
aINzEBVN,-0.303932289313525
aiwBQETI,-0.2531533844769
aiyli4EI,2.38836355209351
AJIsQIcV,-0.20885914368555
AMHKXMh8,0.747504209540784
aP9EtTGF,-0.165852852538228
apJ7NmzD,0.208650891961588
AsIURvJS,0.0323476486839354
AsvgbJ0C,-0.267149907536805
