PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.486995661258698,-0.0112204911885783,-1.20866090655327,-0.597877851128578,1.21903745830059
0BVvxJ6a,0.426797902584076,-0.0151855504140258,0.740806262940168,-0.00187075819121674,-1.13572347760201
0dTqplIM,0.293726826831698,0.157674777042121,0.678864699602127,0.540470580756664,-0.960000491142273
0KbdgApg,-0.156283449940383,-0.221299403533339,0.097675752453506,0.370925168506801,-0.565635447204113
0lNiZicC,-0.372940615564585,-0.134852148778737,-1.04613332152367,-0.555102510750294,0.244167403455504
0MnuuduB,-0.141169500350952,-0.203253932052758,-0.087773770885542,0.157634712941945,-0.65416843444109
0PcIsF9z,-0.455328631401062,-0.0601891790516675,-1.43911761641502,-0.109794442169368,-0.295480184629559
0rGeJ0QN,-0.321883588656783,-0.158141397824511,-0.704358492791653,0.249358170363121,-0.220233813591767
0ShTFLYJ,-0.278150510787964,-0.199374939920381,-0.514281140547246,-0.717729493975639,0.378190803900361
0sXI9ytQ,-0.282767354510725,-0.102816762891598,-0.444601434469223,-0.461555085331202,1.21444207429886
0ukt4aP6,0.972962853312492,0.177489148359746,1.88883004784584,-0.330673442035913,-0.0174296367214993
0XZh9jka,-0.437582632154226,-0.378657138347626,-0.972156301140785,0.465801175497472,-0.897203084826469
0Y7Wegri,-0.244149538874626,0.29068829677999,0.654348164796829,-0.189086848450825,-0.198772160802037
1AGspb8f,-0.392800534516573,-0.358079711534083,-0.976639914512634,0.0194440891034901,-0.968636855483055
1arHxK3Y,0.751538639515638,1.17123314738274,1.42292177081108,0.242218205798417,-0.54345068782568
1Csy0gvE,-0.394015088677406,0.00852796398103237,0.228947973452159,-0.406692095845938,0.761460486054421
1fCW4Bba,-0.294819926423952,1.43554994761944,-0.615793278813362,-0.46876057907939,0.836809581518173
1Ic2hly1,-0.407266603410244,0.306335000693798,-0.50792663693428,-0.184078090265393,0.605757042765617
1PPbaTwt,-0.431896550953388,0.667376969009638,-0.817645785212517,-0.452375055104494,0.968139460682869
1qDZNvIm,-0.50947463363409,-0.227965901559219,-0.254647110239603,-0.678890642523766,0.954532435536385
1SO5VJNy,-0.290239358693361,-0.0461224894970655,0.0843157591065392,-0.30536821000278,0.580779978632927
28LYJC2V,-0.349920625984669,-0.0983376518823206,-0.972997745871544,0.754489803314209,-0.793782129883766
2cx85d9H,-0.0267749842721969,-0.312226470932364,-0.170008950214833,0.336890298128128,-0.913147366046905
2CzACvQq,0.436720553040504,0.931984582543373,1.7543575823307,-0.320839532453101,-0.390915721282363
2FT3crfv,-0.219038367923349,-0.0240363704040647,0.689794166386127,0.0120210400782526,-0.276304277777672
2Fy2uHVg,-0.441143925487995,-0.118749911244959,-0.604070906341076,-0.475747729837894,-0.534070698171854
2homMXMV,-0.470677414536476,-0.128809117339551,-1.27674603462219,0.132608735701069,0.635968394577503
2ldLrUtq,-0.34370027333498,0.145379527565092,0.307141600362957,-0.38870696797967,0.0711752542294562
2MkMEApm,-0.358462258428335,0.678397034481168,-0.323639724217355,-0.604284630715847,1.45286962389946
2NDGWEOe,0.582895052433014,0.168638617871329,1.58635755777359,-0.64996809065342,-0.208704653522
2nsACW6G,-0.288252646359615,-0.326810997910798,-1.31317853331566,1.02917834818363,-1.16840305626392
2NyyCiqn,-0.300602142512798,0.295868337340653,0.19041101783514,-0.43054488748312,0.651604530215263
2QcbdrUZ,-0.343599937856197,-0.276472337730229,-0.107084149471484,-0.440368358045816,0.530335745215416
2QRzIb84,0.229148188512772,1.04076208770275,1.77659838199615,-0.250144487625221,0.198246076249052
2YgAimWK,-0.331795006245375,0.647569803334773,-0.258137465361506,-0.526884610950947,1.31686039566994
2yMbVnWc,-0.351094347238541,0.021824609930627,-1.11584282815456,2.03399962186813,0.593451684713364
36r8sgGQ,-0.373493030667305,-0.248891911863029,-0.159276906540617,-0.558147716522217,0.612600541114807
3fRLm8f5,-0.37678302526474,-0.381736924708821,-0.733622020483017,0.157153953937814,-0.0465728875482455
3mZhp1nQ,-0.443753337860107,-0.27594795669429,-0.234666368365288,-0.481953312456608,0.724330532550812
3NXAXCl3,-0.418494595587254,-0.428524496406317,-0.993653438985348,0.389287765161134,-0.994434750080109
3pikJXRL,-0.332377356290817,-0.378798216953874,-1.31508226394653,0.431941617466509,-1.00617979466915
3pxOEGHL,-0.488225692510605,-0.217066618800163,-0.706301289796829,-0.650673592090607,0.94122160077095
3QG0z6fl,-0.428564068675041,0.677562978863716,-1.21157874166965,-0.412681470811367,0.969837671518326
3ttdV3f5,-0.381898994743824,1.71537479162216,-0.439738239347935,0.295729157701135,-0.299467848055065
3v4X6Mfe,1.69214887619019,-0.134437081729993,2.33536425828934,-0.353665921837091,0.148166520381346
3wORuPiv,-0.363813576847315,-0.245935115590692,-0.606099888682365,0.184094029292464,-0.652357451617718
3WS8R9qm,-0.0234214478172362,0.90879359357059,-0.959987843036652,1.47477113604546,-0.730931749939918
43EfrxZj,0.0776893430389464,0.560966048389673,-0.229668911360204,0.0466523564886302,-0.182633496820927
457Vwm21,0.0745556252077222,0.237055713636801,0.363963818922639,0.381272955983877,-0.963913771510124
46KNnOdx,-0.470892217755318,-0.20471124141477,-1.13552361428738,0.0145878274401184,-0.353087054938078
47TwNsVC,-0.228363950736821,-0.330971818976104,-1.01914507448673,1.02152433693409,-1.09141439497471
49856RpO,-0.301566901430488,-0.10871283877641,-0.433632956817746,-0.349489009380341,-0.818516302108765
4Ane1o2N,-0.28845921009779,-0.0768793719820678,-0.0482022065669298,-0.474292752146721,0.356338065676391
4AyVUgSc,-0.346840565651655,-0.0879933507181704,-0.374319835752249,-0.582492282986641,0.250034166686237
4B1951On,-0.127369158976944,-0.0313637899234891,0.00771151878871024,-0.236615239549428,0.957989886403084
4eQ90eLY,0.0946850446751341,1.39888673126698,-0.121780128451064,0.490153858810663,0.0367689680424519
4o5jwMj8,-0.403545115888119,-0.267605992406607,-0.748025155067444,-0.574524661898613,0.346258762595244
4OL39Teo,0.0327265598112717,1.30527701377869,-0.218958167359233,0.2553013863042,0.164837348135188
4vPgpl2c,-0.451055027544498,-0.0265349491499364,-0.263099639862776,-0.641795855760574,0.153798390855081
51r9aA0d,-0.389042437821627,0.0597669778391719,0.41131278462708,-0.66541753411293,0.509760452061892
58SmeRoP,-0.297535969316959,-0.104971253592521,-0.068404677323997,-0.190547122503631,-0.352172704413533
5a8sf6QV,-0.168925108597614,-0.190717678330839,0.455623754858971,0.102135214355076,-0.915209314227104
5eSvmqYm,-0.363383206725121,0.0811173405498266,-0.111022222368047,-0.356814114749432,-0.231789189903066
5HJp1AXn,-0.314506573230028,0.0274217911064625,-0.508291085064411,0.562276920676231,-0.323208038881421
5hkN8fiv,-0.335279492288828,-0.251038438268006,-1.25716145038605,0.681175048649311,-0.759873563051224
5MBZW7fx,0.25241540260613,0.044646698795259,0.995166519284248,-0.281434469111264,-0.347793334256858
5Nq3gHaP,0.359312705975026,1.14412115216255,-0.0837182975374162,0.467399637401104,0.456998083740473
5oK8Gti5,-0.441888278722763,0.28378364352975,-0.736649097502232,-0.550672844052315,1.74608675837517
5paniGaU,-0.558088290691376,-0.293637674627826,-0.678304627537727,-0.784764847159386,1.52768856287003
5RmwFFK3,0.0865577018354088,0.965131642483175,-0.612060649693012,-0.239063504175283,-0.765926989912987
5Tu5Jbov,-0.367646072804928,-0.129803820117377,-0.381183504313231,-0.0733219217276201,-0.559617597609758
5vsr7ZUP,0.385966277122498,-0.146163197257556,1.30369654297829,-0.139495659433305,-1.12224004864693
5YEolkev,-0.316303401440382,-0.052738876384683,-0.259385675936937,-0.458586245775223,-0.054688003170304
60B4xMWI,-0.229379623383284,0.237028605584055,0.737288539111614,-0.595361037552357,0.812936028838158
64jOUtKy,0.174774235673249,-0.0835944368038326,-0.223124430235475,1.54521295130253,-0.724217119812965
6AJo4xNG,-0.376628252863884,0.234408794436604,-0.528364975750446,-0.0265606599859893,0.453681360930204
6CAvhEte,-0.366877023875713,0.324387751566246,-0.79875423014164,-0.339714735001326,1.20089827775955
6CuGYjT5,2.6336850643158,-0.108357298001647,1.71909875273705,0.249712037784047,-0.703522261977196
6DGH8ujZ,-0.409687928855419,0.0565815973095596,-1.24500362873077,0.258380748191848,-0.604129046201706
6eUWsVzw,0.469173722714186,0.502118298411369,1.34476102590561,-0.171688500791788,-1.12305962741375
6gNyO7Do,0.0133395063574426,-0.240906947292387,-0.0103639011853375,0.682501028478146,-0.9530074685812
6jT0AyHe,0.370745339989662,-0.120354322507046,1.26020299196243,0.542307251691818,-0.658751286566257
6nBgCvWu,-0.372221463918686,-0.288163583539426,-0.491079705953598,-0.414071357157081,0.970325672626495
6PzsGdVm,-0.281183540821075,-0.0649876127368771,-0.732938304543495,0.320900578284636,-0.602568082511425
6ro5mqg6,-0.300656642019749,-0.0875943307764828,-0.474806366860867,-0.284356533363462,0.302115033660084
6sGqObX4,-0.442938120663166,-0.362333022989333,-0.720679597556591,-0.429337763041258,-0.710722950100899
6UcSJMbq,-0.159536176733673,0.460051533579826,0.739738711714745,-0.486882778257132,-0.145811834186316
6uEGy0n4,1.65347751379013,-0.0184954339172691,2.057332020998,-0.557550492882729,-0.0213724449044094
6WJbkH8U,1.32823385000229,-0.290274027362466,1.90079030990601,-0.0194604318123311,-1.03885809779167
7aF7nnwn,-0.486865437030792,-0.298386549390852,-0.689962747879326,-0.806371584534645,1.14842717945576
7asGzfX9,-0.176342588383704,-0.0207067158073187,-0.210731574086822,-0.320989292114973,0.319510049652308
7BZ4LxP8,-0.0772453880868852,-0.378443553391844,-0.012564027775079,-0.316270396206528,-0.521654425561428
7cg7C92o,-0.153643767628819,0.530813707411289,0.0877032492309809,1.28205366432667,-0.0660444928449579
7CmigXKi,-0.414048936963081,-0.220182335935533,-1.18181368112564,-0.460107393562794,1.0200526073575
7eOxTpsB,-0.43623698502779,-0.0387833860004321,0.0273820072761737,-0.434403152763844,0.760010519623756
7ey0v7ma,-0.401230442523956,-0.29102937001735,-0.915319260954857,0.0841834676451981,-1.16970987915993
7Ga0LpfR,0.0477213752456009,1.59776587337255,-0.728410005569458,1.04851881563663,-0.645239439606667
7gocyrYl,-0.263182634487748,-0.0240637873706874,-0.187939294800162,0.911091938614845,-0.253742132335901
7gqR3GoA,-0.34821515083313,-0.19400895293802,-0.649631801247597,-0.380707598477602,-0.752052915096283
7og7aUXB,-0.105147794354707,1.04184886962175,0.741981436312199,-0.0284517198648246,0.175870300084353
7onRfa8F,0.0438285974785686,0.369833004847169,1.06498400270939,-0.182445682573598,0.811409428715706
7PQsFvsG,-0.389692763984203,-0.0113929974730127,-1.4408662378788,0.805180718004703,-0.366172921704128
7umkNuxM,-0.143747087795055,0.113567485136446,0.260157372709364,0.421037820726633,-0.671288986504078
7vPr9ExD,-0.137567207263783,-0.197376910224557,0.141483881184831,0.0966489037731662,-0.780839663743973
7zNjpCzu,-0.454184651374817,-0.206891965586692,-0.423140570521355,-0.199684402858838,-0.703261040151119
7ztsQNj3,-0.324180313199759,1.27967234700918,-0.0318557929422241,-0.116776065016165,-0.290774890780449
