PIDN,Ca
09gt9UK5,-0.484784629940987
0BVvxJ6a,0.743118321895599
0dTqplIM,0.00485237031243742
0KbdgApg,-0.0258447779575363
0lNiZicC,-0.350226010382175
0MnuuduB,-0.217423958331347
0PcIsF9z,-0.456478141248226
0rGeJ0QN,-0.411670619249344
0ShTFLYJ,-0.317128753475845
0sXI9ytQ,-0.453123226761818
0ukt4aP6,0.621638239920139
0XZh9jka,-0.335342359356582
0Y7Wegri,-0.249104323983192
1AGspb8f,-0.45021844804287
1arHxK3Y,0.831855449080467
1Csy0gvE,-0.460977946221828
1fCW4Bba,-0.367100895196199
1Ic2hly1,-0.344373190402985
1PPbaTwt,-0.392012016475201
1qDZNvIm,-0.527630062401295
1SO5VJNy,-0.359720683842897
28LYJC2V,-0.441772681474686
2cx85d9H,0.29965805336833
2CzACvQq,0.332445015758276
2FT3crfv,-0.245655139349401
2Fy2uHVg,-0.438242941349745
2homMXMV,-0.456766092777252
2ldLrUtq,-0.385013324022293
2MkMEApm,-0.346779517829418
2NDGWEOe,0.617417702078819
2nsACW6G,-0.376057860255241
2NyyCiqn,-0.355430436879396
2QcbdrUZ,-0.405558708310127
2QRzIb84,0.135202739946544
2YgAimWK,-0.307843754440546
2yMbVnWc,-0.429898962378502
36r8sgGQ,-0.388313549757004
3fRLm8f5,-0.358787988126278
3mZhp1nQ,-0.459744928777218
3NXAXCl3,-0.417168769612908
3pikJXRL,-0.369751396030188
3pxOEGHL,-0.479740005731583
3QG0z6fl,-0.423236836493015
3ttdV3f5,-0.19440284864977
3v4X6Mfe,1.26382214426994
3wORuPiv,-0.365739081799984
3WS8R9qm,-0.255285484995693
43EfrxZj,0.0361620977870189
457Vwm21,0.138040956133045
46KNnOdx,-0.518297970294952
47TwNsVC,-0.453264163434505
49856RpO,-0.373827591538429
4Ane1o2N,-0.430032385885715
4AyVUgSc,-0.29695295188576
4B1951On,-0.0761641023476841
4eQ90eLY,0.0366344040259719
4o5jwMj8,-0.467400974035263
