PIDN,Ca
09gt9UK5,-0.549569988250732
0BVvxJ6a,0.315443036146462
0dTqplIM,-0.034638938261196
0KbdgApg,-0.0992228499148041
0lNiZicC,-0.299137832224369
0MnuuduB,-0.283025791123509
0PcIsF9z,-0.634559083729982
0rGeJ0QN,-0.447273309528828
0ShTFLYJ,-0.497792057693005
0sXI9ytQ,-0.485301758348942
0ukt4aP6,0.163119216263294
0XZh9jka,-0.373226045817137
0Y7Wegri,-0.0242473574180622
1AGspb8f,-0.506109121441841
1arHxK3Y,1.04485242962837
1Csy0gvE,-0.383871659636497
1fCW4Bba,-0.405588154494762
1Ic2hly1,-0.351806291937828
1PPbaTwt,-0.355617834627628
1qDZNvIm,-0.424692592024803
1SO5VJNy,-0.257433937489986
28LYJC2V,-0.444259445369244
2cx85d9H,0.144151088071521
2CzACvQq,0.193250250583515
2FT3crfv,-0.367728671059012
2Fy2uHVg,-0.436631463468075
2homMXMV,-0.491948667168617
2ldLrUtq,-0.524725615978241
2MkMEApm,-0.384721077978611
2NDGWEOe,0.756836505234242
2nsACW6G,-0.409767992049456
2NyyCiqn,-0.318810769915581
2QcbdrUZ,-0.387166232615709
2QRzIb84,0.0822831026802305
2YgAimWK,-0.337643854320049
2yMbVnWc,-0.317364057525992
36r8sgGQ,-0.303147123754025
3fRLm8f5,-0.536837269365787
3mZhp1nQ,-0.463168355822563
3NXAXCl3,-0.449620419740677
3pikJXRL,-0.465543228387833
3pxOEGHL,-0.373984751105309
3QG0z6fl,-0.428172923624516
3ttdV3f5,-0.490304897725582
3v4X6Mfe,1.26479687392712
3wORuPiv,-0.458290718495846
3WS8R9qm,-0.350130708888173
43EfrxZj,-0.0611291105858982
457Vwm21,0.370372053608298
46KNnOdx,-0.493107871711254
47TwNsVC,-0.453405322134495
49856RpO,-0.355759438872337
4Ane1o2N,-0.392094926536083
4AyVUgSc,-0.401659318804741
4B1951On,-0.25472050011158
4eQ90eLY,-0.193109077215195
4o5jwMj8,-0.330838730186224
4OL39Teo,-0.109931324236095
4vPgpl2c,-0.372079292684793
51r9aA0d,-0.431328857690096
58SmeRoP,-0.307035994529724
5a8sf6QV,0.097797189000994
5eSvmqYm,-0.398622334003448
5HJp1AXn,-0.408903789520264
5hkN8fiv,-0.579938986897469
5MBZW7fx,-0.174028495233506
5Nq3gHaP,0.0665653440868482
5oK8Gti5,-0.515230990946293
5paniGaU,-0.403454139828682
5RmwFFK3,0.986161780357361
5Tu5Jbov,-0.426283179223537
5vsr7ZUP,0.690757244825363
5YEolkev,-0.443793395161629
