PIDN,P
09gt9UK5,0.00775452721863985
0BVvxJ6a,0.0984357507899404
0dTqplIM,-0.200984710454941
0KbdgApg,0.299310871912166
0lNiZicC,-0.390258301049471
0MnuuduB,0.231182128377259
0PcIsF9z,-0.50456981677562
0rGeJ0QN,-0.147549815720413
0ShTFLYJ,-0.473850644938648
0sXI9ytQ,-0.263034953176975
0ukt4aP6,-0.122900657029822
0XZh9jka,0.435354152135551
0Y7Wegri,2.62296414971352
1AGspb8f,-0.536058438289911
1arHxK3Y,-0.236980028357357
1Csy0gvE,-0.0620643492322415
1fCW4Bba,-0.207507814466953
1Ic2hly1,0.0779410941526294
1PPbaTwt,0.116464675456518
1qDZNvIm,-0.0766616823151708
1SO5VJNy,0.0824229814810678
28LYJC2V,-0.303128557861783
2cx85d9H,0.0394723333418369
2CzACvQq,1.19298985004425
2FT3crfv,-0.177365482971072
2Fy2uHVg,-0.193034710548818
2homMXMV,-0.558811225718819
2ldLrUtq,-0.0377606522291899
2MkMEApm,-0.412654915824533
2NDGWEOe,1.01766902655363
2nsACW6G,-0.261934825684875
2NyyCiqn,-0.00551432073116302
2QcbdrUZ,-0.0670122317969799
2QRzIb84,0.418710450828075
2YgAimWK,-0.253806330822408
2yMbVnWc,0.116505638603121
36r8sgGQ,-0.22991857836023
3fRLm8f5,-0.281909211270977
3mZhp1nQ,-0.105572548508644
3NXAXCl3,-0.0154008776880801
3pikJXRL,-0.047306936327368
3pxOEGHL,-0.215668502170593
3QG0z6fl,-0.074734330130741
3ttdV3f5,0.253797734808177
3v4X6Mfe,0.0853803140518721
3wORuPiv,0.191948508279165
3WS8R9qm,1.57558550238609
43EfrxZj,0.00441027153283358
457Vwm21,1.11590166389942
46KNnOdx,-0.344308368169004
47TwNsVC,-0.327990368445171
49856RpO,-0.256437484361231
4Ane1o2N,-0.471299692988396
4AyVUgSc,0.111302079632878
4B1951On,-0.267774108611047
4eQ90eLY,1.22961200773716
4o5jwMj8,-0.161458761245012
4OL39Teo,0.166139919869602
4vPgpl2c,0.00414595976471901
51r9aA0d,0.611824255995452
58SmeRoP,0.112376672444225
5a8sf6QV,0.269939769711345
5eSvmqYm,-0.183915200643241
5HJp1AXn,-0.533619085978717
5hkN8fiv,-0.365259306132793
5MBZW7fx,0.339505288796499
5Nq3gHaP,0.398385649466945
5oK8Gti5,0.063755815080367
5paniGaU,0.0572168055921793
5RmwFFK3,0.345057160127908
5Tu5Jbov,0.0530382440774702
5vsr7ZUP,0.152778767421842
5YEolkev,-0.59898835606873
60B4xMWI,-0.263881494582165
64jOUtKy,0.359090576588642
6AJo4xNG,0.593110944330692
6CAvhEte,0.0440049773082137
6CuGYjT5,0.244844965776429
6DGH8ujZ,-0.162866418622434
6eUWsVzw,0.453547683963552
6gNyO7Do,0.115371851157397
6jT0AyHe,-0.34262071531266
6nBgCvWu,0.0414076667279005
6PzsGdVm,0.148495097621344
6ro5mqg6,-0.129970534332097
6sGqObX4,-0.283690947294235
6UcSJMbq,-0.0475468923337758
6uEGy0n4,0.370089789479971
6WJbkH8U,-0.19180398453027
7aF7nnwn,-0.115585090219975
7asGzfX9,-0.667289785295725
7BZ4LxP8,-0.428064920753241
7cg7C92o,1.33868875633925
7CmigXKi,-0.170990563509986
7eOxTpsB,0.0837526539457031
7ey0v7ma,-0.000686924159526825
7Ga0LpfR,0.694490229897201
7gocyrYl,0.0279935207916424
7gqR3GoA,-0.405057190731168
7og7aUXB,0.0408948875498027
7onRfa8F,-0.140800529671833
7PQsFvsG,-0.691243564896286
7umkNuxM,-0.191340952413157
7vPr9ExD,0.230473272316158
7zNjpCzu,-0.24455509018153
7ztsQNj3,0.423234386369586
86gppwMI,-0.162304631643929
88thAGdL,0.187122959457338
8ajs2uG8,-0.414149295492098
8bXnz62p,0.156644133664668
8GhU8STP,0.579104073275812
8NlzDcWe,-0.151354576204903
8nO1O1LG,1.96341727077961
8QAejdLW,1.04643986225128
8RDeFxWM,-0.127171460003592
8UXP2NBS,-0.194738239422441
8xE1p8g8,0.490208694431931
8yMDVMRM,-0.246653866115957
8ZoV3KGT,-0.0665997359436005
98R5VaPi,0.242740213125944
9DcTz2Ua,0.19494741205126
9G7nfUrK,-0.608433880656958
9iQwmFJR,-0.121061132964678
9O6GZ1HT,-0.100504042953253
9S7fCoAM,0.0594045631587505
A3Mt6SAQ,0.159928582748398
a7bhJGBU,-0.0120657447725534
AaFvEoHq,0.477562490105629
abCzN1zx,-0.466869015991688
ae7sMiB4,-0.384202383644879
afsVuCGV,0.0951513861306012
aHpv6KzP,0.539983966574073
AiIPD6hX,-0.0255051473388448
aINzEBVN,-0.543001132272184
aiwBQETI,0.0412709782831371
aiyli4EI,1.37686600387096
AJIsQIcV,-0.426460451632738
AMHKXMh8,0.675905546825379
aP9EtTGF,-0.0857867137063295
apJ7NmzD,0.288693757564761
AsIURvJS,0.121213615918532
AsvgbJ0C,-0.704862226173282
ASwA2J4E,0.0211005971301347
atVjNMtQ,-0.342073607537895
aV6EhtSL,-0.0485600457526743
aVZsXKoH,-0.0120336584746838
AxEhbkCM,-0.30624621855095
aYVnVJvc,0.507322340458632
b5GirVGV,-0.414819229394197
B7VPkIpx,-0.115650940127671
b9SpMjNB,0.135958797577769
bAFs37yy,-0.248642980126897
bat8tcGs,-0.62814467549324
BBwHqHiH,0.163893383555114
bDia1hHV,-0.202502589300275
bfjej4wu,0.0668014038354158
bFkv5Mtr,-0.0567596631124616
bh04YDiP,-0.0599369434639812
bHe2IXgA,-0.387113864347339
BMyps8hr,-0.488474494218826
BUHS4dQw,0.362223265925422
bWX3vUm5,0.129184556961991
BZB3EYWQ,0.231708570197225
c110Fdc8,-0.230087094614282
c32GUzMa,-0.41245977669023
C5gIfQbJ,-0.483987683430314
C5UPCZcL,-0.120907611818984
CDRuu4Pn,-0.162621402367949
ceNvS3yd,-0.646504455059767
ChnD1nrN,-0.159152985364199
ChQdtl4J,0.0882722867943812
cmwdt4Av,1.1888207256794
cn4EHsup,-0.547313107550144
CQhTYkqE,1.09407587051392
crVOGGTT,-0.174479795247316
CSEobMXv,1.37119635492563
csPEJ1E5,0.119918635499198
cT6uU0B0,-0.119705689838156
CvtbbIcq,-0.149252499081194
cWXCiFwh,-0.171559656783938
Cxk06b77,1.1807343704626
CYMQE4x0,0.55462638605386
d0UrRtMk,-0.363920359779149
D3QD3ZEJ,-0.0552359937690198
d6LU4G4I,-0.20201468449086
d74T1DVv,-0.432342745689675
D8J5C6lA,2.5604536652565
DCeQwYfT,-0.0981717231683433
DDEftkx3,0.141857683597482
de43ycXY,-0.0525945864617825
DEwCfeDW,0.877789229853079
dfIn7m9z,-0.301875628472771
dhmb9ZY9,0.239226827397943
DMkIV4oL,-0.104586518066935
