PIDN,Ca
09gt9UK5,-0.519907630980015
0BVvxJ6a,0.245679483935237
0dTqplIM,0.126444250252098
0KbdgApg,-0.0622330765239894
0lNiZicC,-0.538204589486122
0MnuuduB,-0.343936096131802
0PcIsF9z,-0.522228183597326
0rGeJ0QN,-0.385020443052053
0ShTFLYJ,-0.494443307816982
0sXI9ytQ,-0.477945473045111
0ukt4aP6,0.394507063529454
0XZh9jka,-0.186685767676681
0Y7Wegri,-0.220335526764393
1AGspb8f,-0.486565488576889
1arHxK3Y,0.955113416910171
1Csy0gvE,-0.41059185564518
1fCW4Bba,-0.367307928204536
1Ic2hly1,-0.293085936456919
1PPbaTwt,-0.417239870131016
1qDZNvIm,-0.48185076713562
1SO5VJNy,-0.402116240561008
28LYJC2V,-0.434926860034466
2cx85d9H,0.137674828385934
2CzACvQq,0.457245993614197
2FT3crfv,-0.271787410974503
2Fy2uHVg,-0.384362349659204
2homMXMV,-0.457862184196711
2ldLrUtq,-0.395981213450432
2MkMEApm,-0.481042677164078
2NDGWEOe,0.579605194926262
2nsACW6G,-0.217808857606724
2NyyCiqn,-0.411767102777958
2QcbdrUZ,-0.423418322950602
2QRzIb84,0.0843338889302686
2YgAimWK,-0.36819379851222
2yMbVnWc,-0.37026641741395
36r8sgGQ,-0.426404900848866
3fRLm8f5,-0.346376881748438
3mZhp1nQ,-0.50757527500391
3NXAXCl3,-0.420807234197855
3pikJXRL,-0.396473563462496
3pxOEGHL,-0.448208218812942
3QG0z6fl,-0.455889924615622
3ttdV3f5,-0.388672445714474
3v4X6Mfe,1.3275411516428
3wORuPiv,-0.355229130387306
3WS8R9qm,-0.429852345585823
43EfrxZj,-0.0376473756274208
457Vwm21,0.0930406122235581
46KNnOdx,-0.455352525413036
47TwNsVC,-0.402086151391268
49856RpO,-0.391150145232677
4Ane1o2N,-0.461651174724102
4AyVUgSc,-0.486944535374641
4B1951On,-0.192498099058867
4eQ90eLY,-0.172965425997972
4o5jwMj8,-0.371899430453777
4OL39Teo,-0.0880321275632014
4vPgpl2c,-0.463787041604519
51r9aA0d,-0.446257515251636
58SmeRoP,-0.320707453042269
5a8sf6QV,0.123897906875936
5eSvmqYm,-0.323298785090446
5HJp1AXn,-0.411959198117256
5hkN8fiv,-0.374416424334049
5MBZW7fx,0.0540366872213781
5Nq3gHaP,0.186209721118212
5oK8Gti5,-0.48555369079113
5paniGaU,-0.470017732679844
5RmwFFK3,0.171678284276277
5Tu5Jbov,-0.454221850633621
5vsr7ZUP,0.560468094423413
5YEolkev,-0.35358387902379
