PIDN,pH
09gt9UK5,-0.955413857102394
0BVvxJ6a,0.831173115968704
0dTqplIM,0.800518179684877
0KbdgApg,-0.115431682486087
0lNiZicC,-1.18699251115322
0MnuuduB,-0.19755518278107
0PcIsF9z,-1.4225495070219
0rGeJ0QN,-0.650457921624184
0ShTFLYJ,-0.5389652736485
0sXI9ytQ,-0.760634492337704
0ukt4aP6,1.60774238705635
0XZh9jka,0.333554391562939
0Y7Wegri,0.398464806261472
1AGspb8f,-0.945880001783371
1arHxK3Y,1.74678606390953
1Csy0gvE,0.274870545696467
1fCW4Bba,0.162737588936579
1Ic2hly1,0.562509453296661
1PPbaTwt,-0.279176890803501
1qDZNvIm,-0.716461978852749
1SO5VJNy,-0.192566542117856
28LYJC2V,-0.865796975791454
2cx85d9H,-0.343556275311857
2CzACvQq,2.07814530134201
2FT3crfv,0.426286406442523
2Fy2uHVg,-0.560765910148621
2homMXMV,-1.08046573698521
2ldLrUtq,0.774296487867832
2MkMEApm,0.168862828612328
2NDGWEOe,1.42847092747688
2nsACW6G,-0.543677604198456
2NyyCiqn,-0.329452447593212
2QcbdrUZ,-0.0062771447119303
2QRzIb84,1.9803021967411
2YgAimWK,0.392578182369471
2yMbVnWc,-1.35798699259758
36r8sgGQ,-0.152326491114218
3fRLm8f5,-0.663998875487596
3mZhp1nQ,-0.424526150152087
3NXAXCl3,-0.822501289844513
3pikJXRL,-0.77505077496171
3pxOEGHL,-0.364173346012831
3QG0z6fl,-0.71396095007658
3ttdV3f5,-0.263162575429305
3v4X6Mfe,2.51282798051834
3wORuPiv,-0.186521939188242
3WS8R9qm,0.0142441765405238
43EfrxZj,0.117107689101249
457Vwm21,0.327231024950743
46KNnOdx,-0.941297629475594
47TwNsVC,-0.600976676866412
49856RpO,-0.88287855386734
4Ane1o2N,-0.266171913221478
4AyVUgSc,-0.389654554985464
4B1951On,0.255338975775521
4eQ90eLY,0.463561011105776
4o5jwMj8,-0.543243739008904
4OL39Teo,0.105714928265661
4vPgpl2c,-0.303687024116516
51r9aA0d,-0.120122474338859
58SmeRoP,-0.00633692294359207
5a8sf6QV,0.492368590459228
5eSvmqYm,-0.110058516077697
5HJp1AXn,-0.436531666852534
5hkN8fiv,-1.14311763495207
5MBZW7fx,1.44722207486629
5Nq3gHaP,0.618375669419766
5oK8Gti5,-0.397380117326975
5paniGaU,-0.846208572387695
5RmwFFK3,-0.266596350353211
5Tu5Jbov,-0.432894940301776
5vsr7ZUP,1.14938760995865
5YEolkev,0.830908191204071
60B4xMWI,1.14128931164742
64jOUtKy,-0.0877504844916984
6AJo4xNG,0.284690387686715
6CAvhEte,-0.474067408591509
6CuGYjT5,1.90988537669182
6DGH8ujZ,-0.85750140696764
6eUWsVzw,1.3450890660286
6gNyO7Do,-0.327439257287187
6jT0AyHe,0.582454347796738
6nBgCvWu,-0.537341059744358
6PzsGdVm,-0.574674929305911
6ro5mqg6,0.27901814642828
6sGqObX4,-0.710919091105461
6UcSJMbq,1.27664326429367
6uEGy0n4,2.29653653502464
6WJbkH8U,2.06585240960121
7aF7nnwn,-0.728771024942398
7asGzfX9,-0.41028228700161
7BZ4LxP8,0.275676334858872
7cg7C92o,0.222240397892892
7CmigXKi,-0.643950713798404
7eOxTpsB,-0.0608854728750885
7ey0v7ma,-0.461332113482058
7Ga0LpfR,-0.216989867668599
7gocyrYl,0.0735870062751928
7gqR3GoA,-0.69333298355341
7og7aUXB,0.471627334132791
7onRfa8F,0.833733335137367
7PQsFvsG,-1.26838526427746
7umkNuxM,-0.165980386640877
7vPr9ExD,0.0288580263033509
7zNjpCzu,-0.447155094519258
7ztsQNj3,-0.0155666901730001
86gppwMI,-0.872047799825668
88thAGdL,-0.415183846326545
8ajs2uG8,-0.820954182744026
8bXnz62p,0.144575093127787
8GhU8STP,1.63998273313046
8NlzDcWe,-0.781115552783012
8nO1O1LG,1.49613420963287
8QAejdLW,-0.553559645265341
8RDeFxWM,-0.407683024927974
8UXP2NBS,-0.247983489558101
8xE1p8g8,-0.256558265537024
8yMDVMRM,-0.891341787576675
8ZoV3KGT,0.236784831387922
98R5VaPi,2.40060390233994
9DcTz2Ua,2.62470306158066
9G7nfUrK,-0.0936272448219825
9iQwmFJR,-0.0105458078440279
9O6GZ1HT,1.31773181557655
9S7fCoAM,0.199939254485071
A3Mt6SAQ,2.36005381941795
a7bhJGBU,2.0204180598259
AaFvEoHq,0.0808613864239305
abCzN1zx,-1.19931028783321
ae7sMiB4,-0.142669374216348
afsVuCGV,-0.685132597386837
aHpv6KzP,2.14185299873352
AiIPD6hX,-0.253446424007416
aINzEBVN,-1.02307186126709
aiwBQETI,0.285026132315397
aiyli4EI,0.338216623105109
AJIsQIcV,-0.51737152186688
AMHKXMh8,1.86244879364967
aP9EtTGF,2.0144837141037
apJ7NmzD,2.07632489204407
AsIURvJS,-0.0476499118376523
AsvgbJ0C,-0.436545413034037
ASwA2J4E,-0.222307671746239
atVjNMtQ,-0.594812765717506
aV6EhtSL,-0.306060983100906
aVZsXKoH,1.92738862037659
AxEhbkCM,0.0226406659930944
aYVnVJvc,0.0411437154747546
b5GirVGV,0.165915303211659
B7VPkIpx,0.205137704336084
b9SpMjNB,-0.287431129184552
bAFs37yy,-0.441944299265742
bat8tcGs,0.170368469879031
