PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.519907630980015,0.00775452721863985,-0.955413857102394,-0.584571536630392,0.798282983899117
0BVvxJ6a,0.245679483935237,0.0984357507899404,0.831173115968704,0.220070203579962,-1.0850940272212
0dTqplIM,0.126444250252098,-0.200984710454941,0.800518179684877,0.312210157886147,-1.17014746069908
0KbdgApg,-0.0622330765239894,0.299310871912166,-0.115431682486087,0.119609918631613,-0.802778699994087
0lNiZicC,-0.538204589486122,-0.390258301049471,-1.18699251115322,-0.606883698701859,0.731469935551286
0MnuuduB,-0.343936096131802,0.231182128377259,-0.19755518278107,0.57059889882803,-0.624440687894821
0PcIsF9z,-0.522228183597326,-0.50456981677562,-1.4225495070219,-0.084690176229924,-0.274961970746517
0rGeJ0QN,-0.385020443052053,-0.147549815720413,-0.650457921624184,0.283505576103926,-0.68519813939929
0ShTFLYJ,-0.494443307816982,-0.473850644938648,-0.5389652736485,-0.833803707361221,0.351115408726037
0sXI9ytQ,-0.477945473045111,-0.263034953176975,-0.760634492337704,-0.764271070063114,1.23050643801689
0ukt4aP6,0.394507063529454,-0.122900657029822,1.60774238705635,-0.63629737496376,-0.0548503402620554
0XZh9jka,-0.186685767676681,0.435354152135551,0.333554391562939,0.473252965509891,-0.778307680040598
0Y7Wegri,-0.220335526764393,2.62296414971352,0.398464806261472,-0.272218625620008,0.565636625885963
1AGspb8f,-0.486565488576889,-0.536058438289911,-0.945880001783371,-0.0194278663489968,-1.11574966013432
1arHxK3Y,0.955113416910171,-0.236980028357357,1.74678606390953,0.326101624965668,-0.385871602967381
1Csy0gvE,-0.41059185564518,-0.0620643492322415,0.274870545696467,-0.619104820489883,0.613402052223682
1fCW4Bba,-0.367307928204536,-0.207507814466953,0.162737588936579,-0.169789301790297,0.62173149138689
1Ic2hly1,-0.293085936456919,0.0779410941526294,0.562509453296661,-0.244062428176403,0.541308860480785
1PPbaTwt,-0.417239870131016,0.116464675456518,-0.279176890803501,-0.625698371231556,0.897460876405239
1qDZNvIm,-0.48185076713562,-0.0766616823151708,-0.716461978852749,-0.755614456534386,1.62082094550133
1SO5VJNy,-0.402116240561008,0.0824229814810678,-0.192566542117856,-0.499751694500446,0.998494711518288
28LYJC2V,-0.434926860034466,-0.303128557861783,-0.865796975791454,0.628565338253975,-0.75537952631712
