PIDN,pH
09gt9UK5,-1.30898928642273
0BVvxJ6a,0.982447960972786
0dTqplIM,0.343303139554337
0KbdgApg,0.192263446911238
0lNiZicC,-1.16575438082218
0MnuuduB,-0.182023621184635
0PcIsF9z,-1.34327927827835
0rGeJ0QN,-0.409540943056345
0ShTFLYJ,-0.599611368775368
0sXI9ytQ,-0.418043311685324
0ukt4aP6,1.07806772589684
0XZh9jka,-0.228945776075125
0Y7Wegri,0.448338785395026
1AGspb8f,-0.883549459278584
1arHxK3Y,1.00674085617065
1Csy0gvE,-0.223738861363381
1fCW4Bba,-0.359928645566106
1Ic2hly1,-0.584889054298401
1PPbaTwt,-0.852699059247971
1qDZNvIm,-0.0278869183268398
1SO5VJNy,0.194667563959956
28LYJC2V,-0.938817504048348
2cx85d9H,0.0146101501770318
2CzACvQq,1.76887623667717
2FT3crfv,0.320319302380085
2Fy2uHVg,-0.626670092344284
2homMXMV,-1.1552432179451
2ldLrUtq,0.346231409721076
2MkMEApm,0.00696151764132082
2NDGWEOe,0.745165722072125
2nsACW6G,-0.481807861104608
2NyyCiqn,0.0276942436190438
2QcbdrUZ,-0.194635973218828
2QRzIb84,1.59994599819183
2YgAimWK,0.099071793910116
2yMbVnWc,-1.02982509732246
36r8sgGQ,-0.0517773904313799
3fRLm8f5,-0.64857147783041
3mZhp1nQ,-0.300969291850924
3NXAXCl3,-0.431729672849178
3pikJXRL,-0.520186049491167
3pxOEGHL,-0.395225454866886
3QG0z6fl,-1.29748589992523
3ttdV3f5,-0.362654910422862
3v4X6Mfe,1.9687188565731
3wORuPiv,-0.434322045743465
3WS8R9qm,-0.656290765106678
43EfrxZj,-0.440868054330349
457Vwm21,0.443183230608702
46KNnOdx,-0.874060896039009
47TwNsVC,-0.479891990125179
49856RpO,-0.241566125117242
4Ane1o2N,-0.0135708143701777
4AyVUgSc,-0.450391585379839
4B1951On,-0.329323973879218
4eQ90eLY,-0.181156004988588
4o5jwMj8,-0.711903718113899
4OL39Teo,-0.417678028345108
4vPgpl2c,-0.25985923204571
51r9aA0d,0.0891641732072458
58SmeRoP,0.0696272455155849
5a8sf6QV,0.506791745126247
5eSvmqYm,-0.139683338464238
5HJp1AXn,-0.707390320301056
5hkN8fiv,-1.09586383402348
5MBZW7fx,0.39395900182426
5Nq3gHaP,0.0246046878048219
5oK8Gti5,-0.974358585476875
5paniGaU,-0.794163966178894
5RmwFFK3,-0.132408760441467
5Tu5Jbov,-0.560438452661037
5vsr7ZUP,1.51147745251656
5YEolkev,0.0704399334150367
60B4xMWI,0.397643167898059
64jOUtKy,-0.079482282808749
6AJo4xNG,-0.544133484363556
6CAvhEte,-0.991651397943497
6CuGYjT5,1.42363420426846
6DGH8ujZ,-0.994961595535278
6eUWsVzw,1.71917749643326
6gNyO7Do,0.0869033679366112
6jT0AyHe,0.835229763388634
6nBgCvWu,-0.367911221459508
6PzsGdVm,-0.564256082475185
6ro5mqg6,-0.106768825976178
6sGqObX4,-0.725827625393867
6UcSJMbq,0.348560967855155
6uEGy0n4,1.59904727935791
6WJbkH8U,1.57620192170143
7aF7nnwn,-0.677119113504887
7asGzfX9,-0.298025783151388
7BZ4LxP8,-0.374431128334254
7cg7C92o,-0.104218219593167
7CmigXKi,-1.18111089766026
7eOxTpsB,0.309131853643339
7ey0v7ma,-0.545901984721422
7Ga0LpfR,-0.743754860758781
7gocyrYl,-0.0583462591050193
7gqR3GoA,-0.398522093892097
7og7aUXB,0.573198586702347
7onRfa8F,0.800920097529888
7PQsFvsG,-1.33163411021233
7umkNuxM,0.396231885254383
7vPr9ExD,0.26541455341503
7zNjpCzu,-0.193736266600899
7ztsQNj3,0.0134541505249217
86gppwMI,-0.952349054813385
88thAGdL,0.26242513358593
8ajs2uG8,-0.41009441241622
8bXnz62p,-0.208101457171142
8GhU8STP,1.01816317737103
8NlzDcWe,-0.886936929821968
