PIDN,pH
09gt9UK5,-0.0294770637527108
0BVvxJ6a,-0.412436905619688
0dTqplIM,0.663759884238243
0KbdgApg,-0.128898519091308
0lNiZicC,-0.844520917534828
0MnuuduB,-0.212813111208379
0PcIsF9z,-1.01498320102692
0rGeJ0QN,-0.305517232976854
0ShTFLYJ,-0.837287808954716
0sXI9ytQ,1.79741428494453
0ukt4aP6,1.81705244779587
0XZh9jka,-1.62898063063622
0Y7Wegri,0.574899720400572
1AGspb8f,-0.791943953931332
1arHxK3Y,1.70423446297646
1Csy0gvE,1.4718082100153
1fCW4Bba,0.489677127450705
1Ic2hly1,-1.11110343039036
1PPbaTwt,0.189378703758121
1qDZNvIm,0.178973545692861
1SO5VJNy,0.565904446446802
28LYJC2V,-0.867134737968445
2cx85d9H,-0.0836897980421782
2CzACvQq,1.79810485243797
2FT3crfv,0.0667730131652206
2Fy2uHVg,-0.766092713922262
2homMXMV,-1.0363533616066
2ldLrUtq,-0.0905885878950357
2MkMEApm,1.66248287558556
2NDGWEOe,2.14054065942764
2nsACW6G,-1.78551598191261
2NyyCiqn,-0.0450405681040138
2QcbdrUZ,-0.987832078337669
2QRzIb84,1.90248212218285
2YgAimWK,1.63258946537972
2yMbVnWc,-1.33316113650799
36r8sgGQ,-0.0443246245384216
3fRLm8f5,-0.995583571493626
3mZhp1nQ,-0.785209462046623
3NXAXCl3,-1.4990492939949
3pikJXRL,-1.56501038968563
3pxOEGHL,-0.331806103338022
3QG0z6fl,0.0450970805599354
3ttdV3f5,-0.383090894576162
3v4X6Mfe,1.45181417763233
3wORuPiv,-0.620537804067135
3WS8R9qm,-1.39851705133915
43EfrxZj,0.52577648460865
457Vwm21,0.0948300280608237
46KNnOdx,-1.03848384320736
47TwNsVC,-1.8312839448452
49856RpO,-0.448297212645412
4Ane1o2N,0.297265235055238
4AyVUgSc,-0.176250298554078
4B1951On,0.683314622193575
4eQ90eLY,0.0773683657404035
4o5jwMj8,-0.698796814680099
