PIDN,P
09gt9UK5,-0.469721778295934
0BVvxJ6a,-0.902277543023229
0dTqplIM,0.86110193412751
0KbdgApg,-0.421384794916958
0lNiZicC,-0.390332588786259
0MnuuduB,-0.257452034763992
0PcIsF9z,-0.550924111320637
0rGeJ0QN,0.413646274805069
0ShTFLYJ,-0.323484159633517
0sXI9ytQ,-0.0366354479454458
0ukt4aP6,0.0376057256013155
0XZh9jka,-0.909089328348637
0Y7Wegri,0.154476089403033
1AGspb8f,-0.270135144889355
1arHxK3Y,0.855527133494616
1Csy0gvE,0.453587294742465
1fCW4Bba,0.272938787937164
1Ic2hly1,-0.187035058671609
1PPbaTwt,0.0987331469543278
1qDZNvIm,-0.279145384579897
1SO5VJNy,0.401392064616084
28LYJC2V,-0.467329939082265
2cx85d9H,-0.47478569354862
2CzACvQq,1.20547591745853
2FT3crfv,-0.285963267832994
2Fy2uHVg,-0.126291737612337
2homMXMV,-0.414760963898152
2ldLrUtq,-0.4219721974805
2MkMEApm,0.367923685908318
2NDGWEOe,1.07877759933472
2nsACW6G,-0.984747359156609
2NyyCiqn,0.586730843037367
2QcbdrUZ,0.084240896999836
2QRzIb84,1.03982373178005
2YgAimWK,0.539451461844146
2yMbVnWc,-0.317671710252762
36r8sgGQ,0.235295701026916
3fRLm8f5,-0.525915487483144
3mZhp1nQ,0.591786551848054
3NXAXCl3,-0.654400540888309
3pikJXRL,-0.395197086036205
3pxOEGHL,0.203146349545568
3QG0z6fl,-0.297812027486088
3ttdV3f5,0.316237176163122
3v4X6Mfe,-0.334148301742971
3wORuPiv,-0.310359084233642
3WS8R9qm,-0.787985507398844
43EfrxZj,0.325390332820825
457Vwm21,-0.00598540473729372
46KNnOdx,-0.293179016007343
47TwNsVC,-1.0055205360055
49856RpO,-0.154287281700817
4Ane1o2N,-0.0911230618134141
4AyVUgSc,-0.19845155463554
4B1951On,-0.605246888659895
4eQ90eLY,-0.203527839481831
4o5jwMj8,-0.153594158217311
4OL39Teo,0.681063507108775
4vPgpl2c,-0.257457337342203
51r9aA0d,-0.315556933492189
58SmeRoP,1.10917127169669
5a8sf6QV,-0.75752379372716
5eSvmqYm,-0.297398051060736
5HJp1AXn,-0.39834143742919
5hkN8fiv,-0.559280925709754
5MBZW7fx,-0.0512520315125585
5Nq3gHaP,1.17553026303649
5oK8Gti5,-0.401634728722274
5paniGaU,-0.309336355794221
5RmwFFK3,0.319174925237894
5Tu5Jbov,0.175862392375711
5vsr7ZUP,-0.656742659211159
5YEolkev,-0.472863813489676
60B4xMWI,0.297600295394659
64jOUtKy,-0.361789720226079
6AJo4xNG,-0.405527800094569
6CAvhEte,-0.185310138948262
6CuGYjT5,-0.294005963206291
6DGH8ujZ,-0.535400907415897
6eUWsVzw,-0.759450929611921
6gNyO7Do,-0.200331770256162
6jT0AyHe,0.0200583749450743
6nBgCvWu,0.130709832999855
6PzsGdVm,-0.460218962980434
6ro5mqg6,0.17705588224344
6sGqObX4,-0.118957728426903
6UcSJMbq,0.268591751437634
6uEGy0n4,1.03008041232824
6WJbkH8U,-0.561245666444302
7aF7nnwn,-0.263628688827157
7asGzfX9,-0.155181046377402
7BZ4LxP8,-0.689705064892769
7cg7C92o,0.643214992526919
7CmigXKi,-0.501335396617651
7eOxTpsB,-0.308032822608948
7ey0v7ma,-0.681446930021048
7Ga0LpfR,2.00705640614033
7gocyrYl,-0.220515775680542
7gqR3GoA,-0.386785739473999
7og7aUXB,-0.124808282218873
7onRfa8F,0.961641377210617
7PQsFvsG,-0.536530547589064
7umkNuxM,-0.0899955636588857
7vPr9ExD,-0.538537454558536
7zNjpCzu,-0.408582139760256
7ztsQNj3,0.790735838375986
86gppwMI,0.00398329657036811
88thAGdL,-0.0945683172903955
8ajs2uG8,-0.13675216268748
8bXnz62p,0.371921605244279
8GhU8STP,0.288871169858612
8NlzDcWe,-0.385302088968456
8nO1O1LG,2.38896322250366
8QAejdLW,-0.389882791228592
8RDeFxWM,0.0988493479089811
8UXP2NBS,-0.693547479063273
8xE1p8g8,0.041899136302527
8yMDVMRM,-0.35640164418146
8ZoV3KGT,-0.235254164179787
98R5VaPi,0.859826861508191
9DcTz2Ua,-0.0721652941778302
9G7nfUrK,0.46346917077899
9iQwmFJR,-0.558737599477172
9O6GZ1HT,-0.336459701042622
9S7fCoAM,-0.223744998499751
A3Mt6SAQ,0.365744249802083
a7bhJGBU,0.0772657270077616
AaFvEoHq,-0.414622488152236
abCzN1zx,-0.575697408989072
ae7sMiB4,0.0108943528030068
afsVuCGV,0.0471812326926738
aHpv6KzP,-0.0646780982613564
AiIPD6hX,-0.266393228061497
aINzEBVN,-0.356637588702142
aiwBQETI,-0.727369598299265
aiyli4EI,3.66197292208672
AJIsQIcV,-0.310160255525261
AMHKXMh8,1.7450237005949
aP9EtTGF,0.663719314336777
apJ7NmzD,1.443895653449
AsIURvJS,0.793735753337387
AsvgbJ0C,-0.571641745511442
ASwA2J4E,0.598329179733992
atVjNMtQ,-0.777764393389225
aV6EhtSL,-0.224191962415352
aVZsXKoH,0.744965373724699
AxEhbkCM,-0.369150595273823
aYVnVJvc,0.0180027034133673
b5GirVGV,-0.148430436570197
B7VPkIpx,0.123219496197999
b9SpMjNB,0.491798029839993
bAFs37yy,0.0569396978913574
bat8tcGs,0.238901140354574
BBwHqHiH,-0.366349578648806
bDia1hHV,-0.300648292247206
bfjej4wu,-0.268718419969082
bFkv5Mtr,-0.0983421551063657
bh04YDiP,-0.0784588922862895
bHe2IXgA,-0.940801160037518
BMyps8hr,-0.490417397394776
BUHS4dQw,-0.0195106690749526
bWX3vUm5,-0.385424568504095
BZB3EYWQ,0.295861458685249
c110Fdc8,-0.0359444636851549
c32GUzMa,-0.180085804406554
C5gIfQbJ,-0.92704207226634
C5UPCZcL,-0.160507399775088
CDRuu4Pn,-0.0221599918731954
ceNvS3yd,-0.471044808626175
ChnD1nrN,-0.262447054404765
ChQdtl4J,-0.28311987130437
cmwdt4Av,-0.152173120435327
cn4EHsup,-0.542144051752985
CQhTYkqE,-0.81437166929245
crVOGGTT,0.430862834071741
CSEobMXv,-0.647141834441572
csPEJ1E5,0.423806336103007
cT6uU0B0,0.13418461882975
CvtbbIcq,0.791615634784102
cWXCiFwh,-0.0179297362454236
Cxk06b77,0.0644068216904998
CYMQE4x0,-0.133016055449843
d0UrRtMk,-0.0399075740773696
D3QD3ZEJ,0.216534840257373
d6LU4G4I,-0.0852625641273335
d74T1DVv,-0.267285608500242
D8J5C6lA,-0.00796457221731544
DCeQwYfT,-0.0117392477579415
DDEftkx3,-0.0449197598733008
de43ycXY,-0.136529362201691
DEwCfeDW,0.241955504193902
dfIn7m9z,-0.310069569153711
dhmb9ZY9,0.530372932739556
DMkIV4oL,0.0272017975337803
dn8kCuyf,-0.487242619693279
DnzGfbxS,-0.165600650757551
DoZxo6f6,-0.0400932340882719
dpcquvWW,-0.353744494309649
dqcbIMyr,-0.269909804593772
dR6rM1tQ,-0.191755526326597
drWgsBf5,-0.0720240654191002
dUnlyhj7,-0.268436466390267
dUNxOoqg,-0.435618471354246
dVDlnZQ6,-0.822651537507772
DvhBPGIk,-0.388255364820361
dVT26GDu,0.586235327832401
Dx7GoUcT,0.16619448219426
dytx0HSe,-0.0269180720672011
e4KkkIha,1.16251911818981
E5hIjohO,-0.157157758576795
E6x4XGHt,-0.376600983180106
e9YorH4m,-0.556036479771137
eaIwb3rG,0.368861870327964
eB9gVQ0R,1.52768832445145
EDEpAzh1,-1.02188652306795
Ehw2Jz6s,0.385635211893532
EjqzC4zH,-0.23578934657271
EkMZO3Qj,0.178124046791345
eMhLFqU6,-0.111267972085625
eMllg1qm,1.52556337714195
EnoNXWvU,0.162235150486231
eNPunZ9i,-0.272701713873539
Epv8ANwr,-0.055832893261686
eS5BSM4J,-0.0435970904771239
ETGudkQt,0.715808016480878
Etro9j0B,0.413955828500912
EUleKrLJ,0.375378478132188
eVGMFoOI,-0.414434280246496
eyzw8Vis,-0.187895368877798
f04Ke2bN,-0.168321533827111
F3MIZj76,-0.204400628362782
f4GA0te1,-0.280607999814674
f7bd91h5,0.23421429451555
favPNA2N,0.111598387081176
FaW764jk,0.189759729243815
fB7z9ndr,0.0296562210656703
FB8tU00K,-0.566496460605413
FeAbMXly,0.000951406720560044
fEe7AWFA,0.070430008135736
FeudaFXn,0.383730094879866
fJJIbgY9,0.892227532342076
FldUmFeM,0.0134997544781072
FLhxBGMK,-0.101650779228657
Fnv5tfAm,-0.135116433282383
fQBURMvg,0.373700632154942
FRreR8ka,0.0694501623511314
fS0HpOub,0.253902145661414
fTDXauuk,-0.529313278850168
FvrAd3Or,-0.380073070526123
FXne4oAV,0.989905428513885
g3Fv0U4k,-0.622355754114687
G48zHffi,0.0335627575404942
g5PKo2E2,-0.502504992112517
