PIDN,P
09gt9UK5,-0.273741080611944
0BVvxJ6a,0.044328704662621
0dTqplIM,1.00353567451239
0KbdgApg,-0.218570744991302
0lNiZicC,-0.153821463137865
0MnuuduB,-0.167071620840579
0PcIsF9z,-0.0939460023888387
0rGeJ0QN,0.050343175791204
0ShTFLYJ,-0.0566402754746377
0sXI9ytQ,0.507587300706655
0ukt4aP6,-0.064204650465399
0XZh9jka,-0.141407082555816
0Y7Wegri,0.857963763177395
1AGspb8f,-0.256603206694126
1arHxK3Y,0.514152220357209
1Csy0gvE,-0.140029579889961
1fCW4Bba,0.408829976804554
1Ic2hly1,0.391321592405438
1PPbaTwt,0.534153483947739
1qDZNvIm,-0.173282508645207
1SO5VJNy,-0.178783239144832
28LYJC2V,-0.181640072911978
2cx85d9H,-0.0786549180280417
2CzACvQq,0.506409342435654
2FT3crfv,-0.203838641196489
2Fy2uHVg,-0.0834991505471407
2homMXMV,0.00567950470140204
2ldLrUtq,0.0821642517112195
2MkMEApm,0.6452890150249
2NDGWEOe,-0.0335829563206062
2nsACW6G,-0.319993366114795
2NyyCiqn,0.229767896886915
2QcbdrUZ,-0.0476406149566174
2QRzIb84,0.665931535512209
2YgAimWK,0.434686781652272
2yMbVnWc,-0.0581901318393648
36r8sgGQ,-0.263204536121339
3fRLm8f5,-0.273714283853769
3mZhp1nQ,0.0141431486816145
3NXAXCl3,-0.34277860224247
3pikJXRL,0.0362970413640141
3pxOEGHL,-0.299301255494356
3QG0z6fl,0.294402277469635
3ttdV3f5,1.31706916987896
3v4X6Mfe,-0.278535038046539
3wORuPiv,-0.168865714967251
3WS8R9qm,0.200097291171551
43EfrxZj,0.455805952847004
457Vwm21,0.478661169856787
46KNnOdx,-0.149608124233782
47TwNsVC,-0.352279471606016
49856RpO,-0.212664082087576
4Ane1o2N,-0.0872445509652607
4AyVUgSc,-0.220065290108323
4B1951On,-0.149495961330831
4eQ90eLY,1.31728176027536
4o5jwMj8,-0.305850923061371
4OL39Teo,0.483834350854158
4vPgpl2c,-0.0353744698688388
51r9aA0d,-0.0618124387226999
58SmeRoP,-0.226912902574986
5a8sf6QV,-0.17101084664464
5eSvmqYm,0.389988814666867
5HJp1AXn,-0.0504160731681623
5hkN8fiv,-0.253693342581391
5MBZW7fx,-0.235960114980116
5Nq3gHaP,0.95335635393858
5oK8Gti5,-0.153453220333904
5paniGaU,-0.281449388619512
5RmwFFK3,0.941612753272057
5Tu5Jbov,-0.100224136933684
5vsr7ZUP,-0.222353698406368
5YEolkev,-0.190133288316429
60B4xMWI,0.406886120885611
64jOUtKy,0.0288044622167945
6AJo4xNG,0.53796716183424
6CAvhEte,0.116072954889387
6CuGYjT5,0.215862909075804
6DGH8ujZ,-0.276365069299936
6eUWsVzw,0.55355756059289
6gNyO7Do,-0.103311593271792
6jT0AyHe,0.0969125548843294
6nBgCvWu,-0.0868087905459106
6PzsGdVm,-0.0495148820569739
6ro5mqg6,-0.125070921704173
6sGqObX4,-0.113601331505924
6UcSJMbq,0.274978866800666
6uEGy0n4,-0.0778571822447702
6WJbkH8U,-0.145769795464003
7aF7nnwn,-0.341510193049908
7asGzfX9,-0.169913199730217
7BZ4LxP8,-0.262562509533018
7cg7C92o,1.01428513675928
7CmigXKi,-0.304757962375879
7eOxTpsB,-0.0705957917962223
7ey0v7ma,-0.32267217412591
7Ga0LpfR,0.781676372513175
7gocyrYl,-0.223228791356087
7gqR3GoA,0.136796504212543
7og7aUXB,0.411563500389457
7onRfa8F,0.0636221624910831
7PQsFvsG,0.0708151419938076
7umkNuxM,0.340114014595747
7vPr9ExD,-0.21208156272769
7zNjpCzu,-0.190574310510419
7ztsQNj3,0.761917465925217
86gppwMI,-0.246639377530664
88thAGdL,-0.187470495421439
8ajs2uG8,-0.324334975332022
8bXnz62p,0.35963082537055
8GhU8STP,1.0462753944099
8NlzDcWe,-0.172536053881049
8nO1O1LG,2.43709872961044
8QAejdLW,-0.115432276949286
8RDeFxWM,-0.181106010475196
8UXP2NBS,-0.326047936081886
8xE1p8g8,0.063374836742878
8yMDVMRM,0.754798286035657
8ZoV3KGT,-0.195821178425103
98R5VaPi,0.242790909041651
9DcTz2Ua,0.385868302814197
9G7nfUrK,0.719573355652392
9iQwmFJR,-0.279633957892656
9O6GZ1HT,0.887081678956747
9S7fCoAM,-0.0475174331339076
A3Mt6SAQ,-0.108029473060742
a7bhJGBU,0.31103162849322
AaFvEoHq,-0.252485075592995
abCzN1zx,-0.242852396517992
ae7sMiB4,0.24919010514277
afsVuCGV,0.125910827971529
aHpv6KzP,2.3909605383873
AiIPD6hX,0.935469298064709
aINzEBVN,-0.25696606580168
aiwBQETI,-0.289695494621992
aiyli4EI,1.30390086472034
AJIsQIcV,-0.200397920887917
AMHKXMh8,0.821776077151299
aP9EtTGF,0.854517932236195
apJ7NmzD,0.0258439269382507
AsIURvJS,-0.166746693407185
AsvgbJ0C,-0.191918756673113
ASwA2J4E,-0.10986372102052
atVjNMtQ,-0.293248902820051
aV6EhtSL,-0.25243174796924
aVZsXKoH,0.060770522383973
AxEhbkCM,-0.218771474715322
aYVnVJvc,-0.0521008748793974
b5GirVGV,-0.185836704354733
B7VPkIpx,-0.282605547085404
b9SpMjNB,-0.155377999506891
bAFs37yy,-0.318236196041107
bat8tcGs,0.0311443762853742
BBwHqHiH,-0.166669043153524
bDia1hHV,-0.240279396995902
bfjej4wu,-0.260262878797948
bFkv5Mtr,0.0008755705319345
bh04YDiP,-0.100004343618639
bHe2IXgA,-0.237894035951467
BMyps8hr,-0.3421700745821
BUHS4dQw,-0.166193664446473
bWX3vUm5,-0.0954021814744919
BZB3EYWQ,-0.0980015498585999
c110Fdc8,-0.251718476973474
c32GUzMa,0.27796549834311
C5gIfQbJ,-0.310403786133975
C5UPCZcL,0.924165174737573
CDRuu4Pn,-0.23671603333205
ceNvS3yd,-0.308708939701319
ChnD1nrN,-0.254177180258557
ChQdtl4J,0.184823566116393
cmwdt4Av,0.982658262550831
cn4EHsup,-0.0883349292911589
CQhTYkqE,1.15010154247284
crVOGGTT,0.560668954625726
CSEobMXv,-0.313216884993017
csPEJ1E5,2.19816194176674
cT6uU0B0,0.0908183306455612
CvtbbIcq,-0.162032516809995
cWXCiFwh,-0.0597654337063432
Cxk06b77,-0.199564427975565
CYMQE4x0,0.655112312734127
d0UrRtMk,-0.174605847336352
