PIDN,P
09gt9UK5,-0.0294730743044056
0BVvxJ6a,0.0818559845793061
0dTqplIM,-0.021893348172307
0KbdgApg,-0.26073888912797
0lNiZicC,-0.153867308236659
0MnuuduB,-0.348522553779185
0PcIsF9z,-0.337936883419752
0rGeJ0QN,-0.26434963401407
0ShTFLYJ,-0.426127002388239
0sXI9ytQ,0.0848330953158438
0ukt4aP6,0.0325813517905772
0XZh9jka,-0.332570927217603
0Y7Wegri,1.17746272683144
1AGspb8f,-0.341869570501149
1arHxK3Y,0.728869134187698
1Csy0gvE,0.151963631482795
1fCW4Bba,1.18830531686544
1Ic2hly1,0.30416844014544
1PPbaTwt,0.721688313409686
1qDZNvIm,-0.402675567567348
1SO5VJNy,0.176000865618698
28LYJC2V,-0.174800523626618
2cx85d9H,-0.300456340610981
2CzACvQq,1.46289313435555
2FT3crfv,-0.208146897889674
2Fy2uHVg,0.133305674605072
2homMXMV,-0.162130507576512
2ldLrUtq,-0.022305039037019
2MkMEApm,0.601063241064548
2NDGWEOe,0.461954738618806
2nsACW6G,-0.317502757534385
2NyyCiqn,0.122707419644576
2QcbdrUZ,-0.349439938738942
2QRzIb84,1.45070862174034
2YgAimWK,0.698223731201142
2yMbVnWc,-0.0262421410530806
36r8sgGQ,-0.0989344896748662
3fRLm8f5,-0.397434276342392
3mZhp1nQ,-0.311164719983935
3NXAXCl3,-0.374004451185465
3pikJXRL,-0.457932204008102
3pxOEGHL,-0.148535394668579
3QG0z6fl,0.868063289206475
3ttdV3f5,2.6201845318079
3v4X6Mfe,-0.06880339353811
3wORuPiv,0.134768243925646
3WS8R9qm,-0.0606029613991268
43EfrxZj,0.509375835582614
457Vwm21,0.603695462271571
46KNnOdx,-0.324869150854647
47TwNsVC,-0.430782686546445
49856RpO,-0.155678516905755
4Ane1o2N,-0.238492664229125
4AyVUgSc,-0.116510711051524
4B1951On,-0.0243136201053858
4eQ90eLY,1.96279111206532
4o5jwMj8,-0.058581889886409
4OL39Teo,0.980801974236965
4vPgpl2c,-0.163709162827581
51r9aA0d,-0.294569210521877
58SmeRoP,-0.0772672677179798
5a8sf6QV,-0.22954910993576
5eSvmqYm,0.0501405286835507
5HJp1AXn,0.0813317282591015
5hkN8fiv,-0.270163458958268
5MBZW7fx,-0.126774309749453
5Nq3gHaP,0.720541391149163
5oK8Gti5,0.205988241173327
5paniGaU,-0.264265441603493
5RmwFFK3,1.2197205491364
5Tu5Jbov,-0.0567145241424441
5vsr7ZUP,0.0338828200474381
5YEolkev,-0.363997098058462
60B4xMWI,0.454628629051149
64jOUtKy,-0.19983967046719
6AJo4xNG,0.167469571263064
6CAvhEte,-0.0788556959480047
6CuGYjT5,0.0186088198795915
6DGH8ujZ,-0.168316196184605
6eUWsVzw,0.84965960085392
6gNyO7Do,-0.271107037179172
6jT0AyHe,-0.230004172958434
6nBgCvWu,-0.0957089310511947
6PzsGdVm,-0.017843671515584
6ro5mqg6,-0.2817303086631
6sGqObX4,-0.398426607251167
6UcSJMbq,1.61464715898037
6uEGy0n4,-0.177942063100636
6WJbkH8U,-0.354486517421901
7aF7nnwn,-0.274037478491664
7asGzfX9,-0.168916276004165
7BZ4LxP8,-0.426220811903477
7cg7C92o,0.0717180496721994
7CmigXKi,-0.192794909002259
7eOxTpsB,0.0460009660630021
7ey0v7ma,-0.426451897621155
7Ga0LpfR,0.385022031888366
7gocyrYl,0.015404407074675
7gqR3GoA,-0.408665558695793
7og7aUXB,1.47038619816303
7onRfa8F,0.17161111831665
7PQsFvsG,-0.153122569620609
7umkNuxM,-0.0751867349608801
7vPr9ExD,-0.271583891287446
7zNjpCzu,0.0278881207574159
7ztsQNj3,1.77035155296326
86gppwMI,-0.288655207119882
88thAGdL,-0.31964224781841
8ajs2uG8,-0.251096604159102
8bXnz62p,-0.0193383746081963
8GhU8STP,1.32067823708057
8NlzDcWe,-0.0317159781232476
8nO1O1LG,3.2216256082058
8QAejdLW,-0.290882468596101
8RDeFxWM,-0.271067487820983
8UXP2NBS,-0.155456453561783
8xE1p8g8,0.359430787968449
8yMDVMRM,0.176473162812181
8ZoV3KGT,-0.441325433552265
98R5VaPi,1.33149811625481
9DcTz2Ua,-0.0363577681127936
9G7nfUrK,-0.040811573760584
9iQwmFJR,-0.373385500907898
9O6GZ1HT,2.39848506450653
9S7fCoAM,-0.173206749744713
A3Mt6SAQ,-0.164815892907791
a7bhJGBU,0.444788155518472
AaFvEoHq,-0.272272566845641
abCzN1zx,-0.327983612101525
ae7sMiB4,0.0775841082911938
afsVuCGV,-0.430496740154922
aHpv6KzP,0.0785107632284053
AiIPD6hX,0.439939176011831
aINzEBVN,-0.33556027635932
aiwBQETI,-0.391995310038328
aiyli4EI,2.66348343789578
AJIsQIcV,-0.183678543753922
AMHKXMh8,1.004724849388
aP9EtTGF,-0.314133507572114
apJ7NmzD,-0.0812967446632683
AsIURvJS,-0.0223134299740195
AsvgbJ0C,-0.310465166158974
ASwA2J4E,0.202518822799902
atVjNMtQ,-0.461006764322519
aV6EhtSL,-0.145098656415939
aVZsXKoH,-0.264413095079362
AxEhbkCM,-0.364442054182291
aYVnVJvc,-0.195492497924715
b5GirVGV,-0.294688382092863
B7VPkIpx,-0.142877023760229
b9SpMjNB,-0.0260264900512993
bAFs37yy,-0.387197276204824
bat8tcGs,-0.451518223434687
BBwHqHiH,-0.294448366388679
bDia1hHV,-0.247100668097846
bfjej4wu,-0.297878009779379
bFkv5Mtr,-0.251256944797933
bh04YDiP,-0.161732061207294
bHe2IXgA,-0.119049489498138
BMyps8hr,-0.307843751832843
BUHS4dQw,0.187440781341866
bWX3vUm5,-0.272372955828905
BZB3EYWQ,-0.0143327742815018
c110Fdc8,-0.165124029479921
c32GUzMa,-0.277553464984521
C5gIfQbJ,-0.310173962451518
C5UPCZcL,-0.24212229847908
CDRuu4Pn,-0.276165788993239
ceNvS3yd,-0.278179890289903
