PIDN,pH
09gt9UK5,-1.22987284362316
0BVvxJ6a,0.720820441097021
0dTqplIM,0.504762924462557
0KbdgApg,0.100132083866629
0lNiZicC,-0.864486462622881
0MnuuduB,-0.198879384016618
0PcIsF9z,-1.33334257006645
0rGeJ0QN,-0.645949973165989
0ShTFLYJ,-0.522741030529141
0sXI9ytQ,-0.519015120714903
0ukt4aP6,1.37956185638905
0XZh9jka,0.0722522566560656
0Y7Wegri,0.490286479145288
1AGspb8f,-1.08431060910225
1arHxK3Y,1.53748551607132
1Csy0gvE,0.407100238278508
1fCW4Bba,-0.216892761457711
1Ic2hly1,0.196901522343978
1PPbaTwt,-0.422464753687382
1qDZNvIm,-0.517678286135197
1SO5VJNy,-0.013235048588831
28LYJC2V,-1.26341900527477
2cx85d9H,-0.509488932788372
2CzACvQq,1.8909637093544
2FT3crfv,0.471720594167709
2Fy2uHVg,-0.594155611097813
2homMXMV,-1.26007163524628
2ldLrUtq,0.902076128125191
2MkMEApm,0.0773665529675782
2NDGWEOe,1.62625287771225
2nsACW6G,-0.935052934288979
2NyyCiqn,-0.0332690250128508
2QcbdrUZ,-0.0894026875495911
2QRzIb84,2.12503484487534
2YgAimWK,0.204168705048505
2yMbVnWc,-1.10965388417244
36r8sgGQ,-0.229989305255003
3fRLm8f5,-0.542352066189051
3mZhp1nQ,-0.320376825053245
3NXAXCl3,-0.875144508481026
3pikJXRL,-0.946914011240006
3pxOEGHL,-0.521148888766766
3QG0z6fl,-1.03383505046368
3ttdV3f5,-0.120545671181753
3v4X6Mfe,1.99130294322968
3wORuPiv,0.0267288321861997
3WS8R9qm,-0.211993981897831
43EfrxZj,0.209950013598427
457Vwm21,0.515332971140742
46KNnOdx,-1.25925043225288
47TwNsVC,-0.736912565678358
49856RpO,-0.776789067685604
4Ane1o2N,0.36398177370429
4AyVUgSc,-0.122876639757305
4B1951On,0.619412787258625
4eQ90eLY,0.352004577033222
4o5jwMj8,-0.8159473747015
