PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.475029937922955,0.305290186684579,-1.22987284362316,-0.634836414456368,0.741873620450497
0BVvxJ6a,0.382354222610593,-0.113838457129896,0.720820441097021,0.248670125380158,-1.12917566597462
0dTqplIM,-0.0774662844371051,-0.047796986438334,0.504762924462557,0.148835781635717,-1.17809461355209
0KbdgApg,-0.0815945877926424,-0.192778109386563,0.100132083866629,0.211559268925339,-0.99685937166214
0lNiZicC,-0.446945607662201,-0.238004975765944,-0.864486462622881,-0.621070371568203,0.80187009871006
0MnuuduB,-0.2202885909006,0.539129137806594,-0.198879384016618,0.445937348902225,-0.233730317710433
0PcIsF9z,-0.514942049980164,-0.481921488791704,-1.33334257006645,0.0364016401581466,0.061072756908834
0rGeJ0QN,-0.33930153362453,-0.302350821392611,-0.645949973165989,0.391258231922984,-0.390774983912706
0ShTFLYJ,-0.398757715523243,-0.242390737310052,-0.522741030529141,-0.782362076640129,0.774817767739296
0sXI9ytQ,-0.509409077465534,-0.255154977738857,-0.519015120714903,-0.834376379847527,1.48833510875702
0ukt4aP6,0.350509560853243,0.00278760134242475,1.37956185638905,-0.488465631008148,-0.215107943272596
0XZh9jka,-0.186598919844255,-0.142032592417672,0.0722522566560656,0.70940516134724,-0.673258784785867
0Y7Wegri,-0.237144166603684,0.816693994402885,0.490286479145288,-0.277495031058788,0.628648395836353
1AGspb8f,-0.476469354331493,-0.270812146831304,-1.08431060910225,-0.0267155160967377,-0.966425222158432
1arHxK3Y,0.713171668350697,0.880680392682552,1.53748551607132,0.328097651127609,-0.528726749122143
1Csy0gvE,-0.396973054111004,-0.15526266740635,0.407100238278508,-0.640000347793102,0.622495912015438
1fCW4Bba,-0.418858507275581,-0.0599933992139995,-0.216892761457711,-0.55139586776495,0.81492176502943
1Ic2hly1,-0.32389809936285,0.701075901836157,0.196901522343978,-0.176066720113158,0.638540194928646
1PPbaTwt,-0.396365097165108,0.123297409512452,-0.422464753687382,-0.580602319538593,0.980222716927528
1qDZNvIm,-0.49722676128149,-0.266895977128297,-0.517678286135197,-0.729952904582024,1.13937304913998
1SO5VJNy,-0.358002204447985,0.0383023751375731,-0.013235048588831,-0.53472726047039,0.685116223990917
28LYJC2V,-0.464762169122696,-0.272516822814941,-1.26341900527477,0.633579541742802,-0.493578504025936
2cx85d9H,0.221004988066852,-0.231225926429033,-0.509488932788372,0.357284005731344,-0.973526042699814
2CzACvQq,0.466463282704353,0.563545417506248,1.8909637093544,-0.451908195018768,-0.207803873717785
2FT3crfv,-0.252226211875677,-0.23645230345428,0.471720594167709,0.0362219408620149,-0.846286809444427
2Fy2uHVg,-0.475543789565563,-0.388026706874371,-0.594155611097813,-0.483509485423565,-0.502494041621685
2homMXMV,-0.501257272064686,-0.355819850205444,-1.26007163524628,-0.0264399998355657,0.894839763641357
2ldLrUtq,-0.356608486920595,-0.083490612807509,0.902076128125191,-0.373216331005096,-0.154895588883664
2MkMEApm,-0.425650663673878,-0.0965604726225138,0.0773665529675782,-0.673913861811161,1.30949783325195
2NDGWEOe,0.4563711296767,1.38364478349686,1.62625287771225,-0.53549482524395,-0.420866001024842
2nsACW6G,-0.366882519796491,-0.420565047487617,-0.935052934288979,1.18919428139925,-0.913354052603245
2NyyCiqn,-0.363899017870426,-0.113272945955396,-0.0332690250128508,-0.543204528093338,0.651774042844772
2QcbdrUZ,-0.401682098209858,-0.408497607149184,-0.0894026875495911,-0.421106362342834,0.299199485371355
2QRzIb84,0.150663308240473,0.379878270626068,2.12503484487534,-0.412859086692333,0.339216012880206
2YgAimWK,-0.338657688349485,-0.0401953691616654,0.204168705048505,-0.507290534675121,1.09914273023605
2yMbVnWc,-0.437541095912456,0.096720311883837,-1.10965388417244,1.8865915954113,0.79993144646287
36r8sgGQ,-0.443903236091137,-0.268767094495706,-0.229989305255003,-0.736470478773117,0.764762511849403
3fRLm8f5,-0.427679106593132,-0.457343659177423,-0.542352066189051,0.127084247407038,0.225796289369464
3mZhp1nQ,-0.496140424907208,-0.448620840907097,-0.320376825053245,-0.58039203286171,0.778955280780792
3NXAXCl3,-0.408114212751389,-0.281176657788455,-0.875144508481026,0.019806514843367,-0.724678361415863
3pikJXRL,-0.43053138628602,-0.252124070213176,-0.946914011240006,0.187146179191768,-0.898295180499554
3pxOEGHL,-0.484056884050369,-0.436943506449461,-0.521148888766766,-0.735825341939926,0.753305402398109
3QG0z6fl,-0.407831609249115,0.0368470841553062,-1.03383505046368,-0.600144404172897,0.555036653880961
3ttdV3f5,-0.364842990785837,-0.322885256516747,-0.120545671181753,0.0690401034895331,-0.463627696223557
3v4X6Mfe,0.973565983772278,-0.108734474307857,1.99130294322968,-0.473044365644455,-0.161834722664207
3wORuPiv,-0.374938577413559,-0.527905880659819,0.0267288321861997,0.0585104871541262,-0.778252166509628
3WS8R9qm,-0.429949670284986,0.301045053219423,-0.211993981897831,0.678253804473206,-0.637537505850196
43EfrxZj,-0.0292237169342116,0.631178393214941,0.209950013598427,0.27048746086657,-0.838388484716415
457Vwm21,0.071804655273445,0.568889403622597,0.515332971140742,0.643114919960499,-0.580055257678032
46KNnOdx,-0.574222035706043,-0.337825236842036,-1.25925043225288,0.0322300684638321,-0.0668406082317233
47TwNsVC,-0.361550995707512,-0.51986628845334,-0.736912565678358,0.432118620537221,-1.0178886950016
49856RpO,-0.376418778300285,-0.280502521153539,-0.776789067685604,-0.27574374973774,-0.895313784480095
4Ane1o2N,-0.386655902862549,-0.453413099050522,0.36398177370429,-0.45731567889452,-0.0520884613040835
4AyVUgSc,-0.390229341387749,-0.07404535706155,-0.122876639757305,-0.541884006559849,0.33625451978296
4B1951On,-0.113008129923764,-0.101022672641557,0.619412787258625,-0.196241964772344,0.344950398709625
4eQ90eLY,-0.0616135390009731,0.933332565426827,0.352004577033222,0.199869719007984,-0.47577520608902
4o5jwMj8,-0.464844486117363,-0.23694585096091,-0.8159473747015,-0.631828767061233,0.434129713475704
4OL39Teo,-0.0468192505184561,1.04388153105974,0.17673078046646,0.277340219914913,-0.674152590334415
4vPgpl2c,-0.438198889791965,0.203747132327408,-0.148617054708302,-0.619602844119072,0.617396220564842
51r9aA0d,-0.359921525418758,-0.265501510165632,0.572401135414839,-0.62292422503233,0.593694999814034
58SmeRoP,-0.34481465741992,0.067616293951869,-0.250005820207298,-0.225051792524755,-0.0222101950552315
5a8sf6QV,0.0236020389012992,-0.210266410186887,0.484622022137046,0.13302286285907,-1.04850838184357
5eSvmqYm,-0.319287379831076,-0.584026210010052,0.443094132840633,-0.191391687002033,-0.498362364992499
5HJp1AXn,-0.422591096162796,0.323464603722096,-0.607577292621136,0.750020840764046,-0.332201166730374
5hkN8fiv,-0.449487171322107,-0.458685986325145,-1.36996863484383,0.568823813647032,-0.422339253942482
5MBZW7fx,-0.138145744521171,-0.0480147674679756,0.521937437355518,-0.480009563267231,-0.617206003144383
5Nq3gHaP,0.22876726668328,1.22415386140347,0.879824700951576,0.468861262500286,-0.534577349200845
5oK8Gti5,-0.494314943253994,0.261677425727248,-0.792652407288551,-0.616757482290268,1.09208861887455
5paniGaU,-0.453651191294193,-0.110054658167064,-0.964986130595207,-0.716598084568977,1.50508966445923
5RmwFFK3,0.308817140944302,-0.033891891874373,-0.424057189747691,0.158112054131925,-1.0360968619585
5Tu5Jbov,-0.398313784599304,-0.0301521950634196,-0.205597226228565,-0.225042413175106,-0.60961983948946
5vsr7ZUP,0.58602876663208,-0.144720036396757,1.00955863893032,-0.128744425205514,-1.12019083499908
5YEolkev,-0.347926019877195,-0.413327692449093,0.759977762401104,-0.42800941541791,-0.818445462733507
60B4xMWI,-0.287424691021442,-0.0487109121400863,1.14085249006748,-0.715586602687836,0.564960080385208
64jOUtKy,0.167088859551586,0.350774627365172,0.157612326648086,1.5382024616003,-0.909701135754585
6AJo4xNG,-0.3752814412117,0.578200621902943,-0.400330805778503,-0.119118733517826,0.730567610263824
6CAvhEte,-0.354904261231422,0.191881122533232,-0.508437862992287,-0.366746467351913,0.803285644948483
6CuGYjT5,2.65984654426575,-0.39549178481102,2.20675697922707,0.496960198227316,-1.47476249933243
6DGH8ujZ,-0.452402400970459,-0.544794131815433,-1.13127045631409,0.132647312665358,-0.100880909268744
6eUWsVzw,0.410244531929493,0.0238644903984095,1.25359513163567,-0.0278031423687935,-0.984146058559418
6gNyO7Do,0.179205430415459,-0.133634408563375,-0.406483396142721,0.809597751498222,-1.08638952672482
6jT0AyHe,0.0284058247692883,0.271505124692339,0.513749454170465,0.190598227269948,-1.0710667014122
6nBgCvWu,-0.482232061028481,0.0318404017016292,-0.310984102636576,-0.46519318073988,1.09631177484989
6PzsGdVm,-0.362715928815305,-0.262586161401123,-0.749584811925888,0.218634758517146,-0.240168605558574
6ro5mqg6,-0.330694931745529,-0.282042032107711,8.91689211130142e-05,-0.285340184578672,0.191579052433372
6sGqObX4,-0.470615124702454,-0.384951088950038,-0.636665610969067,-0.442818678915501,-0.857529503107071
6UcSJMbq,-0.229626197367907,0.158219750598073,1.29925544261932,-0.676730591058731,0.554958828911185
6uEGy0n4,1.53390529751778,0.544677727855742,1.85442802906036,-0.430401599407196,-0.896278500556946
6WJbkH8U,0.813519981503487,-0.315012783557177,2.15006332397461,-0.149450978823006,-1.0740086376667
7aF7nnwn,-0.444240989536047,0.0780732616316527,-0.8940215036273,-0.826320376992226,0.97874356508255
7asGzfX9,-0.158026609197259,-0.324549186974764,-0.164482180657797,-0.272310819476843,-0.225122703518718
7BZ4LxP8,-0.227710755681619,-0.375946817174554,0.375258364155889,-0.387924040108919,-0.671163478493691
7cg7C92o,-0.0664475943893194,0.719995259493589,0.170334535837173,0.637927439808845,-0.251932555809617
7CmigXKi,-0.379547363519669,-0.0685382873751223,-0.608714973926544,-0.494554354250431,0.445290843676776
7eOxTpsB,-0.337943781167269,-0.327877765148878,0.392609210684896,-0.514296100288629,0.186378998635337
7ey0v7ma,-0.429734119772911,-0.282119012181647,-0.841229903697968,-0.0607423291075975,-1.00602484494448
7Ga0LpfR,0.123801833763719,0.249226871971041,-0.352691999915987,0.77246528416872,-0.695775461825542
7gocyrYl,-0.308592177182436,0.321226131916046,-0.544065035134554,0.581545950472355,-0.29538043923676
7gqR3GoA,-0.395679976046085,-0.316586698484025,-0.850614497065544,-0.328158204816282,-0.713078758120537
7og7aUXB,-0.172060710843652,0.207379345502704,0.607827164232731,-0.0385171824833378,-0.285272205807269
7onRfa8F,-0.0772354467102559,0.143654829449952,1.36600421369076,-0.214538316056132,0.821688783168793
7PQsFvsG,-0.486900912225246,-0.334838170744479,-1.74874379038811,0.718859256803989,-0.00465920213609934
7umkNuxM,-0.211579485610127,-0.481495399028063,0.0317982650769409,0.535614491999149,-0.596628479659557
7vPr9ExD,-0.0424943155579967,0.238644777378067,0.135718673095107,0.129007330886088,-0.935799267888069
7zNjpCzu,-0.421397121250629,-0.529482064396143,-0.434007170423865,-0.308157181367278,-0.456436528638005
7ztsQNj3,-0.37752123400569,-0.252203341946006,0.0823837458039634,-0.0494456410175189,-0.504749055206776
86gppwMI,-0.524855099618435,-0.320018114522099,-0.842131043970585,-0.445988962799311,1.53423188328743
88thAGdL,-0.367052306979895,0.12162669710815,-0.440099272876978,-0.514290314912796,0.244726062845439
8ajs2uG8,-0.43391535282135,-0.155772726424038,-0.936276037991047,-0.320998577028513,-0.854535865783691
