PIDN,P
09gt9UK5,0.305290186684579
0BVvxJ6a,-0.113838457129896
0dTqplIM,-0.047796986438334
0KbdgApg,-0.192778109386563
0lNiZicC,-0.238004975765944
0MnuuduB,0.539129137806594
0PcIsF9z,-0.481921488791704
0rGeJ0QN,-0.302350821392611
0ShTFLYJ,-0.242390737310052
0sXI9ytQ,-0.255154977738857
0ukt4aP6,0.00278760134242475
0XZh9jka,-0.142032592417672
0Y7Wegri,0.816693994402885
1AGspb8f,-0.270812146831304
1arHxK3Y,0.880680392682552
1Csy0gvE,-0.15526266740635
1fCW4Bba,-0.0599933992139995
1Ic2hly1,0.701075901836157
1PPbaTwt,0.123297409512452
1qDZNvIm,-0.266895977128297
1SO5VJNy,0.0383023751375731
28LYJC2V,-0.272516822814941
2cx85d9H,-0.231225926429033
2CzACvQq,0.563545417506248
2FT3crfv,-0.23645230345428
2Fy2uHVg,-0.388026706874371
2homMXMV,-0.355819850205444
2ldLrUtq,-0.083490612807509
2MkMEApm,-0.0965604726225138
2NDGWEOe,1.38364478349686
2nsACW6G,-0.420565047487617
2NyyCiqn,-0.113272945955396
2QcbdrUZ,-0.408497607149184
2QRzIb84,0.379878270626068
2YgAimWK,-0.0401953691616654
2yMbVnWc,0.096720311883837
36r8sgGQ,-0.268767094495706
3fRLm8f5,-0.457343659177423
3mZhp1nQ,-0.448620840907097
3NXAXCl3,-0.281176657788455
3pikJXRL,-0.252124070213176
3pxOEGHL,-0.436943506449461
3QG0z6fl,0.0368470841553062
3ttdV3f5,-0.322885256516747
3v4X6Mfe,-0.108734474307857
3wORuPiv,-0.527905880659819
3WS8R9qm,0.301045053219423
43EfrxZj,0.631178393214941
457Vwm21,0.568889403622597
46KNnOdx,-0.337825236842036
47TwNsVC,-0.51986628845334
49856RpO,-0.280502521153539
4Ane1o2N,-0.453413099050522
4AyVUgSc,-0.07404535706155
4B1951On,-0.101022672641557
4eQ90eLY,0.933332565426827
4o5jwMj8,-0.23694585096091
4OL39Teo,1.04388153105974
4vPgpl2c,0.203747132327408
51r9aA0d,-0.265501510165632
58SmeRoP,0.067616293951869
5a8sf6QV,-0.210266410186887
5eSvmqYm,-0.584026210010052
5HJp1AXn,0.323464603722096
5hkN8fiv,-0.458685986325145
5MBZW7fx,-0.0480147674679756
5Nq3gHaP,1.22415386140347
5oK8Gti5,0.261677425727248
5paniGaU,-0.110054658167064
5RmwFFK3,-0.033891891874373
5Tu5Jbov,-0.0301521950634196
5vsr7ZUP,-0.144720036396757
5YEolkev,-0.413327692449093
60B4xMWI,-0.0487109121400863
64jOUtKy,0.350774627365172
6AJo4xNG,0.578200621902943
6CAvhEte,0.191881122533232
6CuGYjT5,-0.39549178481102
6DGH8ujZ,-0.544794131815433
6eUWsVzw,0.0238644903984095
6gNyO7Do,-0.133634408563375
6jT0AyHe,0.271505124692339
6nBgCvWu,0.0318404017016292
6PzsGdVm,-0.262586161401123
6ro5mqg6,-0.282042032107711
6sGqObX4,-0.384951088950038
