PIDN,SOC
09gt9UK5,-0.634836414456368
0BVvxJ6a,0.248670125380158
0dTqplIM,0.148835781635717
0KbdgApg,0.211559268925339
0lNiZicC,-0.621070371568203
0MnuuduB,0.445937348902225
0PcIsF9z,0.0364016401581466
0rGeJ0QN,0.391258231922984
0ShTFLYJ,-0.782362076640129
0sXI9ytQ,-0.834376379847527
0ukt4aP6,-0.488465631008148
0XZh9jka,0.70940516134724
0Y7Wegri,-0.277495031058788
1AGspb8f,-0.0267155160967377
1arHxK3Y,0.328097651127609
1Csy0gvE,-0.640000347793102
1fCW4Bba,-0.55139586776495
1Ic2hly1,-0.176066720113158
1PPbaTwt,-0.580602319538593
1qDZNvIm,-0.729952904582024
1SO5VJNy,-0.53472726047039
28LYJC2V,0.633579541742802
2cx85d9H,0.357284005731344
2CzACvQq,-0.451908195018768
2FT3crfv,0.0362219408620149
2Fy2uHVg,-0.483509485423565
2homMXMV,-0.0264399998355657
2ldLrUtq,-0.373216331005096
2MkMEApm,-0.673913861811161
2NDGWEOe,-0.53549482524395
2nsACW6G,1.18919428139925
2NyyCiqn,-0.543204528093338
2QcbdrUZ,-0.421106362342834
2QRzIb84,-0.412859086692333
2YgAimWK,-0.507290534675121
2yMbVnWc,1.8865915954113
36r8sgGQ,-0.736470478773117
3fRLm8f5,0.127084247407038
3mZhp1nQ,-0.58039203286171
3NXAXCl3,0.019806514843367
3pikJXRL,0.187146179191768
3pxOEGHL,-0.735825341939926
3QG0z6fl,-0.600144404172897
3ttdV3f5,0.0690401034895331
3v4X6Mfe,-0.473044365644455
3wORuPiv,0.0585104871541262
3WS8R9qm,0.678253804473206
43EfrxZj,0.27048746086657
457Vwm21,0.643114919960499
46KNnOdx,0.0322300684638321
47TwNsVC,0.432118620537221
49856RpO,-0.27574374973774
4Ane1o2N,-0.45731567889452
4AyVUgSc,-0.541884006559849
4B1951On,-0.196241964772344
4eQ90eLY,0.199869719007984
4o5jwMj8,-0.631828767061233
4OL39Teo,0.277340219914913
4vPgpl2c,-0.619602844119072
51r9aA0d,-0.62292422503233
58SmeRoP,-0.225051792524755
5a8sf6QV,0.13302286285907
5eSvmqYm,-0.191391687002033
5HJp1AXn,0.750020840764046
5hkN8fiv,0.568823813647032
5MBZW7fx,-0.480009563267231
5Nq3gHaP,0.468861262500286
5oK8Gti5,-0.616757482290268
5paniGaU,-0.716598084568977
5RmwFFK3,0.158112054131925
5Tu5Jbov,-0.225042413175106
5vsr7ZUP,-0.128744425205514
5YEolkev,-0.42800941541791
60B4xMWI,-0.715586602687836
64jOUtKy,1.5382024616003
6AJo4xNG,-0.119118733517826
6CAvhEte,-0.366746467351913
6CuGYjT5,0.496960198227316
6DGH8ujZ,0.132647312665358
6eUWsVzw,-0.0278031423687935
6gNyO7Do,0.809597751498222
6jT0AyHe,0.190598227269948
6nBgCvWu,-0.46519318073988
6PzsGdVm,0.218634758517146
6ro5mqg6,-0.285340184578672
6sGqObX4,-0.442818678915501
6UcSJMbq,-0.676730591058731
6uEGy0n4,-0.430401599407196
6WJbkH8U,-0.149450978823006
7aF7nnwn,-0.826320376992226
7asGzfX9,-0.272310819476843
7BZ4LxP8,-0.387924040108919
7cg7C92o,0.637927439808845
7CmigXKi,-0.494554354250431
7eOxTpsB,-0.514296100288629
7ey0v7ma,-0.0607423291075975
7Ga0LpfR,0.77246528416872
7gocyrYl,0.581545950472355
7gqR3GoA,-0.328158204816282
7og7aUXB,-0.0385171824833378
7onRfa8F,-0.214538316056132
7PQsFvsG,0.718859256803989
7umkNuxM,0.535614491999149
7vPr9ExD,0.129007330886088
7zNjpCzu,-0.308157181367278
7ztsQNj3,-0.0494456410175189
86gppwMI,-0.445988962799311
88thAGdL,-0.514290314912796
8ajs2uG8,-0.320998577028513
8bXnz62p,0.276864104392007
8GhU8STP,0.386312770098448
8NlzDcWe,-0.566326552629471
8nO1O1LG,1.42146555781364
8QAejdLW,0.200159899401478
8RDeFxWM,-0.615609911084175
8UXP2NBS,-0.696054276823997
8xE1p8g8,-0.365598932653666
8yMDVMRM,-0.277542379125953
8ZoV3KGT,-0.380862048268318
98R5VaPi,-0.593993842601776
9DcTz2Ua,0.370331293239724
9G7nfUrK,-0.41371506229043
9iQwmFJR,-0.519216024875641
9O6GZ1HT,-0.670508933067322
9S7fCoAM,-0.387219592928886
A3Mt6SAQ,-0.756071758270264
a7bhJGBU,0.257866082340479
AaFvEoHq,-0.655686689913273
abCzN1zx,0.231926750415005
ae7sMiB4,-0.208408345794305
afsVuCGV,0.524005181342363
aHpv6KzP,0.823154008388519
AiIPD6hX,0.488320218026638
aINzEBVN,-0.518575799465179
aiwBQETI,0.0674646712373942
aiyli4EI,0.148077295394614
AJIsQIcV,-0.291644295142032
AMHKXMh8,-0.335753275081515
aP9EtTGF,-0.578730164468288
apJ7NmzD,-0.358394964435138
AsIURvJS,0.706115439534187
AsvgbJ0C,0.447076450288296
ASwA2J4E,-0.467245063185692
atVjNMtQ,0.867240227758884
aV6EhtSL,-0.553440555930138
aVZsXKoH,-0.529398310184479
AxEhbkCM,-0.543543250858784
aYVnVJvc,0.356766763242194
b5GirVGV,-0.674150547385216
B7VPkIpx,-0.722307336330414
b9SpMjNB,-0.119196832645684
bAFs37yy,-0.604116898775101
bat8tcGs,-0.305972845852375
BBwHqHiH,-0.141108475171495
bDia1hHV,-0.034291303390637
bfjej4wu,-0.0238080901093781
bFkv5Mtr,0.141712741460651
bh04YDiP,0.244575432315469
bHe2IXgA,1.00860277116299
BMyps8hr,-0.211385906860232
BUHS4dQw,2.29183148741722
bWX3vUm5,0.323062446154654
BZB3EYWQ,-0.283610958978534
c110Fdc8,-0.465117484331131
c32GUzMa,-0.0638221975706983
C5gIfQbJ,0.302575896074995
C5UPCZcL,0.462385857850313
CDRuu4Pn,-0.703409004211426
ceNvS3yd,-0.270875876024365
ChnD1nrN,-0.638449400663376
ChQdtl4J,-0.59272957444191
cmwdt4Av,0.249796060216613
cn4EHsup,-0.24525241907686
CQhTYkqE,0.681748315691948
crVOGGTT,-0.58312371224165
CSEobMXv,0.117082915781066
