PIDN,Sand
09gt9UK5,1.2375562787056
0BVvxJ6a,-1.15589286088943
0dTqplIM,-0.976739409565926
0KbdgApg,-0.570099106431007
0lNiZicC,-0.0983385016210377
0MnuuduB,-0.608325316011906
0PcIsF9z,-0.423391442000866
0rGeJ0QN,-0.206406528269872
0ShTFLYJ,0.347419748455286
0sXI9ytQ,1.06528003513813
0ukt4aP6,0.286278073070571
0XZh9jka,-0.251564022153616
0Y7Wegri,0.0977779543027282
1AGspb8f,-0.857310771942139
1arHxK3Y,-0.572974893450737
1Csy0gvE,0.842570969462395
1fCW4Bba,0.247091554533108
1Ic2hly1,0.954772493243217
1PPbaTwt,1.0335790604353
1qDZNvIm,0.953019508719444
1SO5VJNy,0.408281384408474
28LYJC2V,-0.747008527815342
2cx85d9H,-0.937447106838226
2CzACvQq,-0.382755991816521
2FT3crfv,-0.527154967561364
2Fy2uHVg,-0.282949272543192
2homMXMV,0.541085705906153
2ldLrUtq,-0.0293428796110675
2MkMEApm,1.27190455794334
2NDGWEOe,-0.536485287547112
2nsACW6G,-0.427328017167747
2NyyCiqn,0.5287552267313
2QcbdrUZ,0.728526362776756
2QRzIb84,0.316760804038495
2YgAimWK,1.08321479558945
2yMbVnWc,0.477193690091372
36r8sgGQ,0.537935112416744
3fRLm8f5,0.0134550877555739
3mZhp1nQ,0.854797297716141
3NXAXCl3,-0.54929968342185
3pikJXRL,-0.605805435776711
3pxOEGHL,0.698238143324852
3QG0z6fl,1.03385431170464
3ttdV3f5,0.0705704408697784
3v4X6Mfe,0.114169933002267
3wORuPiv,-0.448397935368121
3WS8R9qm,-0.0819290781393647
43EfrxZj,-0.520710511505604
457Vwm21,-0.815374007821083
46KNnOdx,-0.510652683675289
47TwNsVC,-0.200381692359224
49856RpO,-0.793077248334885
4Ane1o2N,0.269087703153491
4AyVUgSc,0.122717791388277
4B1951On,0.571811500936747
4eQ90eLY,-0.0611638970673084
4o5jwMj8,0.109866687655449
4OL39Teo,-0.275675090355799
4vPgpl2c,0.149739161902107
51r9aA0d,0.590398292243481
58SmeRoP,-0.546034479141235
5a8sf6QV,-0.862448738515377
5eSvmqYm,-0.185442528873682
5HJp1AXn,-0.109976025321521
5hkN8fiv,-0.797855433821678
5MBZW7fx,-0.440871883183718
5Nq3gHaP,0.0483004880836233
5oK8Gti5,1.58425061106682
5paniGaU,1.19627501368523
5RmwFFK3,-0.763386054337025
5Tu5Jbov,-0.403841700032353
5vsr7ZUP,-1.03956060707569
5YEolkev,-0.243490652693436
60B4xMWI,0.874206665158272
64jOUtKy,-0.856868758797646
6AJo4xNG,0.609725825488567
6CAvhEte,0.997731566429138
6CuGYjT5,-0.894196179509163
6DGH8ujZ,-0.332557951891795
6eUWsVzw,-1.12675140202045
6gNyO7Do,-0.889149296283722
6jT0AyHe,-0.894919076561928
6nBgCvWu,1.22267083525658
6PzsGdVm,-0.473747101426125
6ro5mqg6,0.395383444428444
6sGqObX4,-0.745347023010254
6UcSJMbq,0.0585015144199133
6uEGy0n4,-0.41527144908905
6WJbkH8U,-1.02009294331074
7aF7nnwn,0.881523576378822
7asGzfX9,-0.0130608389619738
7BZ4LxP8,-0.493745329976082
7cg7C92o,0.123150057208841
7CmigXKi,0.701564620435238
7eOxTpsB,0.483717871084809
7ey0v7ma,-0.797146858274937
7Ga0LpfR,-0.659247294068336
7gocyrYl,0.0379259875277057
7gqR3GoA,-0.596019195020199
7og7aUXB,0.0315791134897154
7onRfa8F,0.685486702620983
7PQsFvsG,-0.483467517793179
7umkNuxM,-0.662556020915508
7vPr9ExD,-0.80236619412899
7zNjpCzu,-0.526324270665646
7ztsQNj3,-0.327979373931885
86gppwMI,1.2775861620903
88thAGdL,0.727899116277695
8ajs2uG8,-0.761747355759144
8bXnz62p,0.344242916721851
8GhU8STP,-0.727656115591526
8NlzDcWe,0.174876584205776
8nO1O1LG,-0.768935783207417
8QAejdLW,-0.762247431278229
8RDeFxWM,1.09765345156193
8UXP2NBS,0.196642782981507
8xE1p8g8,-0.351182194799185
8yMDVMRM,-0.598492722213268
8ZoV3KGT,-0.298189124464989
98R5VaPi,0.981676954030991
9DcTz2Ua,-0.34195498265326
9G7nfUrK,1.03657677471638
9iQwmFJR,-0.0724105095490813
9O6GZ1HT,-0.263277914281934
9S7fCoAM,0.959971436858177
