PIDN,Ca
09gt9UK5,-0.590329267084599
0BVvxJ6a,0.754508844017982
0dTqplIM,0.142736579384655
0KbdgApg,-0.0514717683414347
0lNiZicC,-0.448089542984962
0MnuuduB,-0.215909109637141
0PcIsF9z,-0.277841697819531
0rGeJ0QN,-0.424978986382484
0ShTFLYJ,-0.356925384700298
0sXI9ytQ,-0.386685636639595
0ukt4aP6,0.417107048630714
0XZh9jka,-0.112154534971341
0Y7Wegri,-0.298431060090661
1AGspb8f,-0.227288760989904
1arHxK3Y,0.271652866248041
1Csy0gvE,-0.459951332211494
1fCW4Bba,-0.333912090864033
1Ic2hly1,-0.375617930293083
1PPbaTwt,-0.405886626988649
1qDZNvIm,-0.359576419740915
1SO5VJNy,-0.260916525870562
28LYJC2V,-0.343164421617985
2cx85d9H,0.0365704206749797
2CzACvQq,0.47809365093708
2FT3crfv,-0.228619540855289
2Fy2uHVg,-0.399215880036354
2homMXMV,-0.233460022206418
2ldLrUtq,-0.284901817142963
2MkMEApm,-0.35212465445511
2NDGWEOe,0.169364857766777
2nsACW6G,-0.0367535698867869
2NyyCiqn,-0.293665152788162
2QcbdrUZ,-0.311339470371604
2QRzIb84,0.0857687329989858
2YgAimWK,-0.338845055550337
2yMbVnWc,-0.284526325762272
36r8sgGQ,-0.346624285727739
3fRLm8f5,-0.220613543875515
3mZhp1nQ,-0.375143381208181
3NXAXCl3,-0.223768752720207
3pikJXRL,-0.172791426768526
3pxOEGHL,-0.418801711499691
3QG0z6fl,-0.499680185317993
3ttdV3f5,-0.393161880224943
3v4X6Mfe,1.2150817245245
3wORuPiv,-0.423241890105419
3WS8R9qm,0.00632155549246818
43EfrxZj,-0.123289462644607
457Vwm21,0.156992352427915
46KNnOdx,-0.397654046118259
47TwNsVC,-0.0931200307328254
49856RpO,-0.173423077352345
4Ane1o2N,-0.341922315955162
4AyVUgSc,-0.438805474340916
4B1951On,-0.275307716429234
4eQ90eLY,-0.129787117918022
4o5jwMj8,-0.270068521797657
4OL39Teo,-0.105938025098294
4vPgpl2c,-0.358812716603279
51r9aA0d,-0.448873794078827
58SmeRoP,-0.207576211635023
5a8sf6QV,-0.0123904071515426
5eSvmqYm,-0.336281620152295
5HJp1AXn,-0.385324450023472
5hkN8fiv,-0.041064383322373
5MBZW7fx,-0.116993382014334
5Nq3gHaP,0.087722541578114
5oK8Gti5,-0.507649347186089
5paniGaU,-0.427119614928961
5RmwFFK3,0.196188249997795
5Tu5Jbov,-0.413805206120014
5vsr7ZUP,0.593341312929988
5YEolkev,-0.33819238692522
60B4xMWI,-0.363317270576954
64jOUtKy,0.522710297256708
6AJo4xNG,-0.396172039210796
6CAvhEte,-0.417086436599493
6CuGYjT5,2.25099601149559
