PIDN,Ca
09gt9UK5,-0.503779645264149
0BVvxJ6a,0.671818512678146
0dTqplIM,0.0891552769462578
0KbdgApg,0.0433142385882093
0lNiZicC,-0.418155160546303
0MnuuduB,-0.244560737907887
0PcIsF9z,-0.28330081688473
0rGeJ0QN,-0.427422668039799
0ShTFLYJ,-0.315775538980961
0sXI9ytQ,-0.387303581833839
0ukt4aP6,0.278464291710407
0XZh9jka,0.0853208573535085
0Y7Wegri,-0.302339590340853
1AGspb8f,-0.332435888051987
1arHxK3Y,0.112736994656734
1Csy0gvE,-0.406345157325268
1fCW4Bba,-0.422015800327063
1Ic2hly1,-0.433993944525719
1PPbaTwt,-0.373262981325388
1qDZNvIm,-0.411707445979118
1SO5VJNy,-0.291642510145903
28LYJC2V,-0.292221695184708
2cx85d9H,0.0562301188881975
2CzACvQq,0.302170922607183
2FT3crfv,-0.206162909977138
2Fy2uHVg,-0.468830661475658
2homMXMV,-0.217627375200391
2ldLrUtq,-0.340798425674438
2MkMEApm,-0.418628703057766
2NDGWEOe,-0.044955782184843
2nsACW6G,-0.176374897989444
2NyyCiqn,-0.35783501341939
2QcbdrUZ,-0.357855314016342
2QRzIb84,0.0500534347927896
2YgAimWK,-0.426380077004433
2yMbVnWc,-0.273763275891542
36r8sgGQ,-0.356955291330814
3fRLm8f5,-0.136318930203561
3mZhp1nQ,-0.350611840933561
3NXAXCl3,-0.286468359082937
3pikJXRL,-0.208423337712884
3pxOEGHL,-0.42004612237215
3QG0z6fl,-0.458053597807884
3ttdV3f5,-0.390782634913921
3v4X6Mfe,1.05169139206409
3wORuPiv,-0.430850429832935
3WS8R9qm,-0.046295660873875
43EfrxZj,-0.0688936969731003
457Vwm21,0.125735444854945
46KNnOdx,-0.414906802773476
47TwNsVC,-0.120283249195199
49856RpO,-0.182048428774578
4Ane1o2N,-0.325189630687237
4AyVUgSc,-0.412096044421196
4B1951On,-0.298733615130186
4eQ90eLY,-0.125741577055305
4o5jwMj8,-0.293373417295516
4OL39Teo,-0.107012743433006
4vPgpl2c,-0.36215728521347
51r9aA0d,-0.418953889608383
58SmeRoP,-0.245400693640113
5a8sf6QV,0.0296553517691791
5eSvmqYm,-0.356721913069487
5HJp1AXn,-0.348242785595357
5hkN8fiv,0.0279247462982312
5MBZW7fx,-0.271752595901489
5Nq3gHaP,0.0562437385786325
5oK8Gti5,-0.466598932445049
5paniGaU,-0.411702547967434
5RmwFFK3,0.270731016155332
5Tu5Jbov,-0.446631254255772
5vsr7ZUP,0.487970086187124
5YEolkev,-0.396977631747723
60B4xMWI,-0.38489745259285
64jOUtKy,0.435853110998869
6AJo4xNG,-0.417925789952278
6CAvhEte,-0.406984947621822
6CuGYjT5,2.05439358949661
6DGH8ujZ,-0.304417722672224
6eUWsVzw,0.602644801139832
6gNyO7Do,0.0677995443576947
6jT0AyHe,0.0538281376473606
6nBgCvWu,-0.462974719703197
6PzsGdVm,0.0415551144862547
6ro5mqg6,-0.0653773732716218
6sGqObX4,-0.477322518825531
6UcSJMbq,-0.358306046575308
6uEGy0n4,1.40093964040279
6WJbkH8U,0.992811435461044
7aF7nnwn,-0.465156358480454
7asGzfX9,-0.279308507591486
7BZ4LxP8,-0.176026531774551
