PIDN,P
09gt9UK5,0.0102915349416435
0BVvxJ6a,0.192415185301797
0dTqplIM,0.198095763288438
0KbdgApg,-0.150435813283548
0lNiZicC,-0.114772871229798
0MnuuduB,-0.361860424280167
0PcIsF9z,-0.286439930088818
0rGeJ0QN,0.00856320290895383
0ShTFLYJ,-0.128759248834103
0sXI9ytQ,-0.231164369732141
0ukt4aP6,0.725580625794828
0XZh9jka,-0.333571805804968
0Y7Wegri,1.87001099288464
1AGspb8f,-0.226286317780614
1arHxK3Y,0.709918440878391
1Csy0gvE,0.196137537795585
1fCW4Bba,0.321715155895799
1Ic2hly1,0.0346004453065689
1PPbaTwt,0.88711811453104
1qDZNvIm,-0.283521474152803
1SO5VJNy,-0.118207354284823
28LYJC2V,-0.193123611155897
2cx85d9H,-0.131665351800621
2CzACvQq,1.59430148601532
2FT3crfv,-0.126685132284183
2Fy2uHVg,-0.054929812066257
2homMXMV,-0.17431048611179
2ldLrUtq,0.71795207336545
2MkMEApm,-0.0438942184788175
2NDGWEOe,-0.0918149121105671
2nsACW6G,-0.343515361100435
2NyyCiqn,-0.0629590911790729
2QcbdrUZ,-0.361848006770015
2QRzIb84,1.136587934196
2YgAimWK,0.0869664100231603
2yMbVnWc,0.082195513881743
36r8sgGQ,-0.305750067997724
3fRLm8f5,-0.228528954135254
3mZhp1nQ,-0.336761532351375
3NXAXCl3,-0.319819300947711
3pikJXRL,-0.358797213062644
3pxOEGHL,-0.299234523857012
3QG0z6fl,1.21972075998783
3ttdV3f5,1.02163056693971
3v4X6Mfe,-0.278281161841005
3wORuPiv,0.170459751714952
3WS8R9qm,-0.374475611187518
43EfrxZj,0.921475180983543
457Vwm21,1.02300665229559
46KNnOdx,-0.0783635169267654
47TwNsVC,-0.339456664957106
49856RpO,-0.302597504854202
4Ane1o2N,-0.00352858556434512
4AyVUgSc,0.0335826362483203
4B1951On,-0.0603862485149875
4eQ90eLY,2.9410321354866
4o5jwMj8,-0.275382274389267
4OL39Teo,1.24159722924232
4vPgpl2c,-0.133513793628663
51r9aA0d,0.472095223050565
58SmeRoP,-0.0149773180484772
5a8sf6QV,0.0907905855216086
5eSvmqYm,-0.207735497434624
5HJp1AXn,0.0901920076983515
5hkN8fiv,-0.310370373725891
5MBZW7fx,-0.243604342802428
5Nq3gHaP,1.21419924795628
5oK8Gti5,0.268306512721756
5paniGaU,-0.280101666040719
5RmwFFK3,1.09333017021418
5Tu5Jbov,-0.0762235346250236
5vsr7ZUP,0.1539396148175
5YEolkev,0.341893366351724
60B4xMWI,0.118410080112517
64jOUtKy,0.352042872458696
6AJo4xNG,0.0528293961659074
6CAvhEte,0.0177812825888395
6CuGYjT5,-0.212478388473392
6DGH8ujZ,-0.310839718952775
6eUWsVzw,1.03320416510105
6gNyO7Do,-0.027370015066117
6jT0AyHe,0.0663534856168553
6nBgCvWu,-0.213777404651046
6PzsGdVm,0.052506704069674
6ro5mqg6,-0.231462229415774
6sGqObX4,-0.301677758060396
6UcSJMbq,0.293320643133484
6uEGy0n4,-0.0796822917298414
6WJbkH8U,-0.339349371939898
7aF7nnwn,-0.264390829205513
7asGzfX9,0.000721140508539975
7BZ4LxP8,-0.435656332224607
7cg7C92o,0.357707598153502
7CmigXKi,-0.0761103010736406
7eOxTpsB,0.411057845735922
7ey0v7ma,-0.384643918275833
7Ga0LpfR,0.387033725809306
7gocyrYl,0.048796574032167
7gqR3GoA,-0.154064580798149
7og7aUXB,1.14404993355274
7onRfa8F,0.21395372931147
7PQsFvsG,-0.0697205835953355
7umkNuxM,-0.195872313110158
7vPr9ExD,0.00162923889583908
7zNjpCzu,-0.122630485333502
7ztsQNj3,0.462336981482804
86gppwMI,-0.232801172509789
88thAGdL,0.0067294854670763
8ajs2uG8,-0.363517315685749
8bXnz62p,-0.230668865630287
8GhU8STP,0.997418470680714
8NlzDcWe,0.407124830596149
8nO1O1LG,2.03996858596802
8QAejdLW,-0.214520014822483
8RDeFxWM,0.25065381443128
8UXP2NBS,-0.157881169440225
8xE1p8g8,0.573262082785368
8yMDVMRM,-0.0342208750545979
8ZoV3KGT,-0.264441425353289
98R5VaPi,0.406517645344138
9DcTz2Ua,-0.0315458434633911
9G7nfUrK,-0.0480456100543961
9iQwmFJR,-0.276499818265438
9O6GZ1HT,0.0927996189333498
9S7fCoAM,-0.267145646805875
A3Mt6SAQ,-0.207048489898443
a7bhJGBU,0.990472894906998
AaFvEoHq,0.0143389694567304
abCzN1zx,-0.326753755658865
ae7sMiB4,0.128811735054478
afsVuCGV,-0.230947797186673
aHpv6KzP,0.188250215258449
AiIPD6hX,1.01613115519285
aINzEBVN,-0.375228538364172
aiwBQETI,-0.199811569228768
aiyli4EI,0.604250988923013
AJIsQIcV,-0.211600779369473
AMHKXMh8,0.207874314743094
aP9EtTGF,-0.276794547215104
apJ7NmzD,-0.0017365459818393
AsIURvJS,-0.259597164578736
AsvgbJ0C,-0.214471902465448
ASwA2J4E,-0.114281478151679
atVjNMtQ,-0.386650947295129
aV6EhtSL,-0.268888571113348
aVZsXKoH,-0.183912429306656
AxEhbkCM,-0.308988925255835
aYVnVJvc,-0.128714530693833
b5GirVGV,-0.0475540959276259
B7VPkIpx,-0.226458643074147
b9SpMjNB,0.27481345476117
bAFs37yy,-0.26490936325863
bat8tcGs,-0.336772100441158
BBwHqHiH,-0.250185473496094
bDia1hHV,-0.171784808952361
bfjej4wu,-0.258564350474626
bFkv5Mtr,-0.103141973610036
bh04YDiP,-0.248303438723087
bHe2IXgA,-0.0280872362665832
BMyps8hr,-0.298644959181547
BUHS4dQw,0.250938716903329
bWX3vUm5,-0.117842702008784
BZB3EYWQ,0.272645343001932
c110Fdc8,-0.215216862782836
c32GUzMa,-0.0843404648825526
C5gIfQbJ,-0.201944533432834
C5UPCZcL,-0.0990103130236093
CDRuu4Pn,-0.348824618756771
ceNvS3yd,-0.237273729965091
ChnD1nrN,-0.0100534442579374
ChQdtl4J,-0.275616796687245
cmwdt4Av,0.538269895128906
cn4EHsup,-0.256113474816084
CQhTYkqE,1.21553043164313
crVOGGTT,-0.127023354033008
CSEobMXv,-0.243339296849444
csPEJ1E5,1.38635873571038
cT6uU0B0,-0.111003632890061
CvtbbIcq,0.0825125542120077
cWXCiFwh,-0.318814759887755
Cxk06b77,-0.241001921892166
CYMQE4x0,2.3896349966526
d0UrRtMk,-0.329348834697157
D3QD3ZEJ,-0.110080725513399
d6LU4G4I,-0.199245368083939
d74T1DVv,-0.197934676194564
D8J5C6lA,2.60600687861443
DCeQwYfT,0.763257981836796
DDEftkx3,0.116760178469121
de43ycXY,0.14776764572598
DEwCfeDW,-0.209602314140648
dfIn7m9z,-0.3141915993765
dhmb9ZY9,-0.252224912121892
DMkIV4oL,-0.298956344649196
dn8kCuyf,-0.128738876013085
DnzGfbxS,-0.254431699437555
DoZxo6f6,-0.215363633260131
dpcquvWW,-0.165877675451338
dqcbIMyr,-0.265821348503232
dR6rM1tQ,-0.246919225528836
drWgsBf5,1.06472265198827
dUnlyhj7,-0.272187618259341
dUNxOoqg,-0.311940598674118
dVDlnZQ6,0.0102548819966614
DvhBPGIk,-0.29344127215445
dVT26GDu,0.124356531538069
Dx7GoUcT,-0.241563829034567
dytx0HSe,0.0360415335861035
e4KkkIha,-0.0744740867405198
E5hIjohO,0.187543773511425
E6x4XGHt,0.200140182464384
e9YorH4m,0.0762414664030075
eaIwb3rG,0.863695848733187
eB9gVQ0R,-0.150620129331946
EDEpAzh1,-0.0552771916612983
Ehw2Jz6s,-0.380119770020246
EjqzC4zH,-0.213034868615796
EkMZO3Qj,-0.283081994764507
