PIDN,P
09gt9UK5,0.0634650901192799
0BVvxJ6a,0.207047998229973
0dTqplIM,-0.254986719228327
0KbdgApg,0.41421854570508
0lNiZicC,-0.598745553940535
0MnuuduB,0.205369663052261
0PcIsF9z,-0.602296084910631
0rGeJ0QN,-0.170318495295942
0ShTFLYJ,-0.763689480721951
0sXI9ytQ,-0.445158855617046
0ukt4aP6,-0.141753906570375
0XZh9jka,0.473137700371444
0Y7Wegri,3.19619806408882
1AGspb8f,-0.295874246954918
1arHxK3Y,0.230996843334287
1Csy0gvE,0.0169433314353228
1fCW4Bba,0.232687855418772
1Ic2hly1,0.424542385409586
1PPbaTwt,0.184121216461062
1qDZNvIm,0.14878192344986
1SO5VJNy,0.102836621785536
28LYJC2V,-0.103965565189719
2cx85d9H,0.336207628436387
2CzACvQq,1.03093337714672
2FT3crfv,0.0881886191666126
2Fy2uHVg,-0.15059289066121
2homMXMV,-0.499985735118389
2ldLrUtq,-0.25283665843308
2MkMEApm,-0.171546849608421
2NDGWEOe,0.826962979882956
2nsACW6G,0.10397896533832
2NyyCiqn,-0.0874469194095582
2QcbdrUZ,-0.678484592586756
2QRzIb84,0.368447030521929
2YgAimWK,0.556234389171004
2yMbVnWc,0.197729749232531
36r8sgGQ,-0.364605110324919
3fRLm8f5,-0.377456376515329
3mZhp1nQ,-0.201493577309884
3NXAXCl3,-0.00192073730286211
3pikJXRL,-0.213268832862377
3pxOEGHL,-0.290309451334178
3QG0z6fl,0.153193556331098
3ttdV3f5,0.16236454769969
3v4X6Mfe,0.112172256410122
3wORuPiv,-0.71232151389122
3WS8R9qm,2.4775518104434
43EfrxZj,-0.123492650035769
457Vwm21,2.24855501055717
46KNnOdx,-0.081946768052876
47TwNsVC,0.415838838741183
49856RpO,0.163807238312438
4Ane1o2N,-0.45366007827688
4AyVUgSc,-0.276948543637991
4B1951On,-0.1560298364755
4eQ90eLY,1.01765472739935
4o5jwMj8,-0.210374136921018
4OL39Teo,0.480811107647605
4vPgpl2c,0.116651526687201
51r9aA0d,-0.0254733961541206
58SmeRoP,0.101812644855818
5a8sf6QV,0.261792019172572
5eSvmqYm,-0.357903622288723
5HJp1AXn,-0.18718581085559
5hkN8fiv,-0.424894273554673
5MBZW7fx,-0.029564153496176
5Nq3gHaP,0.732718788087368
5oK8Gti5,-0.146191164362244
5paniGaU,-0.129592405725271
5RmwFFK3,0.999627848342061
5Tu5Jbov,-0.0858317089732736
5vsr7ZUP,0.109948393702507
5YEolkev,-0.542213139310479
60B4xMWI,-0.00946333361789584
64jOUtKy,0.220789832063019
6AJo4xNG,0.220529912784696
6CAvhEte,-0.00829495396465063
6CuGYjT5,0.0782802453264594
6DGH8ujZ,0.00824115409050137
6eUWsVzw,0.721320572961122
6gNyO7Do,0.35143337007612
6jT0AyHe,-0.0802820931188762
6nBgCvWu,-0.228767983336002
6PzsGdVm,0.620289107924327
6ro5mqg6,0.0436313266865909
6sGqObX4,-0.542692353203893
6UcSJMbq,-0.148376022558659
6uEGy0n4,0.0559888161020353
6WJbkH8U,-0.202683004131541
7aF7nnwn,-0.381236935779452
7asGzfX9,-0.598134388774633
7BZ4LxP8,-0.572957434901036
7cg7C92o,0.553413160890341
7CmigXKi,-0.0519280627369881
7eOxTpsB,0.210237548779696
