PIDN,Ca
09gt9UK5,-0.17901274971664
0BVvxJ6a,0.65555572360754
0dTqplIM,-0.0921712923387531
0KbdgApg,0.0321201323531568
0lNiZicC,-0.0618497119285166
0MnuuduB,-0.177154387626797
0PcIsF9z,-0.487409341335297
0rGeJ0QN,-0.410838754475117
0ShTFLYJ,-0.119030967354774
0sXI9ytQ,-0.291219074372202
0ukt4aP6,0.897211530804634
0XZh9jka,-0.063316148519516
0Y7Wegri,-0.320326801761985
1AGspb8f,-0.404601465165615
1arHxK3Y,0.777835530042648
1Csy0gvE,-0.440028384327888
1fCW4Bba,-0.437845805287361
1Ic2hly1,-0.218266539555043
1PPbaTwt,-0.147941615944728
1qDZNvIm,-0.465189649164677
1SO5VJNy,-0.407172971963882
28LYJC2V,-0.444702652096748
2cx85d9H,0.327009888738394
2CzACvQq,0.174222364486195
2FT3crfv,-0.269331667106599
2Fy2uHVg,-0.384696520864964
2homMXMV,-0.461157743632793
2ldLrUtq,-0.378309407830238
2MkMEApm,-0.373598680645227
2NDGWEOe,0.430617312714458
2nsACW6G,-0.380033629760146
2NyyCiqn,-0.324478167295456
2QcbdrUZ,-0.165463535115123
2QRzIb84,0.550822170078754
2YgAimWK,-0.392121775448322
2yMbVnWc,-0.25764617100358
36r8sgGQ,-0.400299569964409
3fRLm8f5,-0.428355914354324
3mZhp1nQ,-0.282518569380045
3NXAXCl3,-0.143669742811471
3pikJXRL,-0.2155535828555
3pxOEGHL,-0.473317004740238
3QG0z6fl,-0.177603482455015
3ttdV3f5,-0.309193406254053
3v4X6Mfe,0.62713485211134
3wORuPiv,-0.229552856087685
3WS8R9qm,0.610533196292818
43EfrxZj,-0.153172773541883
457Vwm21,0.106666146405041
46KNnOdx,-0.463150450587273
47TwNsVC,-0.253683999553323
49856RpO,-0.37021878361702
4Ane1o2N,-0.372115802764893
4AyVUgSc,0.18981350184622
4B1951On,-0.0661242704838514
4eQ90eLY,-0.124517909623683
4o5jwMj8,-0.419881549477577
4OL39Teo,0.397874195128679
4vPgpl2c,-0.30698970220983
51r9aA0d,0.0746275414712727
58SmeRoP,-0.292799376975745
5a8sf6QV,-0.0648841656162404
5eSvmqYm,-0.386130502820015
5HJp1AXn,-0.304924171045423
5hkN8fiv,-0.372617849707603
5MBZW7fx,0.749079577624798
5Nq3gHaP,-0.121504539460875
5oK8Gti5,-0.401695824414492
5paniGaU,-0.499512159824371
5RmwFFK3,0.20619796263054
5Tu5Jbov,-0.387524222582579
5vsr7ZUP,0.875032138824463
5YEolkev,-0.387791056931019
60B4xMWI,-0.227057890594006
64jOUtKy,0.156279029883444
6AJo4xNG,-0.347554055601358
6CAvhEte,-0.033933725359384
6CuGYjT5,1.71452381014824
6DGH8ujZ,-0.442026405036449
6eUWsVzw,0.749493359029293
6gNyO7Do,0.651836608350277
6jT0AyHe,-0.209811712987721
6nBgCvWu,-0.37240533977747
6PzsGdVm,-0.291931953281164
6ro5mqg6,-0.313097512722015
6sGqObX4,-0.36400104239583
6UcSJMbq,0.243782764114439
6uEGy0n4,0.766373336315155
6WJbkH8U,0.331027486208768
7aF7nnwn,-0.065928545105271
7asGzfX9,-0.191378718242049
7BZ4LxP8,0.205946564953774
7cg7C92o,-0.0704669606871903
7CmigXKi,-0.0156849189661443
