PIDN,P
09gt9UK5,0.168664254061878
0BVvxJ6a,-0.223304551839829
0dTqplIM,0.0905869262292981
0KbdgApg,-0.22832285054028
0lNiZicC,-0.20582880313741
0MnuuduB,0.187709879828617
0PcIsF9z,-0.310770524293184
0rGeJ0QN,-0.117806027727784
0ShTFLYJ,0.0879607141017914
0sXI9ytQ,-0.208549379790202
0ukt4aP6,-0.24872559318319
0XZh9jka,0.0402864678180777
0Y7Wegri,1.13856227993965
1AGspb8f,-0.299181414395571
1arHxK3Y,-0.0600707502220757
1Csy0gvE,0.142431523976848
1fCW4Bba,0.429970797151327
1Ic2hly1,0.139193667797372
1PPbaTwt,0.174753858428448
1qDZNvIm,-0.196267404779792
1SO5VJNy,-0.186396286264062
28LYJC2V,-0.212858652696013
2cx85d9H,-0.054020908473467
2CzACvQq,0.00811529266429716
2FT3crfv,-0.194017818570137
2Fy2uHVg,-0.257262529060245
2homMXMV,-0.155428195511922
2ldLrUtq,-0.111000606417656
2MkMEApm,0.703991945832968
2NDGWEOe,-0.20848676552996
2nsACW6G,-0.289212673157454
2NyyCiqn,-0.00695264689275064
2QcbdrUZ,-0.091563737182878
2QRzIb84,0.464852450788021
2YgAimWK,-0.0615010511130095
2yMbVnWc,-0.111715868953615
36r8sgGQ,-0.253124361485243
3fRLm8f5,-0.228819181770086
3mZhp1nQ,0.419231748441234
3NXAXCl3,-0.224829131178558
3pikJXRL,0.11174044944346
3pxOEGHL,-0.26970172598958
3QG0z6fl,0.869456513226032
3ttdV3f5,0.691480933129787
3v4X6Mfe,-0.0247594022657722
3wORuPiv,-0.0698410838842392
3WS8R9qm,-0.200030189752579
43EfrxZj,0.0254976334050298
457Vwm21,0.206889998260885
46KNnOdx,-0.220882713794708
47TwNsVC,-0.272419329732656
49856RpO,-0.200012117577717
4Ane1o2N,-0.233479985781014
4AyVUgSc,-0.275775471329689
4B1951On,-0.253316479641944
4eQ90eLY,0.242123430129141
4o5jwMj8,-0.324651373922825
4OL39Teo,0.327416056394577
4vPgpl2c,-0.0854165888595162
51r9aA0d,-0.0765968290623277
58SmeRoP,-0.256946991384029
5a8sf6QV,-0.186952528357506
5eSvmqYm,0.00885766425635666
5HJp1AXn,-0.179403896257281
5hkN8fiv,-0.275516305863857
5MBZW7fx,-0.292216642200947
5Nq3gHaP,0.148292892100289
5oK8Gti5,-0.270711240172386
5paniGaU,-0.290974086523056
5RmwFFK3,-0.192801290412899
5Tu5Jbov,-0.191835017758422
5vsr7ZUP,-0.257336947694421
5YEolkev,-0.305394783616066
60B4xMWI,0.238078802125528
64jOUtKy,-0.151961520919576
6AJo4xNG,-0.0965439790859818
6CAvhEte,-0.259288408607245
6CuGYjT5,0.149541333317757
6DGH8ujZ,-0.256427636742592
6eUWsVzw,0.263747409917414
6gNyO7Do,-0.131894507398829
6jT0AyHe,-0.135008540097624
6nBgCvWu,-0.187512271106243
6PzsGdVm,-0.0560110362246633
6ro5mqg6,0.136362562514842
6sGqObX4,-0.199567998573184
6UcSJMbq,-0.275982822675724
6uEGy0n4,0.0770429176278412
6WJbkH8U,-0.089315186208114
7aF7nnwn,-0.369915454089642
7asGzfX9,-0.267215348780155
7BZ4LxP8,-0.279567771404982
7cg7C92o,1.02676192224026
7CmigXKi,-0.257881554961205
7eOxTpsB,-0.0901271370705217
7ey0v7ma,-0.286597224324942
7Ga0LpfR,-0.0443295989185572
7gocyrYl,-0.19033586056903
7gqR3GoA,-0.239106921292841
7og7aUXB,-0.055183304194361
7onRfa8F,0.106377402041107
7PQsFvsG,-0.1681167319417
7umkNuxM,-0.186837801616639
7vPr9ExD,-0.261430100351572
7zNjpCzu,-0.235217305645347
7ztsQNj3,1.06731056720018
86gppwMI,-0.221416929364204
88thAGdL,-0.161062294617295
8ajs2uG8,-0.313202979415655
8bXnz62p,0.725735446810722
8GhU8STP,0.49394475966692
8NlzDcWe,-0.111949285119772
8nO1O1LG,0.603708899766207
8QAejdLW,-0.272636389732361
8RDeFxWM,-0.187218169402331
8UXP2NBS,-0.299501003697515
8xE1p8g8,-0.159278097935021
8yMDVMRM,-0.108908620476723
8ZoV3KGT,-0.294432692229748
98R5VaPi,-0.0557894509285688
9DcTz2Ua,-0.194585195370018
9G7nfUrK,0.284258757159114
9iQwmFJR,-0.278048583120108
9O6GZ1HT,0.0514149120077491
9S7fCoAM,-0.0432752235326916
A3Mt6SAQ,-0.248272288497537
a7bhJGBU,-0.19230740442872
AaFvEoHq,-0.147332510736305
abCzN1zx,-0.317713809758425
ae7sMiB4,0.0206593909300864
afsVuCGV,-0.0649978806031868
aHpv6KzP,0.389670872408897
AiIPD6hX,0.283055011834949
aINzEBVN,-0.282264411449432
aiwBQETI,-0.118354996817652
aiyli4EI,1.41148028671741
AJIsQIcV,-0.273521588742733
AMHKXMh8,0.049469187669456
aP9EtTGF,0.471958182752132
apJ7NmzD,-0.217507934197783
AsIURvJS,-0.0594507176429033
AsvgbJ0C,-0.281056721508503
ASwA2J4E,0.017884922050871
atVjNMtQ,-0.273989626020193
aV6EhtSL,-0.204693535342813
aVZsXKoH,-0.305078572500497
AxEhbkCM,-0.221781978756189
aYVnVJvc,-0.123247241860372
b5GirVGV,-0.266890279948711
B7VPkIpx,-0.175399542693049
b9SpMjNB,-0.00880753039382398
bAFs37yy,-0.169000135408714
bat8tcGs,-0.124517051829025
BBwHqHiH,0.298227231483907
bDia1hHV,-0.19020647443831
bfjej4wu,-0.265854439139366
bFkv5Mtr,-0.18121277038008
bh04YDiP,-0.172359257843345
bHe2IXgA,-0.188325621164404
BMyps8hr,-0.379575753211975
BUHS4dQw,0.627323844283819
bWX3vUm5,-0.240950701385736
BZB3EYWQ,-0.0980966099654324
c110Fdc8,-0.198149269446731
c32GUzMa,-0.207216397719458
C5gIfQbJ,-0.0776213408564217
C5UPCZcL,0.0865145429968834
CDRuu4Pn,-0.19900913387537
ceNvS3yd,-0.264368229359388
ChnD1nrN,-0.29715273603797
ChQdtl4J,-0.283247002214193
cmwdt4Av,0.536767689883709
cn4EHsup,0.0797644369420595
CQhTYkqE,0.253448513615876
crVOGGTT,0.705270749330521
CSEobMXv,-0.209174499288201
csPEJ1E5,1.41480060517788
cT6uU0B0,-0.0961954362690449
CvtbbIcq,-0.173722293460742
cWXCiFwh,-0.201146284118295
Cxk06b77,-0.173435278888792
CYMQE4x0,-0.196911452803761
d0UrRtMk,-0.269215399585664
D3QD3ZEJ,-0.0750730043509975
d6LU4G4I,0.241764146275818
d74T1DVv,-0.333275355398655
D8J5C6lA,0.126547823147848
DCeQwYfT,-0.0901593988761306
DDEftkx3,-0.1479213954648
de43ycXY,-0.309223167598248
DEwCfeDW,-0.12986799236387
dfIn7m9z,0.389293614029884
dhmb9ZY9,-0.268710029497743
DMkIV4oL,-0.248211492598057
dn8kCuyf,-0.164435316063464
DnzGfbxS,-0.0433527403263724
DoZxo6f6,-0.170300328882877
dpcquvWW,-0.258098569512367
