PIDN,Ca
09gt9UK5,-0.470565508306026
0BVvxJ6a,0.338150955736637
0dTqplIM,-0.0607728950679302
0KbdgApg,-0.0147058024609578
0lNiZicC,-0.386130064725876
0MnuuduB,-0.264051181636751
0PcIsF9z,-0.160531964153051
0rGeJ0QN,-0.375857602059841
0ShTFLYJ,-0.397020333260298
0sXI9ytQ,-0.438907471299171
0ukt4aP6,0.416767618246377
0XZh9jka,-0.0750494431704283
0Y7Wegri,-0.321879749000072
1AGspb8f,-0.35945318043232
1arHxK3Y,0.595780110359192
1Csy0gvE,-0.428909352421761
1fCW4Bba,-0.444939187541604
1Ic2hly1,-0.373260382562876
1PPbaTwt,-0.378428460657597
1qDZNvIm,-0.446824084222317
1SO5VJNy,-0.260927677154541
28LYJC2V,-0.389461098611355
2cx85d9H,0.128578795678914
2CzACvQq,0.23828945402056
2FT3crfv,-0.277402028441429
2Fy2uHVg,-0.443279990553856
2homMXMV,-0.33656887896359
2ldLrUtq,-0.465984000265598
2MkMEApm,-0.380108553916216
2NDGWEOe,0.129549651313573
2nsACW6G,-0.0922017936478369
2NyyCiqn,-0.30790403150022
2QcbdrUZ,-0.44357440546155
2QRzIb84,0.0438195830385666
2YgAimWK,-0.344224474579096
2yMbVnWc,-0.399603644013405
36r8sgGQ,-0.365126340091228
3fRLm8f5,-0.154068041220307
3mZhp1nQ,-0.410954508185387
3NXAXCl3,-0.137506185786333
3pikJXRL,-0.137918987125158
3pxOEGHL,-0.434462036192417
3QG0z6fl,-0.439471803605556
3ttdV3f5,-0.330402655899525
3v4X6Mfe,1.36811254918575
3wORuPiv,-0.399037557840347
3WS8R9qm,0.0596613256260753
43EfrxZj,-0.0503977541113272
457Vwm21,0.0723189560696483
46KNnOdx,-0.458286751806736
47TwNsVC,-0.207581098005176
49856RpO,-0.324459299445152
4Ane1o2N,-0.362450184673071
4AyVUgSc,-0.364937525987625
4B1951On,-0.184382579103112
4eQ90eLY,-0.0613240243401378
4o5jwMj8,-0.414900480210781
4OL39Teo,-0.0517449678154662
4vPgpl2c,-0.419567167758942
51r9aA0d,-0.437014969438314
58SmeRoP,-0.301029565557837
5a8sf6QV,0.0281130881980062
5eSvmqYm,-0.385859882831573
5HJp1AXn,-0.410890799760818
5hkN8fiv,0.0231568495277315
5MBZW7fx,-0.0820187070406973
