PIDN,P
09gt9UK5,0.0951646014116704
0BVvxJ6a,-0.2066062387079
0dTqplIM,-0.0164593325403985
0KbdgApg,-0.115260912338272
0lNiZicC,-0.422975947335362
0MnuuduB,0.753825190477073
0PcIsF9z,-0.511856182292104
0rGeJ0QN,-0.283158484473825
0ShTFLYJ,-0.348552087368444
0sXI9ytQ,-0.199846178293228
0ukt4aP6,0.204526901012287
0XZh9jka,0.384941897680983
0Y7Wegri,1.27044629454613
1AGspb8f,-0.363927184790373
1arHxK3Y,0.74782883040607
1Csy0gvE,-0.159513032762334
1fCW4Bba,-0.250555900833569
1Ic2hly1,1.91189629435539
1PPbaTwt,0.013322704914026
1qDZNvIm,-0.2942432182841
1SO5VJNy,0.0382505515823141
28LYJC2V,-0.312578532844782
2cx85d9H,-0.243566199764609
2CzACvQq,0.567600512132049
2FT3crfv,-0.246301006525755
2Fy2uHVg,-0.119383780565113
2homMXMV,-0.455606548255309
2ldLrUtq,-0.27517693140544
2MkMEApm,0.135300194984302
2NDGWEOe,1.13436771929264
2nsACW6G,-0.190490900841542
2NyyCiqn,-0.144445552118123
2QcbdrUZ,-0.387146846810356
2QRzIb84,0.412063018721528
2YgAimWK,0.0535502630809788
2yMbVnWc,-0.0251881925854832
36r8sgGQ,-0.207399714086205
3fRLm8f5,-0.379761710576713
3mZhp1nQ,-0.216321882884949
3NXAXCl3,-0.159993726480752
3pikJXRL,-0.426922910101712
3pxOEGHL,-0.337337038293481
3QG0z6fl,-0.130052877403796
3ttdV3f5,1.15458276495337
3v4X6Mfe,-0.0258110852038953
3wORuPiv,-0.392548748105764
3WS8R9qm,0.325850713439286
43EfrxZj,0.437567886337638
457Vwm21,1.10676135579124
46KNnOdx,-0.369795900391182
47TwNsVC,-0.309992503374815
49856RpO,-0.315395904378965
4Ane1o2N,-0.481965267471969
4AyVUgSc,-0.226065102405846
4B1951On,-0.34525695014745
4eQ90eLY,1.14677589982748
4o5jwMj8,-0.174871502723545
4OL39Teo,0.987032331526279
4vPgpl2c,-0.126153364032507
51r9aA0d,-0.446875878050923
58SmeRoP,0.22448419816792
5a8sf6QV,-0.0250891285017133
5eSvmqYm,-0.241012045741081
5HJp1AXn,-0.134201299957931
5hkN8fiv,-0.509756315499544
5MBZW7fx,0.16825746226823
5Nq3gHaP,1.05334552973509
5oK8Gti5,0.126348736090586
5paniGaU,-0.116229634359479
5RmwFFK3,0.0978032592684031
5Tu5Jbov,0.140761016495526
5vsr7ZUP,-0.223879630770534
5YEolkev,-0.524901942163706
60B4xMWI,0.218579545803368
64jOUtKy,-0.0660065066069365
6AJo4xNG,1.39809252768755
6CAvhEte,0.053116309735924
6CuGYjT5,-0.365802742168307
6DGH8ujZ,-0.399200759362429
6eUWsVzw,0.353444292768836
6gNyO7Do,-0.136801845487207
6jT0AyHe,-0.152680551772937
6nBgCvWu,0.153009637538344
6PzsGdVm,-0.05447186101228
6ro5mqg6,-0.501346128620207
6sGqObX4,-0.302839927189052
6UcSJMbq,0.285067262081429
6uEGy0n4,0.42784271016717
6WJbkH8U,-0.254966251086444
7aF7nnwn,-0.14971766481176
7asGzfX9,-0.378404213488102
7BZ4LxP8,-0.514454355835915
7cg7C92o,0.178698959201574
7CmigXKi,-0.270507795736194
7eOxTpsB,0.228522456437349
7ey0v7ma,-0.36410270370543
7Ga0LpfR,0.43648743852973
7gocyrYl,0.118190099415369
7gqR3GoA,-0.48110925424844
7og7aUXB,0.196794669609517
7onRfa8F,0.108681628666818
7PQsFvsG,-0.369510620925576
7umkNuxM,-0.284127437375719
7vPr9ExD,0.457672676444054
7zNjpCzu,-0.403431963082403
7ztsQNj3,0.0522343960590661
86gppwMI,-0.148822029307485
88thAGdL,0.356326132826507
8ajs2uG8,-0.199637759733014
8bXnz62p,0.0904245922618429
8GhU8STP,0.352643520850688
8NlzDcWe,-0.368115007132292
8nO1O1LG,0.816594009101391
8QAejdLW,0.175285528320819
8RDeFxWM,-0.429166971519589
8UXP2NBS,-0.595519693568349
8xE1p8g8,0.0442782878875732
8yMDVMRM,-0.0907474894076586
8ZoV3KGT,-0.275759531278163
98R5VaPi,0.477442345395684
9DcTz2Ua,-0.131592604141042
9G7nfUrK,-0.120140452357009
9iQwmFJR,-0.0581578180193901
9O6GZ1HT,0.120290390343871
9S7fCoAM,0.0695246510207653
A3Mt6SAQ,0.477047548815608
a7bhJGBU,0.102789776027203
AaFvEoHq,0.128003432555124
abCzN1zx,-0.59806949198246
ae7sMiB4,-0.17634466602467
afsVuCGV,-0.124106213659979
aHpv6KzP,0.0398842117283493
AiIPD6hX,0.564654379338026
aINzEBVN,-0.385710621345788
aiwBQETI,-0.166924951504916
aiyli4EI,1.73400595486164
AJIsQIcV,-0.175551204569638
AMHKXMh8,1.20341085195541
aP9EtTGF,-0.257147741224617
apJ7NmzD,0.316560761444271
AsIURvJS,0.0677633747924119
AsvgbJ0C,-0.496650978177786
ASwA2J4E,0.0285574597772211
atVjNMtQ,-0.290578895527869
aV6EhtSL,-0.382167635206133
aVZsXKoH,0.219052723282948
AxEhbkCM,-0.261993387341499
aYVnVJvc,0.276349974051118
b5GirVGV,-0.253243707679212
B7VPkIpx,0.0762767732143402
b9SpMjNB,-0.147529801167548
bAFs37yy,-0.453971583396196
bat8tcGs,-0.645169857889414
BBwHqHiH,-0.175154473632574
bDia1hHV,-0.418091658875346
bfjej4wu,0.0375159420073032
bFkv5Mtr,0.125742128118873
bh04YDiP,-0.39024911429733
bHe2IXgA,-0.270974762924016
BMyps8hr,-0.508954583480954
BUHS4dQw,-0.231265119463205
bWX3vUm5,0.0381021018954925
BZB3EYWQ,0.166221379302442
c110Fdc8,-0.173042928380892
c32GUzMa,-0.305512936413288
C5gIfQbJ,-0.297083688341081
C5UPCZcL,-0.251758518521092
CDRuu4Pn,-0.26876770760864
ceNvS3yd,-0.524854938499629
ChnD1nrN,-0.375192739535123
ChQdtl4J,0.414545730408281
cmwdt4Av,0.230642150016502
