PIDN,pH
09gt9UK5,-1.2387377679348
0BVvxJ6a,0.717236792296171
0dTqplIM,0.496686899848282
0KbdgApg,0.0234119580360129
0lNiZicC,-0.868891029059887
0MnuuduB,-0.320012992527336
0PcIsF9z,-1.34784463047981
0rGeJ0QN,-0.737331585586071
0ShTFLYJ,-0.477187624201179
0sXI9ytQ,-0.436722051724792
0ukt4aP6,1.59969536662102
0XZh9jka,-0.304669691994786
0Y7Wegri,0.410731502622366
1AGspb8f,-1.18519091904163
1arHxK3Y,1.63961156606674
1Csy0gvE,0.448708185553551
1fCW4Bba,-0.226076831447426
1Ic2hly1,0.151540358323837
1PPbaTwt,-0.331629299698397
1qDZNvIm,-0.60896762907505
1SO5VJNy,-0.119200871791691
28LYJC2V,-1.24860001206398
2cx85d9H,-0.536166883260012
2CzACvQq,2.0036720097065
2FT3crfv,0.388740086741745
2Fy2uHVg,-0.449618755280972
2homMXMV,-1.06944368481636
2ldLrUtq,0.934932617843151
2MkMEApm,0.0699491409119219
2NDGWEOe,1.39816952347755
2nsACW6G,-1.08784453421831
2NyyCiqn,-0.0759294921183027
2QcbdrUZ,-0.0769991011125967
2QRzIb84,2.06720407009125
2YgAimWK,0.213559067808092
2yMbVnWc,-1.16801035106182
36r8sgGQ,-0.227086292207241
3fRLm8f5,-0.496254744380712
3mZhp1nQ,-0.332342572882771
3NXAXCl3,-1.00742671191692
3pikJXRL,-0.988695403933525
3pxOEGHL,-0.541523189842701
3QG0z6fl,-0.92532519698143
3ttdV3f5,-0.217682369542308
3v4X6Mfe,2.076495885849
3wORuPiv,-0.107907803542912
3WS8R9qm,-0.252082278998569
43EfrxZj,0.115213195467368
457Vwm21,0.387305896356702
46KNnOdx,-1.19752305448055
47TwNsVC,-0.686853384971619
49856RpO,-0.960707065463066
4Ane1o2N,0.327338939346373
4AyVUgSc,0.093414549715817
4B1951On,0.454415698349476
4eQ90eLY,0.29798569411505
4o5jwMj8,-0.974569129943848
4OL39Teo,0.0234937729357625
4vPgpl2c,-0.211160538089462
51r9aA0d,0.667268707603216
58SmeRoP,-0.190759868064197
5a8sf6QV,0.493279468268156
5eSvmqYm,0.353820128366351
5HJp1AXn,-0.654070749878883
5hkN8fiv,-1.45644934773445
5MBZW7fx,0.717194672301412
5Nq3gHaP,0.848058912158012
5oK8Gti5,-0.852789998054504
5paniGaU,-0.890970891714096
5RmwFFK3,-0.422223406750709
5Tu5Jbov,-0.194278381951153
5vsr7ZUP,0.899045389890671
5YEolkev,0.674861170351505
60B4xMWI,1.02051490843296
64jOUtKy,0.0223264302127063
6AJo4xNG,-0.490948506444693
6CAvhEte,-0.378641514852643
6CuGYjT5,2.01651909947395
6DGH8ujZ,-1.23646682202816
6eUWsVzw,1.03168584108353
6gNyO7Do,-0.395082630589604
6jT0AyHe,0.459950990229845
6nBgCvWu,-0.414403568208218
6PzsGdVm,-0.809183450043201
6ro5mqg6,-0.122184742963873
6sGqObX4,-0.563585643470287
6UcSJMbq,1.26139017939568
6uEGy0n4,1.77311991453171
6WJbkH8U,1.90741899609566
7aF7nnwn,-0.695934239029884
7asGzfX9,-0.083544586203061
7BZ4LxP8,0.32251288103871
7cg7C92o,0.232659758860245
7CmigXKi,-0.56776979714632
7eOxTpsB,0.5700723066926
7ey0v7ma,-0.877931056916714
7Ga0LpfR,-0.254070807527751
7gocyrYl,-0.565467469394207
7gqR3GoA,-0.795792040228844
7og7aUXB,0.502492114156485
7onRfa8F,1.23981846272945
