PIDN,P
09gt9UK5,0.0873813973739743
0BVvxJ6a,0.301811251416802
0dTqplIM,-0.0144209066405892
0KbdgApg,-0.136254123743856
0lNiZicC,-0.449792532250285
0MnuuduB,-0.123258489521686
0PcIsF9z,-0.318107730895281
0rGeJ0QN,-0.0270954278297722
0ShTFLYJ,-0.483991171419621
0sXI9ytQ,-0.0255779816070572
0ukt4aP6,0.236938298016321
0XZh9jka,-0.488972333911806
0Y7Wegri,2.28081836104393
1AGspb8f,-0.326415146514773
1arHxK3Y,0.14178543491289
1Csy0gvE,0.344965660758317
1fCW4Bba,0.664883970655501
1Ic2hly1,0.165001212060452
1PPbaTwt,0.680771384213585
1qDZNvIm,-0.135765278758481
1SO5VJNy,0.100792708472727
28LYJC2V,-0.0143376552499831
2cx85d9H,0.100246583204716
2CzACvQq,1.21028819140047
2FT3crfv,-0.1297164356336
2Fy2uHVg,0.183241336478386
2homMXMV,-0.00197699535638094
2ldLrUtq,-0.38062979541719
2MkMEApm,0.277295782603323
2NDGWEOe,0.0962224838323891
2nsACW6G,-0.0395144758978859
2NyyCiqn,0.167349561024457
2QcbdrUZ,-0.297099118679762
2QRzIb84,2.74290042519569
2YgAimWK,0.345218332856894
2yMbVnWc,0.026039522420615
36r8sgGQ,-0.194206085044425
3fRLm8f5,-0.157631151052192
3mZhp1nQ,-0.38002947345376
3NXAXCl3,-0.641142538189888
3pikJXRL,-0.532477932982147
3pxOEGHL,-0.18804854627233
3QG0z6fl,0.290614143759012
3ttdV3f5,1.96849418878555
3v4X6Mfe,-0.170722103957087
3wORuPiv,0.29653972875094
3WS8R9qm,-0.414134935407492
43EfrxZj,-0.0587291098199785
457Vwm21,1.43397143781185
46KNnOdx,-0.143057846091688
47TwNsVC,-0.0809723150916398
49856RpO,-0.385781398788095
4Ane1o2N,-0.123220796039095
4AyVUgSc,-0.546756084263325
4B1951On,-0.2690051083453
4eQ90eLY,1.81797188818455
4o5jwMj8,-0.181148045230657
4OL39Teo,0.433905126899481
4vPgpl2c,-0.187562529183924
51r9aA0d,-0.249168394319713
58SmeRoP,0.514688859134912
