PIDN,SOC
09gt9UK5,-0.527582794427872
0BVvxJ6a,0.168064171867445
0dTqplIM,0.327358969114721
0KbdgApg,0.157348020840436
0lNiZicC,-0.487182591110468
0MnuuduB,0.111159993242472
0PcIsF9z,0.23912487491034
0rGeJ0QN,0.104216466727667
0ShTFLYJ,-0.768179339170456
0sXI9ytQ,-0.632816824316978
0ukt4aP6,-0.559240198135376
0XZh9jka,0.48379423096776
0Y7Wegri,-0.173000248573953
1AGspb8f,0.0172128501813859
1arHxK3Y,0.188368576206267
1Csy0gvE,-0.546994251012802
1fCW4Bba,-0.506077885627747
1Ic2hly1,-0.322524830698967
1PPbaTwt,-0.506138664484024
1qDZNvIm,-0.696565335988998
1SO5VJNy,-0.453064760565758
28LYJC2V,0.443238862603903
2cx85d9H,0.182732316479087
2CzACvQq,-0.405390237644315
2FT3crfv,0.225957988738082
2Fy2uHVg,-0.535252083837986
2homMXMV,0.125002894178033
2ldLrUtq,-0.481755744665861
2MkMEApm,-0.553646026551723
2NDGWEOe,-0.629700198769569
2nsACW6G,0.934911930561066
2NyyCiqn,-0.439938987791538
2QcbdrUZ,-0.405636917706579
2QRzIb84,-0.332324449717999
2YgAimWK,-0.579222010076046
2yMbVnWc,2.21968285441399
36r8sgGQ,-0.691948321461678
3fRLm8f5,-0.030301630415488
3mZhp1nQ,-0.669398954510689
3NXAXCl3,0.060630211388343
3pikJXRL,0.241356021538377
3pxOEGHL,-0.670805731415749
3QG0z6fl,-0.374277212843299
3ttdV3f5,0.075556017877534
3v4X6Mfe,-0.480663196742535
3wORuPiv,-0.0728452617302537
3WS8R9qm,1.32116365432739
43EfrxZj,0.193691227212548
457Vwm21,0.37056840620935
46KNnOdx,-0.177111481851898
47TwNsVC,0.876129968464375
49856RpO,-0.353831162303686
4Ane1o2N,-0.487397304177284
4AyVUgSc,-0.491108646988869
4B1951On,0.0611449640942737
4eQ90eLY,0.663981750607491
4o5jwMj8,-0.66121141910553
4OL39Teo,0.329169856756926
4vPgpl2c,-0.600357356667519
51r9aA0d,-0.730699980258942
58SmeRoP,-0.216521441773511
5a8sf6QV,0.176346203312278
5eSvmqYm,-0.439377002418041
5HJp1AXn,0.320822554826736
5hkN8fiv,0.951831310987473
5MBZW7fx,-0.423124317079782
5Nq3gHaP,0.679621188342571
5oK8Gti5,-0.503447932004929
5paniGaU,-0.708883407711983
5RmwFFK3,0.0934078619349748
5Tu5Jbov,-0.200753706879914
