PIDN,Sand
09gt9UK5,1.01496449708939
0BVvxJ6a,-0.982129001617432
0dTqplIM,-0.965979370474815
0KbdgApg,-0.400182797759771
0lNiZicC,-0.237786641251296
0MnuuduB,-0.604444497823715
0PcIsF9z,-0.249783004634082
0rGeJ0QN,-0.340245728008449
0ShTFLYJ,-0.0111709031276405
0sXI9ytQ,0.973768725991249
0ukt4aP6,0.0310373184969649
0XZh9jka,-0.455996634438634
0Y7Wegri,-0.196553667762782
1AGspb8f,-0.865740948915482
1arHxK3Y,-0.620837178826332
1Csy0gvE,0.593905884027481
1fCW4Bba,-0.0270023008342832
1Ic2hly1,0.923313693702221
1PPbaTwt,1.01998279392719
1qDZNvIm,0.841352307796478
1SO5VJNy,0.347308975458145
28LYJC2V,-0.656075394153595
2cx85d9H,-0.925937041640282
2CzACvQq,-0.422221923619509
2FT3crfv,-0.491675091907382
2Fy2uHVg,-0.225383100472391
2homMXMV,0.539527881890535
2ldLrUtq,0.156001593545079
2MkMEApm,1.10309021770954
2NDGWEOe,-0.308088532835245
2nsACW6G,-0.374342261999845
2NyyCiqn,0.551560145616531
2QcbdrUZ,0.587292964756489
2QRzIb84,0.29420195138664
2YgAimWK,0.980108401179314
2yMbVnWc,0.73681552708149
36r8sgGQ,0.477554234862328
3fRLm8f5,0.0333955599926412
3mZhp1nQ,0.680359503626823
3NXAXCl3,-0.526105815544724
3pikJXRL,-0.418649670295417
3pxOEGHL,0.664954513311386
3QG0z6fl,0.862682834267616
3ttdV3f5,-0.09221693573636
3v4X6Mfe,0.223255983158015
3wORuPiv,-0.295471575111151
3WS8R9qm,-0.142945808070363
43EfrxZj,-0.389264842122793
457Vwm21,-0.66559649258852
46KNnOdx,-0.289378164708614
47TwNsVC,-0.200894202711061
49856RpO,-0.823672512173653
4Ane1o2N,0.2318858217448
4AyVUgSc,0.101083825156093
4B1951On,0.669014107435942
4eQ90eLY,-0.116319474205375
4o5jwMj8,0.296473206952214
4OL39Teo,-0.121701400494203
4vPgpl2c,0.0580480566713959
51r9aA0d,0.355407143011689
58SmeRoP,-0.436710887402296
5a8sf6QV,-0.716244322061539
5eSvmqYm,-0.390815385058522
5HJp1AXn,-0.2165526650846
5hkN8fiv,-0.60094812810421
5MBZW7fx,-0.514303350448608
5Nq3gHaP,-0.142967993952334
5oK8Gti5,1.38626075387001
5paniGaU,1.0797960549593
5RmwFFK3,-0.771311993896961
5Tu5Jbov,-0.467859791964293
5vsr7ZUP,-0.863183617591858
5YEolkev,-0.220766602642834
60B4xMWI,0.84684711098671
64jOUtKy,-0.526480437815189
6AJo4xNG,0.547244837135077
6CAvhEte,0.961911237239838
6CuGYjT5,-0.851124703884125
6DGH8ujZ,-0.0577596763207111
6eUWsVzw,-0.985415461659432
6gNyO7Do,-0.821612849831581
6jT0AyHe,-0.838068315386772
6nBgCvWu,1.16266959905624
6PzsGdVm,-0.310339806228876
6ro5mqg6,0.22612671549432
6sGqObX4,-0.596277902647853
6UcSJMbq,0.0678933719173074
6uEGy0n4,-0.285323696653359
6WJbkH8U,-1.17813796699047
7aF7nnwn,0.812433132529259
7asGzfX9,0.16059440812096
7BZ4LxP8,-0.345679331663996
7cg7C92o,0.11729151783511
7CmigXKi,0.739212350547314
7eOxTpsB,0.599937358498573
7ey0v7ma,-0.729098285734654
7Ga0LpfR,-0.672636210918427
7gocyrYl,0.133273132896284
7gqR3GoA,-0.570279797166586
7og7aUXB,0.128294505830854
7onRfa8F,0.491658194363117
7PQsFvsG,-0.354855846054852
7umkNuxM,-0.562407094240189
7vPr9ExD,-0.479292847961187
7zNjpCzu,-0.617563013732433
7ztsQNj3,-0.501034326851368
86gppwMI,0.988159143924713
88thAGdL,0.667735069990158
8ajs2uG8,-0.774484741687775
8bXnz62p,0.137997236847878
8GhU8STP,-0.620236691832542
8NlzDcWe,0.0463929586112499
8nO1O1LG,-0.801959139108658
8QAejdLW,-0.550426789373159
8RDeFxWM,1.03672596812248
8UXP2NBS,0.278740769904107
8xE1p8g8,-0.150448232865892
8yMDVMRM,-0.671198487281799
8ZoV3KGT,-0.113379027694464
98R5VaPi,0.713924039900303
9DcTz2Ua,-0.412603923678398
9G7nfUrK,0.869764417409897
9iQwmFJR,0.187180762155913
9O6GZ1HT,-0.269813986727968
9S7fCoAM,0.719607834517956
A3Mt6SAQ,0.0145373395644128
a7bhJGBU,-0.336748074367642
AaFvEoHq,0.310824797709938
abCzN1zx,-0.785194844007492
ae7sMiB4,0.0311528297141194
afsVuCGV,-0.530128369480371
aHpv6KzP,-0.475730182975531
AiIPD6hX,-0.046413267031312
aINzEBVN,-0.941861483454704
aiwBQETI,-0.627312467992306
aiyli4EI,-0.0830063067376614
AJIsQIcV,0.942862764000893
AMHKXMh8,-0.404613362252712
aP9EtTGF,-0.230302036553621
apJ7NmzD,-0.303873883467168
AsIURvJS,-0.422278780862689
AsvgbJ0C,0.0693835973914247
ASwA2J4E,0.298149130120873
atVjNMtQ,-0.551695127785206
aV6EhtSL,0.0114673876902089
aVZsXKoH,-0.423372849822044
AxEhbkCM,-0.431943214684725
aYVnVJvc,-0.387375979823992
b5GirVGV,0.626609836518764
B7VPkIpx,0.634328375756741
b9SpMjNB,0.512487301975489
bAFs37yy,0.922035840153694
bat8tcGs,-0.882954490184784
BBwHqHiH,-0.462543863864266
bDia1hHV,-0.639887271821499
bfjej4wu,-1.07410199344158
