PIDN,pH
09gt9UK5,-1.3285507619381
0BVvxJ6a,0.921211490035057
0dTqplIM,0.458954679965973
0KbdgApg,0.171145468391478
0lNiZicC,-1.23983532190323
0MnuuduB,-0.175345807429403
0PcIsF9z,-1.23654164671898
0rGeJ0QN,-0.531630317866802
0ShTFLYJ,-0.698556113243103
0sXI9ytQ,-0.201724488288164
0ukt4aP6,1.12962799966335
0XZh9jka,-0.192380132339895
0Y7Wegri,0.148948447685689
1AGspb8f,-0.647959773242474
1arHxK3Y,0.763701024651527
1Csy0gvE,0.0603158476995304
1fCW4Bba,-0.503101107850671
1Ic2hly1,-0.476997883617878
1PPbaTwt,-1.04438001513481
1qDZNvIm,-0.199566290900111
1SO5VJNy,0.188509395904839
28LYJC2V,-0.853311887383461
2cx85d9H,-0.0868054877355462
2CzACvQq,1.6524045586586
2FT3crfv,0.532351885735989
2Fy2uHVg,-0.704649958014488
2homMXMV,-1.19514746069908
2ldLrUtq,0.112153688655235
2MkMEApm,-0.333011882007122
2NDGWEOe,0.481176582723856
2nsACW6G,-0.50317868553102
2NyyCiqn,0.0313370877876878
2QcbdrUZ,-0.16271992426191
2QRzIb84,1.28746625781059
2YgAimWK,-0.176702867727727
2yMbVnWc,-1.10282691419125
36r8sgGQ,0.0134265256987419
3fRLm8f5,-0.337858331948519
3mZhp1nQ,0.0383328344207257
3NXAXCl3,-0.3443493982777
3pikJXRL,-0.401609207130969
3pxOEGHL,-0.504263603687286
3QG0z6fl,-1.32761342525482
3ttdV3f5,-0.183954657334834
3v4X6Mfe,2.04939241409302
3wORuPiv,-0.421342131495476
3WS8R9qm,-0.339015591749921
43EfrxZj,-0.409269269555807
457Vwm21,0.190147180622444
46KNnOdx,-0.927057337760925
47TwNsVC,-0.547075840830803
49856RpO,-0.132006608508527
4Ane1o2N,-0.212691912800074
4AyVUgSc,-0.701124265789986
4B1951On,-0.319606854766607
4eQ90eLY,-0.217494943132624
4o5jwMj8,-0.502499501407146
4OL39Teo,-0.344113241508603
4vPgpl2c,-0.397032943740487
51r9aA0d,-0.0752150306478143
58SmeRoP,0.0153385339537635
5a8sf6QV,0.411395838111639
5eSvmqYm,-0.177695871796459
5HJp1AXn,-0.485540480911732
5hkN8fiv,-1.00385489463806
5MBZW7fx,0.129757434269413
5Nq3gHaP,-0.24439353980124
5oK8Gti5,-0.981017479300499
5paniGaU,-0.522927182912827
5RmwFFK3,-0.39241923718364
5Tu5Jbov,-0.573030377924442
5vsr7ZUP,1.45811585783958
5YEolkev,-0.247144652716815
60B4xMWI,0.0920095961540937
64jOUtKy,-0.272234485391527
6AJo4xNG,-0.353314868360758
6CAvhEte,-1.09893701672554
6CuGYjT5,1.11408538222313
6DGH8ujZ,-0.949772980809212
6eUWsVzw,1.35819429755211
6gNyO7Do,-0.0386542707914487
6jT0AyHe,0.975003695487976
6nBgCvWu,-0.321394446492195
6PzsGdVm,-0.470692375302315
6ro5mqg6,-0.181109883746831
6sGqObX4,-0.631401011347771
6UcSJMbq,-0.293558735027909
6uEGy0n4,1.27053988873959
6WJbkH8U,1.59881936311722
7aF7nnwn,-0.577717167884111
7asGzfX9,-0.461849503219128
7BZ4LxP8,-0.18804236613214
7cg7C92o,-0.102452624309808
7CmigXKi,-1.27677799463272
7eOxTpsB,0.328210495784879
7ey0v7ma,-0.310645825788379
7Ga0LpfR,-0.850838443636894
7gocyrYl,0.119485998200253
7gqR3GoA,-0.504816737025976
7og7aUXB,0.397778455913067
7onRfa8F,1.16573155522347
7PQsFvsG,-1.34794801473618
7umkNuxM,0.390726198256016
7vPr9ExD,0.0676133153494447
7zNjpCzu,-0.362550876289606
7ztsQNj3,0.238046995829791
86gppwMI,-1.02914174199104
88thAGdL,0.292613410763442
8ajs2uG8,-0.374468025937676
8bXnz62p,-0.251833537220955
8GhU8STP,0.746708360314369
8NlzDcWe,-0.95564683675766
8nO1O1LG,1.08387708365917
