PIDN,Ca
09gt9UK5,-0.532805310189724
0BVvxJ6a,0.536776545643807
0dTqplIM,0.0794249990489334
0KbdgApg,-0.0663368310546502
0lNiZicC,-0.448601427674294
0MnuuduB,-0.290595418214798
0PcIsF9z,-0.385928823053837
0rGeJ0QN,-0.416909137368202
0ShTFLYJ,-0.348638631403446
0sXI9ytQ,-0.34820642429404
0ukt4aP6,0.349196630995721
0XZh9jka,-0.226731208711863
0Y7Wegri,-0.218504699878395
1AGspb8f,-0.306851647607982
1arHxK3Y,0.156793553289026
1Csy0gvE,-0.377989530563354
1fCW4Bba,-0.352749259024858
1Ic2hly1,-0.438947699964046
1PPbaTwt,-0.41039265692234
1qDZNvIm,-0.385307086259127
1SO5VJNy,-0.256844506412745
28LYJC2V,-0.31497318521142
2cx85d9H,0.0794924460351467
2CzACvQq,0.395345836691558
2FT3crfv,-0.2369793176651
2Fy2uHVg,-0.404245489090681
2homMXMV,-0.340950017422438
2ldLrUtq,-0.366232927143574
2MkMEApm,-0.375652876496315
2NDGWEOe,-0.0472941128537059
2nsACW6G,-0.126960891112685
2NyyCiqn,-0.274365229159594
2QcbdrUZ,-0.37345077842474
2QRzIb84,0.272540957480669
2YgAimWK,-0.384520474076271
2yMbVnWc,-0.305607151985168
36r8sgGQ,-0.346692845970392
3fRLm8f5,-0.227317682467401
3mZhp1nQ,-0.394046173989773
3NXAXCl3,-0.264026504103094
3pikJXRL,-0.245057322829962
3pxOEGHL,-0.429924359917641
3QG0z6fl,-0.466753555834293
3ttdV3f5,-0.35415434204042
3v4X6Mfe,1.20808282196522
3wORuPiv,-0.327137670665979
3WS8R9qm,-0.230221403948963
43EfrxZj,-0.0555758903501555
457Vwm21,0.0902291606034851
46KNnOdx,-0.465934510529041
47TwNsVC,-0.197061150986701
49856RpO,-0.168259225413203
4Ane1o2N,-0.35880030170083
4AyVUgSc,-0.416962590813637
4B1951On,-0.293221481144428
4eQ90eLY,-0.167620343808085
4o5jwMj8,-0.29872797653079
4OL39Teo,-0.113679721392691
4vPgpl2c,-0.37425742149353
51r9aA0d,-0.393021236360073
58SmeRoP,-0.274180730432272
5a8sf6QV,0.0238352892280091
5eSvmqYm,-0.256872617080808
5HJp1AXn,-0.371199648082256
5hkN8fiv,-0.121607686625794
5MBZW7fx,-0.206249450519681
5Nq3gHaP,0.0434855781262741
5oK8Gti5,-0.466601483523846
5paniGaU,-0.388671082258224
5RmwFFK3,0.0253455219790339
5Tu5Jbov,-0.454743035137653
5vsr7ZUP,0.47893529124558
5YEolkev,-0.355011838674545
60B4xMWI,-0.312106575071812
64jOUtKy,0.16019443430705
6AJo4xNG,-0.411013133823872
6CAvhEte,-0.412397976219654
6CuGYjT5,2.16589267849922
6DGH8ujZ,-0.325901666283608
6eUWsVzw,0.544500648975372
6gNyO7Do,0.110014167614281
6jT0AyHe,0.118277301359922
6nBgCvWu,-0.42923599332571
6PzsGdVm,-0.0287606183090247
6ro5mqg6,-0.180326632782817
6sGqObX4,-0.436030940711498
6UcSJMbq,-0.215268115699291
6uEGy0n4,1.07077666521072
6WJbkH8U,1.00151700675488
7aF7nnwn,-0.483811627328396
7asGzfX9,-0.302342658489943
7BZ4LxP8,-0.200246699340641
7cg7C92o,-0.225182059407234
7CmigXKi,-0.439532247185707
7eOxTpsB,-0.330828313529491
