PIDN,P
09gt9UK5,0.145709342136979
0BVvxJ6a,-0.0441873587136797
0dTqplIM,-0.0238322837278247
0KbdgApg,-0.0817376760282059
0lNiZicC,-0.211479195393622
0MnuuduB,-0.399596823751926
0PcIsF9z,-0.265750858560205
0rGeJ0QN,-0.0336350483703427
0ShTFLYJ,-0.397001735121012
0sXI9ytQ,-0.17223917003721
0ukt4aP6,0.254485401502461
0XZh9jka,-0.386956790369004
0Y7Wegri,1.46450203359127
1AGspb8f,-0.261489257030189
1arHxK3Y,0.99918001294136
1Csy0gvE,-0.208566164039075
1fCW4Bba,0.978365643322468
1Ic2hly1,0.140778272412717
1PPbaTwt,0.757910445332527
1qDZNvIm,-0.276983682648279
1SO5VJNy,-0.142979384027421
28LYJC2V,-0.0641210021683946
2cx85d9H,-0.177387393638492
2CzACvQq,0.989953284710646
2FT3crfv,-0.169788162596524
2Fy2uHVg,0.116864464170067
2homMXMV,-0.162718518218026
2ldLrUtq,0.541350265871733
2MkMEApm,-0.0710251713171601
2NDGWEOe,-0.0284317222773097
2nsACW6G,-0.267655813787132
2NyyCiqn,0.177814484573901
2QcbdrUZ,-0.308204248920083
2QRzIb84,0.991079466044903
2YgAimWK,0.289987976104021
2yMbVnWc,0.137949487008154
36r8sgGQ,-0.371350757777691
3fRLm8f5,-0.290243987739086
3mZhp1nQ,-0.402674412727356
3NXAXCl3,-0.230334602762014
3pikJXRL,-0.403216491639614
3pxOEGHL,-0.316050631122198
3QG0z6fl,1.24360454678535
3ttdV3f5,1.22378033101559
3v4X6Mfe,-0.22235010934528
3wORuPiv,0.356579000689089
3WS8R9qm,-0.394107042253017
43EfrxZj,1.89359491467476
457Vwm21,1.17958368510008
46KNnOdx,-0.0523125744541176
47TwNsVC,-0.25189598351717
49856RpO,0.408786601037718
4Ane1o2N,-0.104679383189068
4AyVUgSc,0.010291903745383
4B1951On,-0.0863435844890773
4eQ90eLY,2.10422746539116
4o5jwMj8,-0.268785658851266
4OL39Teo,1.74655855298042
4vPgpl2c,0.252681789267808
51r9aA0d,0.00679868631996214
58SmeRoP,-0.119769815169275
5a8sf6QV,-0.0913679878227413
5eSvmqYm,-0.228517752175685
5HJp1AXn,0.0460628644563258
5hkN8fiv,-0.284679960086942
5MBZW7fx,-0.276667314022779
5Nq3gHaP,1.33516882359982
5oK8Gti5,0.481863414705731
5paniGaU,-0.295678816409782
5RmwFFK3,0.547704236581922
5Tu5Jbov,0.169229822343914
5vsr7ZUP,-0.158300230186433
5YEolkev,-0.233505677757785
60B4xMWI,0.163836704601999
64jOUtKy,0.0346870249602944
6AJo4xNG,0.102403878746554
6CAvhEte,0.385622774064541
6CuGYjT5,-0.164339455403388
6DGH8ujZ,-0.0796869789250195
6eUWsVzw,0.275768254324794
6gNyO7Do,-0.014103293127846
6jT0AyHe,-0.0597233910753857
6nBgCvWu,-0.266106514679268
6PzsGdVm,0.635043517965823
6ro5mqg6,-0.23896423112601
6sGqObX4,-0.0917679594829679
6UcSJMbq,0.177273258753121
6uEGy0n4,-0.113663760665804
6WJbkH8U,-0.391124567389488
7aF7nnwn,-0.257804499939084
7asGzfX9,0.0531749366084114
7BZ4LxP8,-0.413427795469761
7cg7C92o,0.2873741756659
7CmigXKi,-0.108650781563483
7eOxTpsB,0.0288662600331008
7ey0v7ma,-0.324788022786379
7Ga0LpfR,0.317302033025771
7gocyrYl,0.033915313903708
7gqR3GoA,-0.213388957455754
7og7aUXB,0.644619839219376
7onRfa8F,0.26500464277342
7PQsFvsG,0.177190903690644
7umkNuxM,0.215960461180657
7vPr9ExD,-0.0973591241054237
7zNjpCzu,-0.168947051279247
7ztsQNj3,0.95975037002936
86gppwMI,-0.253844895935617
88thAGdL,-0.048232510080561
8ajs2uG8,0.161933770682663
8bXnz62p,-0.182951427064836
8GhU8STP,1.28585723042488
8NlzDcWe,-0.0102884344523773
8nO1O1LG,2.74861519932747
8QAejdLW,-0.208228836208582
8RDeFxWM,0.257631919695996
8UXP2NBS,-0.222828999254853
8xE1p8g8,0.242505360813811
8yMDVMRM,0.319175335229374
8ZoV3KGT,-0.360180234164
98R5VaPi,0.0336522485595196
9DcTz2Ua,-0.10464350390248
9G7nfUrK,-0.0188300610730948
9iQwmFJR,-0.214112530648708
9O6GZ1HT,0.468099915236235
9S7fCoAM,-0.258815618231893
A3Mt6SAQ,-0.183584891050123
a7bhJGBU,0.628316304739565
AaFvEoHq,-0.245456093363464
abCzN1zx,-0.246792637277395
ae7sMiB4,0.440880888793617
afsVuCGV,-0.295372235029936
aHpv6KzP,0.625920312618837
AiIPD6hX,0.844493746012449
aINzEBVN,-0.298913917504251
aiwBQETI,-0.242702154256403
aiyli4EI,1.08281734287739
AJIsQIcV,-0.075674538325984
AMHKXMh8,0.334729495830834
aP9EtTGF,-0.316594085097313
apJ7NmzD,-0.163185617886484
AsIURvJS,-0.0291289595421404
AsvgbJ0C,-0.152115991944447
ASwA2J4E,-0.069598387228325
atVjNMtQ,-0.424150869622827
aV6EhtSL,-0.235573875484988
aVZsXKoH,-0.23280455544591
AxEhbkCM,0.0760759249329567
aYVnVJvc,-0.0293491614516824
b5GirVGV,-0.169579420843365
B7VPkIpx,-0.0580138321965933
b9SpMjNB,0.536116798687726
bAFs37yy,-0.216079046018422
bat8tcGs,-0.179918552120216
BBwHqHiH,-0.0753374582156539
bDia1hHV,-0.245993225462735
bfjej4wu,-0.236946905404329
bFkv5Mtr,-0.292303239926696
bh04YDiP,-0.0319262271746993
bHe2IXgA,-0.0606716564623639
BMyps8hr,-0.358149215206504
BUHS4dQw,0.322250096872449
bWX3vUm5,-0.0895494712051004
BZB3EYWQ,0.390930589009076
c110Fdc8,-0.256842454988509
c32GUzMa,-0.0771651383023709
C5gIfQbJ,-0.278623767755926
