PIDN,pH
09gt9UK5,-1.22020332813263
0BVvxJ6a,0.497051543369889
0dTqplIM,0.691774921119213
0KbdgApg,-0.049408150697127
0lNiZicC,-1.33536097109318
0MnuuduB,-0.307577979657799
0PcIsF9z,-1.13300351202488
0rGeJ0QN,-0.88666895031929
0ShTFLYJ,-0.752308715879917
0sXI9ytQ,-0.550325970351696
0ukt4aP6,1.21147228479385
0XZh9jka,-0.876758582890034
0Y7Wegri,0.4943768594414
1AGspb8f,-1.32553972601891
1arHxK3Y,1.24715729951859
1Csy0gvE,-0.302266828017309
1fCW4Bba,-0.743160479515791
1Ic2hly1,-0.359318636357784
1PPbaTwt,-0.633831864595413
1qDZNvIm,-0.261859839169483
1SO5VJNy,-0.15248517440632
28LYJC2V,-1.13541233539581
2cx85d9H,-0.211568072997034
2CzACvQq,1.54539673924446
2FT3crfv,0.153865146380849
2Fy2uHVg,-0.443865603394806
2homMXMV,-0.966794544458389
2ldLrUtq,0.297250345908105
2MkMEApm,-0.364681551745161
2NDGWEOe,1.57107958197594
2nsACW6G,-1.31065956056118
2NyyCiqn,-0.135079375724308
2QcbdrUZ,-0.0430269593023695
2QRzIb84,1.83272376656532
2YgAimWK,-0.200763002736494
2yMbVnWc,-1.29794843792915
36r8sgGQ,-0.295052759163082
3fRLm8f5,-0.271330515481532
3mZhp1nQ,-0.585712176561356
3NXAXCl3,-0.906222084164619
3pikJXRL,-0.857501810789108
3pxOEGHL,-0.574804688990116
3QG0z6fl,-1.38388548493385
3ttdV3f5,-0.485347367078066
3v4X6Mfe,1.6675316631794
3wORuPiv,-0.657200090587139
3WS8R9qm,-0.752870866656303
43EfrxZj,-0.141499069146812
457Vwm21,0.440666023828089
46KNnOdx,-0.903986194729805
47TwNsVC,-1.30600857138634
49856RpO,-0.524117793887854
4Ane1o2N,-0.333785025775433
4AyVUgSc,-0.615736923366785
4B1951On,-0.132601158507168
4eQ90eLY,-0.101365884207189
4o5jwMj8,-0.871654632687569
4OL39Teo,-0.158463137038052
4vPgpl2c,-0.36229315251112
51r9aA0d,0.32892909841612
58SmeRoP,0.146951745636761
5a8sf6QV,0.315479722246528
5eSvmqYm,-0.124364360049367
5HJp1AXn,-0.697545927762985
5hkN8fiv,-0.960500258207321
5MBZW7fx,0.962449640035629
5Nq3gHaP,0.0979092406685595
5oK8Gti5,-0.705117654800415
5paniGaU,-0.920643684267998
5RmwFFK3,0.0550643844297156
5Tu5Jbov,-0.418025506287813
5vsr7ZUP,1.1426593452692
5YEolkev,0.641249130479991
60B4xMWI,0.742220652103424
64jOUtKy,-0.044283387856558
6AJo4xNG,-0.312519076094031
6CAvhEte,-0.654015915095806
6CuGYjT5,1.92465979456902
6DGH8ujZ,-0.818720239400864
6eUWsVzw,1.07439624071121
6gNyO7Do,-0.0847455219598487
6jT0AyHe,0.565052232146263
6nBgCvWu,-0.394998630136251
6PzsGdVm,-0.492766813933849
6ro5mqg6,0.131123001233209
6sGqObX4,-0.59354355186224
6UcSJMbq,0.790418601036072
6uEGy0n4,2.07269836068153
6WJbkH8U,1.85336458683014
7aF7nnwn,-1.10893250405788
7asGzfX9,0.00326665774919093
7BZ4LxP8,0.164296227355953
7cg7C92o,0.381972274556756
7CmigXKi,-1.02130679786205
7eOxTpsB,0.483956950157881
7ey0v7ma,-0.62191691249609
7Ga0LpfR,-0.241485834843479
7gocyrYl,-0.277685227934853
7gqR3GoA,-0.513116656243801
7og7aUXB,0.745797349512577
7onRfa8F,0.898083138465881
7PQsFvsG,-1.35556034445763
7umkNuxM,0.122178288234863
7vPr9ExD,0.0960504426853731
7zNjpCzu,-0.411718998104334
7ztsQNj3,-0.400180185586214
86gppwMI,-0.956007997691631
88thAGdL,-0.28288689693436
8ajs2uG8,-0.584831583499908
8bXnz62p,0.290195913426578
8GhU8STP,1.25080687403679
8NlzDcWe,-1.02790402472019
8nO1O1LG,1.34619353711605
8QAejdLW,-0.189103568904102
8RDeFxWM,0.255984592833556
8UXP2NBS,-0.372961511462927
8xE1p8g8,-0.368847106397152
8yMDVMRM,-0.957374274730682
8ZoV3KGT,-0.21028493847698
98R5VaPi,1.94648251533508
9DcTz2Ua,1.89452708959579
9G7nfUrK,-0.510096585005522
9iQwmFJR,-0.186593994870782
9O6GZ1HT,0.758814562112093
9S7fCoAM,0.0715174170443788
A3Mt6SAQ,2.21996235251427
a7bhJGBU,1.66553310155869
AaFvEoHq,0.197045706119388
abCzN1zx,-1.32433314323425
ae7sMiB4,-0.25914811976254
afsVuCGV,-0.828456662595272
aHpv6KzP,1.97661487460136
AiIPD6hX,-0.502265056967735
aINzEBVN,-0.943866619467735
aiwBQETI,0.167418591957539
aiyli4EI,1.47436827421188
AJIsQIcV,-0.787749382853508
AMHKXMh8,1.84918949604034
aP9EtTGF,2.03883817195892
apJ7NmzD,1.79096264243126
AsIURvJS,-0.568901719152927
AsvgbJ0C,-0.296419180813245
ASwA2J4E,0.107879662408959
atVjNMtQ,-1.33831129670143
aV6EhtSL,-0.111619805195369
aVZsXKoH,1.9731384396553
AxEhbkCM,-0.3825439279899
aYVnVJvc,0.460945350676775
b5GirVGV,-0.185770431160927
B7VPkIpx,0.63894240707159
b9SpMjNB,0.420783913414925
