PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.520416262745857,-0.180122227594256,-1.22020332813263,-0.782083037495613,1.48373377919197
0BVvxJ6a,0.429308564588428,-0.655511150881648,0.497051543369889,-0.041245446447283,-1.26263852715492
0dTqplIM,0.122924242774025,-0.0566708104684949,0.691774921119213,0.21129124215804,-1.0329531416297
0KbdgApg,-0.0962573696859181,-0.188727784715593,-0.049408150697127,0.153818546049297,-0.513283859193325
0lNiZicC,-0.61515341848135,-0.239367715269327,-1.33536097109318,-0.803885903954506,0.470377447083592
0MnuuduB,-0.314922039955854,-0.0926773824729025,-0.307577979657799,0.344298005907331,-0.654968678951263
0PcIsF9z,-0.578658902645111,-0.170866277278401,-1.13300351202488,-0.0749688307754695,-0.262224197946489
0rGeJ0QN,-0.389753288030624,-0.00809448978834553,-0.88666895031929,0.120014717429876,-0.431685278564692
0ShTFLYJ,-0.513452546298504,-0.396209307573736,-0.752308715879917,-0.970629492402077,0.408316233125515
0sXI9ytQ,-0.494925354421139,-0.236799613200128,-0.550325970351696,-0.887126463651657,1.7210363984108
0ukt4aP6,0.52308911010623,-0.0591907238122076,1.21147228479385,-0.660991163551807,-0.376790964230895
0XZh9jka,-0.460688917338848,-0.323096194316167,-0.876758582890034,0.498644798994064,-1.22066788971424
0Y7Wegri,-0.294569266960025,0.302893745282199,0.4943768594414,-0.126613836409524,0.349787868373096
1AGspb8f,-0.506456138193607,-0.349469426786527,-1.32553972601891,-0.071558849234134,-1.25796340405941
1arHxK3Y,1.13288604617119,0.991801429912448,1.24715729951859,0.160206092800945,-0.601672346889973
1Csy0gvE,-0.430458451807499,-0.11043470967561,-0.302266828017309,-0.70195417702198,0.670914044976234
1fCW4Bba,-0.430173254013062,-0.197125884145498,-0.743160479515791,-0.535351350903511,1.07616485655308
1Ic2hly1,-0.342440789937973,-0.0379682066617534,-0.359318636357784,-0.164256608858705,0.215967274270952
1PPbaTwt,-0.391952139139175,-0.0743411096744239,-0.633831864595413,-0.598375970125198,0.814071822911501
1qDZNvIm,-0.453863736987114,-0.183674009237438,-0.261859839169483,-0.75121111869812,1.17187920808792
1SO5VJNy,-0.354009325057268,-0.0398125282488763,-0.15248517440632,-0.526923562586308,0.852306896448135
