PIDN,Sand
09gt9UK5,0.718570488318801
0BVvxJ6a,-1.30651584863663
0dTqplIM,-1.08806993365288
0KbdgApg,-0.579976491630077
0lNiZicC,0.336497409269214
0MnuuduB,-0.324011004343629
0PcIsF9z,-0.3287712873891
0rGeJ0QN,-0.290242252056487
0ShTFLYJ,0.500091833807528
0sXI9ytQ,1.03641414344311
0ukt4aP6,0.217963884072378
0XZh9jka,-0.594657424464822
0Y7Wegri,0.095550238667056
1AGspb8f,-0.949290202558041
1arHxK3Y,-0.524630022421479
1Csy0gvE,0.451390349119902
1fCW4Bba,0.368996556429192
1Ic2hly1,1.12740664482117
1PPbaTwt,0.769669602811337
1qDZNvIm,1.06084471642971
1SO5VJNy,0.310676599666476
28LYJC2V,-0.792957140505314
2cx85d9H,-0.861881557106972
2CzACvQq,-0.147308311238885
2FT3crfv,-0.672487615048885
2Fy2uHVg,-0.717106521129608
2homMXMV,0.585481399297714
2ldLrUtq,-0.195178458606824
2MkMEApm,1.24814494848251
2NDGWEOe,-0.513014955073595
2nsACW6G,-0.949377528578043
2NyyCiqn,0.895471966266632
2QcbdrUZ,0.522497153282166
2QRzIb84,0.349971334077418
2YgAimWK,1.16029107868671
2yMbVnWc,0.67351960837841
36r8sgGQ,0.653768540918827
3fRLm8f5,-0.0820176091743633
3mZhp1nQ,1.21122305989265
3NXAXCl3,-0.769693404436111
3pikJXRL,-0.779709909856319
3pxOEGHL,0.865004797279835
3QG0z6fl,0.697617473453283
3ttdV3f5,-0.329798873094842
3v4X6Mfe,0.232883767783642
3wORuPiv,-0.463565040379763
3WS8R9qm,-0.560741827078164
43EfrxZj,-0.446018679440021
457Vwm21,-0.652194845676422
46KNnOdx,-0.285482069896534
47TwNsVC,-1.02151374667883
49856RpO,-0.992909958958626
4Ane1o2N,0.163915274688043
4AyVUgSc,0.294973484519869
4B1951On,0.268087297305465
4eQ90eLY,0.261843055393547
4o5jwMj8,0.271544907335192
4OL39Teo,-0.313001517765224
4vPgpl2c,0.127347845816985
51r9aA0d,0.571012635529041
58SmeRoP,-0.372237761784345
5a8sf6QV,-0.772651147842407
5eSvmqYm,-0.649161238968372
5HJp1AXn,-0.198470735456795
5hkN8fiv,-0.847823894023895
5MBZW7fx,-0.453574708104134
5Nq3gHaP,-0.16869781371206
5oK8Gti5,1.18313927054405
5paniGaU,1.36119332015514
5RmwFFK3,-1.03893541693687
5Tu5Jbov,-0.445905464887619
5vsr7ZUP,-1.16608228087425
5YEolkev,-0.482299024611711
60B4xMWI,0.858925783634186
64jOUtKy,-0.918496561050415
6AJo4xNG,0.86734673678875
6CAvhEte,0.894382697343826
6CuGYjT5,-1.1558995872736
6DGH8ujZ,-0.542701682448387
6eUWsVzw,-1.06899920701981
6gNyO7Do,-0.8144401460886
6jT0AyHe,-0.953365847468376
6nBgCvWu,1.43478220701218
6PzsGdVm,-0.508042564243078
6ro5mqg6,0.262774416152388
6sGqObX4,-0.866986161470413
6UcSJMbq,0.400235604774207
6uEGy0n4,-0.490193465352058
6WJbkH8U,-1.10457291603088
7aF7nnwn,0.846160694956779
7asGzfX9,0.0901185921044089
7BZ4LxP8,-0.392564084380865
7cg7C92o,-0.2412524682004
7CmigXKi,0.742844830453396
7eOxTpsB,0.565127738937736
7ey0v7ma,-0.955132138729095
7Ga0LpfR,-0.666041050106287
7gocyrYl,-0.331064155884087
7gqR3GoA,-0.58737880885601
7og7aUXB,-0.223618702311069
7onRfa8F,0.690641193091869
7PQsFvsG,-0.352830862719566
7umkNuxM,-0.828996214270592
7vPr9ExD,-0.695125260949135
7zNjpCzu,-0.664977489411831
7ztsQNj3,-0.478067099303007
86gppwMI,1.29467616081238
88thAGdL,0.526021721959114
8ajs2uG8,-1.0168139487505
8bXnz62p,0.285732856206596
8GhU8STP,-0.922422152757645
8NlzDcWe,0.114131880691275
8nO1O1LG,-0.756083427369595
8QAejdLW,-0.632194300740957
8RDeFxWM,1.08620212078094
