PIDN,SOC
09gt9UK5,-0.630201403796673
0BVvxJ6a,-0.0198981394409202
0dTqplIM,0.325320568867028
0KbdgApg,0.26574162915349
0lNiZicC,-0.682200607657433
0MnuuduB,0.0937191857839935
0PcIsF9z,0.0581847482360899
0rGeJ0QN,0.197213930543512
0ShTFLYJ,-0.774245342612267
0sXI9ytQ,-0.521319092810154
0ukt4aP6,-0.589225549995899
0XZh9jka,0.555680588260293
0Y7Wegri,-0.228856614883989
1AGspb8f,0.164916650997475
1arHxK3Y,0.0769697701558471
1Csy0gvE,-0.517983995378017
1fCW4Bba,-0.463803332298994
1Ic2hly1,-0.18939447645098
1PPbaTwt,-0.5579435557127
1qDZNvIm,-0.746787112951279
1SO5VJNy,-0.399510862678289
28LYJC2V,0.516019488126039
2cx85d9H,0.289251110516489
2CzACvQq,-0.302985836938024
2FT3crfv,0.0625313304364681
2Fy2uHVg,-0.56746277064085
2homMXMV,-0.0277809954248369
2ldLrUtq,-0.281202523037791
2MkMEApm,-0.552773182094097
2NDGWEOe,-0.619488421082497
2nsACW6G,1.80111757516861
2NyyCiqn,-0.451753190159798
2QcbdrUZ,-0.333867812901735
2QRzIb84,-0.319130569696426
2YgAimWK,-0.535116593539715
2yMbVnWc,2.12005944848061
36r8sgGQ,-0.646446985006332
3fRLm8f5,0.09017747878097
3mZhp1nQ,-0.605665451288223
3NXAXCl3,0.226022288203239
3pikJXRL,0.315997772850096
3pxOEGHL,-0.715683162212372
3QG0z6fl,-0.486026827991009
3ttdV3f5,0.219863960309885
3v4X6Mfe,-0.331980295479298
3wORuPiv,0.0672638584510423
3WS8R9qm,1.35037058293819
43EfrxZj,-0.00530704841949046
457Vwm21,0.341757328435779
46KNnOdx,-0.0719256111915456
47TwNsVC,0.74753588065505
49856RpO,-0.24615215100348
4Ane1o2N,-0.511478721350431
4AyVUgSc,-0.636831803619862
4B1951On,-0.271985119022429
4eQ90eLY,0.379004502296448
4o5jwMj8,-0.63271349966526
4OL39Teo,0.253805834054947
4vPgpl2c,-0.639517882466316
51r9aA0d,-0.651619546115398
58SmeRoP,-0.188336941227317
5a8sf6QV,0.134018211858347
5eSvmqYm,-0.394054481387138
5HJp1AXn,0.41784381903708
5hkN8fiv,0.778483214974403
5MBZW7fx,-0.467347878217697
5Nq3gHaP,0.380093475431204
5oK8Gti5,-0.610751990973949
5paniGaU,-0.716296365857124
5RmwFFK3,0.0434818868525326
5Tu5Jbov,-0.161802056990564
5vsr7ZUP,-0.166018383018672
5YEolkev,-0.513436119258404
60B4xMWI,-0.639939008653164
64jOUtKy,1.7229286134243
6AJo4xNG,-0.131939648231491
6CAvhEte,-0.416501047462225
6CuGYjT5,0.323626769334078
6DGH8ujZ,0.257733280345565
6eUWsVzw,-0.21599138174206
6gNyO7Do,0.721786233782768
6jT0AyHe,0.375813488662243
6nBgCvWu,-0.392111821472645
6PzsGdVm,0.415681409835815
6ro5mqg6,-0.278900893032551
6sGqObX4,-0.450263606011868
6UcSJMbq,-0.621907266974449
6uEGy0n4,-0.523499993979931
6WJbkH8U,-0.0771201998693869
7aF7nnwn,-0.772944867610931
7asGzfX9,-0.322826161235571
7BZ4LxP8,-0.445624585449696
7cg7C92o,0.92104098200798
7CmigXKi,-0.548741343617439
7eOxTpsB,-0.455574975162745
7ey0v7ma,0.118974010739475
7Ga0LpfR,1.6811895608902
7gocyrYl,0.699350656569004
7gqR3GoA,-0.393068243563175
7og7aUXB,-0.0035308767517563
7onRfa8F,-0.214473589882255
7PQsFvsG,0.876540680229664
7umkNuxM,0.501863627880812
7vPr9ExD,0.01749334174674
7zNjpCzu,-0.286736911535263
7ztsQNj3,-0.155208627600223
86gppwMI,-0.394429413694888
88thAGdL,-0.271946164593101
8ajs2uG8,-0.235996168293059
8bXnz62p,0.51756648644805
8GhU8STP,0.232506997231394
8NlzDcWe,-0.566052789986134
8nO1O1LG,1.0758722871542
8QAejdLW,0.284573213756084
8RDeFxWM,-0.63140712082386
8UXP2NBS,-0.704328393936157
8xE1p8g8,-0.182884511491284
8yMDVMRM,-0.239814353780821
8ZoV3KGT,-0.407413294166327
98R5VaPi,-0.494856343232095
9DcTz2Ua,-0.00694920301903039
9G7nfUrK,-0.528899051249027
9iQwmFJR,-0.535168646275997
9O6GZ1HT,-0.616101299226284
9S7fCoAM,-0.272667299211025
A3Mt6SAQ,-0.741355058550835
a7bhJGBU,0.22230612502899
AaFvEoHq,-0.678516882658005
abCzN1zx,0.309755327180028
