PIDN,Ca
09gt9UK5,-0.498997020721436
0BVvxJ6a,0.614956161379814
0dTqplIM,0.0723638138733804
0KbdgApg,0.022485606232658
0lNiZicC,-0.316112679988146
0MnuuduB,-0.159472359064966
0PcIsF9z,-0.459369610249996
0rGeJ0QN,-0.372480596601963
0ShTFLYJ,-0.175035122130066
0sXI9ytQ,-0.44636462777853
0ukt4aP6,0.838486208021641
0XZh9jka,-0.329791954904795
0Y7Wegri,-0.28405639603734
1AGspb8f,-0.397173018753529
1arHxK3Y,0.729407735168934
1Csy0gvE,-0.386406361311674
1fCW4Bba,-0.31865102648735
1Ic2hly1,-0.355089165270329
1PPbaTwt,-0.366598127037287
1qDZNvIm,-0.509252640604973
1SO5VJNy,-0.350496804714203
28LYJC2V,-0.394236692786217
2cx85d9H,0.226932262210175
2CzACvQq,0.384574022889137
2FT3crfv,-0.194437722861767
2Fy2uHVg,-0.489437638223171
2homMXMV,-0.540182784199715
2ldLrUtq,-0.284918540343642
2MkMEApm,-0.363345929980278
2NDGWEOe,0.595884816348553
2nsACW6G,-0.321941939741373
2NyyCiqn,-0.374839295446873
2QcbdrUZ,-0.384345524013042
2QRzIb84,0.173309812601656
2YgAimWK,-0.338936684280634
2yMbVnWc,-0.337873160094023
36r8sgGQ,-0.394937262705741
3fRLm8f5,-0.372424464300275
3mZhp1nQ,-0.449322266876698
3NXAXCl3,-0.370501515269279
3pikJXRL,-0.365289852395654
3pxOEGHL,-0.522327949106693
3QG0z6fl,-0.415778975188732
3ttdV3f5,-0.224855849053711
3v4X6Mfe,1.27299491763115
3wORuPiv,-0.460033985972404
3WS8R9qm,-0.293514896929264
43EfrxZj,0.0963183998828754
457Vwm21,0.092479851632379
46KNnOdx,-0.499631978571415
47TwNsVC,-0.349040774814785
49856RpO,-0.340055555850267
4Ane1o2N,-0.343408283218741
4AyVUgSc,-0.285468105226755
4B1951On,-0.0932647173613077
4eQ90eLY,0.0116730589419603
4o5jwMj8,-0.487253187596798
4OL39Teo,0.0259607320185751
4vPgpl2c,-0.417323242872953
51r9aA0d,-0.291980994865298
58SmeRoP,-0.293870364874601
5a8sf6QV,-0.0136756708845496
5eSvmqYm,-0.306301867030561
5HJp1AXn,-0.425074718892574
5hkN8fiv,-0.330411482602358
5MBZW7fx,0.0372291322564706
5Nq3gHaP,0.239854214689694
5oK8Gti5,-0.456255134940147
5paniGaU,-0.534020096063614
5RmwFFK3,0.189576833623869
5Tu5Jbov,-0.442079935967922
5vsr7ZUP,0.540364639461041
5YEolkev,-0.374613846093416
60B4xMWI,-0.286031869798899
64jOUtKy,0.414346410706639
6AJo4xNG,-0.431772156059742
6CAvhEte,-0.341699727624655
6CuGYjT5,3.17577155828476
6DGH8ujZ,-0.406809245049953
6eUWsVzw,0.454240308701992
6gNyO7Do,0.200660199299455
6jT0AyHe,0.114870648365468
6nBgCvWu,-0.421562579274178
6PzsGdVm,-0.312655501440167
6ro5mqg6,-0.36914247572422
6sGqObX4,-0.462647318094969
6UcSJMbq,-0.204746036790311
6uEGy0n4,1.75598407387733
