PIDN,pH
09gt9UK5,-1.26911664605141
0BVvxJ6a,0.861966291069984
0dTqplIM,0.448730944097042
0KbdgApg,-0.0321920811198652
0lNiZicC,-1.09226872324944
0MnuuduB,-0.0632029573433101
0PcIsF9z,-1.52911369800568
0rGeJ0QN,-0.786181416362524
0ShTFLYJ,-0.471163677424192
0sXI9ytQ,-0.349069079197943
0ukt4aP6,1.70622315406799
0XZh9jka,-0.80098315924406
0Y7Wegri,0.679730820655823
1AGspb8f,-1.0352175027132
1arHxK3Y,1.36351315379143
1Csy0gvE,0.0543835309334099
1fCW4Bba,-0.445512683130801
1Ic2hly1,-0.514500265568495
1PPbaTwt,-0.771470931172371
1qDZNvIm,-0.176898245792836
1SO5VJNy,-0.0781960310414433
28LYJC2V,-0.985885405540466
2cx85d9H,-0.147309493133798
2CzACvQq,1.90888083577156
2FT3crfv,0.49960001539439
2Fy2uHVg,-0.470694349706173
2homMXMV,-1.36444961428642
2ldLrUtq,0.807968856394291
2MkMEApm,-0.260076058935374
2NDGWEOe,1.63076389431953
2nsACW6G,-1.32148846685886
2NyyCiqn,0.0483868849521969
2QcbdrUZ,-0.0806364698684774
2QRzIb84,2.00997151732445
2YgAimWK,-0.0764288185629994
2yMbVnWc,-1.23907046914101
36r8sgGQ,-0.0573322584154084
3fRLm8f5,-0.809605984389782
3mZhp1nQ,-0.416111350804567
3NXAXCl3,-1.04798603951931
3pikJXRL,-1.11526329517364
3pxOEGHL,-0.48735471367836
3QG0z6fl,-1.10458754599094
3ttdV3f5,-0.252336272178218
3v4X6Mfe,1.99414126873016
3wORuPiv,-0.52887619510293
3WS8R9qm,-1.14266635775566
43EfrxZj,-0.239116260875016
457Vwm21,0.446136023104191
46KNnOdx,-1.05323010981083
47TwNsVC,-1.23612819314003
49856RpO,-0.365074540674686
4Ane1o2N,0.23842908013612
4AyVUgSc,-0.174757413580664
4B1951On,0.0328234297921881
4eQ90eLY,-0.135721645876765
4o5jwMj8,-0.735720047354698
4OL39Teo,-0.302803336083889
4vPgpl2c,-0.360223650932312
51r9aA0d,0.683504924178123
58SmeRoP,-0.171550986822695
5a8sf6QV,0.355542853474617
5eSvmqYm,0.210581865161657
5HJp1AXn,-0.752369540929794
5hkN8fiv,-1.36811100840569
5MBZW7fx,0.925433291494846
5Nq3gHaP,0.12073992844671
5oK8Gti5,-0.755721996724606
5paniGaU,-0.814261211454868
5RmwFFK3,-0.393662952631712
5Tu5Jbov,-0.316926205903292
5vsr7ZUP,1.25572288930416
5YEolkev,0.339383414760232
60B4xMWI,0.805210083723068
64jOUtKy,-0.213878462091088
6AJo4xNG,-0.711141887307167
6CAvhEte,-0.891118097305298
6CuGYjT5,1.8017826795578
6DGH8ujZ,-1.30434809327126
6eUWsVzw,1.43837682008743
6gNyO7Do,-0.215366600081325
6jT0AyHe,0.992071264982224
6nBgCvWu,-0.489422430098057
6PzsGdVm,-0.968027302622795
6ro5mqg6,-0.299111848324537
6sGqObX4,-0.561769806593656
6UcSJMbq,0.946940380334854
6uEGy0n4,2.05387870073318
6WJbkH8U,1.71165987253189
7aF7nnwn,-0.675181099772453
7asGzfX9,-0.215029429271817
7BZ4LxP8,-0.127135858638212
7cg7C92o,0.239168194867671
7CmigXKi,-1.07742206156254
7eOxTpsB,0.110423557914328
7ey0v7ma,-1.04137312471867
7Ga0LpfR,-0.642758513987064
7gocyrYl,-0.31736141871661
7gqR3GoA,-0.743777497112751
7og7aUXB,0.849963304400444
7onRfa8F,1.28822849094868
7PQsFvsG,-1.48430923223495
7umkNuxM,0.231730386521667
7vPr9ExD,-0.03063680306077
7zNjpCzu,-0.167885865271091
7ztsQNj3,0.123191425204277
86gppwMI,-1.10049896240234
88thAGdL,0.0316941020369995
8ajs2uG8,-0.503063929826021
8bXnz62p,0.134392593801022
8GhU8STP,1.22474355399609
8NlzDcWe,-0.894827556610107
8nO1O1LG,1.32486168146133
8QAejdLW,-0.0776463949587196
8RDeFxWM,0.128366679046303
8UXP2NBS,-0.607703227549791
8xE1p8g8,-0.340488481149077
8yMDVMRM,-0.763907304406166
8ZoV3KGT,-0.113007080252282
98R5VaPi,2.43092523217201
9DcTz2Ua,1.83401210308075
9G7nfUrK,-0.366393499821424
9iQwmFJR,-0.497063267230988
9O6GZ1HT,0.896467369794846
9S7fCoAM,-0.2546650769189
A3Mt6SAQ,2.43356771469116
a7bhJGBU,1.54796607494354
AaFvEoHq,-0.288912695553154
