PIDN,pH
09gt9UK5,-0.947935196757317
0BVvxJ6a,1.02275360152125
0dTqplIM,0.641214057803154
0KbdgApg,-0.079379880707711
0lNiZicC,-1.34084853827953
0MnuuduB,-0.173907578701619
0PcIsF9z,-1.50423056483269
0rGeJ0QN,-0.644734219461679
0ShTFLYJ,-0.606377332657576
0sXI9ytQ,-0.802880656719208
0ukt4aP6,1.80397881269455
0XZh9jka,0.331630064640194
0Y7Wegri,0.494739282876253
1AGspb8f,-1.02516439855099
1arHxK3Y,1.7924017727375
1Csy0gvE,0.379816939868033
1fCW4Bba,0.0613333072629757
1Ic2hly1,0.685067048668861
1PPbaTwt,-0.371003902715165
1qDZNvIm,-0.715822193026543
1SO5VJNy,-0.129516913183033
28LYJC2V,-1.02616885900497
2cx85d9H,-0.452833216637373
2CzACvQq,2.01686898469925
2FT3crfv,0.322842357400805
2Fy2uHVg,-0.653853909671307
2homMXMV,-1.17554996609688
2ldLrUtq,0.740187485516071
2MkMEApm,0.0166009402833879
2NDGWEOe,1.42160544395447
2nsACW6G,-0.57694202978164
2NyyCiqn,-0.204083491535857
2QcbdrUZ,-0.0591622952837497
2QRzIb84,1.89055097699165
2YgAimWK,0.256781793269329
2yMbVnWc,-1.22422792315483
36r8sgGQ,-0.19899836666882
3fRLm8f5,-0.803439329564571
3mZhp1nQ,-0.336857927870005
3NXAXCl3,-0.68740933984518
3pikJXRL,-0.830188330262899
3pxOEGHL,-0.316881921328604
3QG0z6fl,-0.81982886493206
3ttdV3f5,-0.54332485049963
3v4X6Mfe,2.23802659511566
3wORuPiv,-0.149464225978591
3WS8R9qm,0.194461280852556
43EfrxZj,0.0336820222553797
457Vwm21,0.498789555579424
46KNnOdx,-1.0460702329874
47TwNsVC,-0.553967746719718
49856RpO,-0.681342047452927
4Ane1o2N,-0.29300848650746
4AyVUgSc,-0.43115446716547
4B1951On,0.147076819045469
4eQ90eLY,0.306155580934137
4o5jwMj8,-0.458375250548124
4OL39Teo,0.0519012676086277
4vPgpl2c,-0.322655034065247
51r9aA0d,-0.0134269562084228
58SmeRoP,-0.0100524000823498
5a8sf6QV,0.428177100419998
5eSvmqYm,-0.189231319632381
5HJp1AXn,-0.363314598985016
5hkN8fiv,-1.22711824774742
5MBZW7fx,1.24016382992268
5Nq3gHaP,0.665962001681328
5oK8Gti5,-0.484618775546551
5paniGaU,-0.883939304947853
5RmwFFK3,-0.157121324539185
5Tu5Jbov,-0.465571252256632
5vsr7ZUP,1.25141482055187
5YEolkev,0.67616259381175
60B4xMWI,1.15942656993866
64jOUtKy,0.228751255059615
6AJo4xNG,0.377416900545359
6CAvhEte,-0.578683602064848
6CuGYjT5,1.96307508349419
6DGH8ujZ,-0.961250174045563
6eUWsVzw,1.4278015434742
6gNyO7Do,-0.278771635651356
6jT0AyHe,0.5132618393749
6nBgCvWu,-0.444770704209805
6PzsGdVm,-0.725468616187573
6ro5mqg6,0.119490135647357
6sGqObX4,-0.710970818996429
6UcSJMbq,1.23752245008945
6uEGy0n4,2.04054154753685
6WJbkH8U,1.8865095436573
7aF7nnwn,-0.840218889713287
7asGzfX9,-0.426359428465366
7BZ4LxP8,0.167065573617583
7cg7C92o,0.395595618337393
7CmigXKi,-0.680186334997416
7eOxTpsB,-0.176822069473565
7ey0v7ma,-0.169058846961707
7Ga0LpfR,-0.323524723947048
7gocyrYl,-0.026111411023885
7gqR3GoA,-0.827642461657524
7og7aUXB,0.381846318021417
7onRfa8F,0.652887191623449
7PQsFvsG,-1.36921852231026
7umkNuxM,0.094438971253112
7vPr9ExD,-0.0579525584238581
7zNjpCzu,-0.506098609790206
7ztsQNj3,-0.0386753083439544
86gppwMI,-0.713287697732449
88thAGdL,-0.315086662396789
8ajs2uG8,-0.617537541687489
8bXnz62p,0.207329391833628
8GhU8STP,1.65234703421593
8NlzDcWe,-0.957140043377876
8nO1O1LG,1.71021431088448
8QAejdLW,-0.514552961289883
8RDeFxWM,-0.569719365984201
8UXP2NBS,-0.118217755760998
8xE1p8g8,-0.292182031832635
8yMDVMRM,-0.767493325471878
8ZoV3KGT,0.19441489407327
98R5VaPi,2.23578591942787
9DcTz2Ua,2.51676381826401
9G7nfUrK,-0.221895641833544
9iQwmFJR,-0.122573234792799
9O6GZ1HT,1.20722929239273
