PIDN,Ca
09gt9UK5,-0.485680112242699
0BVvxJ6a,0.128049108013511
0dTqplIM,0.0537938001565635
0KbdgApg,-0.103353595733643
0lNiZicC,-0.408584836870432
0MnuuduB,-0.272631532326341
0PcIsF9z,-0.460710322856903
0rGeJ0QN,-0.318621304631233
0ShTFLYJ,-0.457968850433826
0sXI9ytQ,-0.445611483231187
0ukt4aP6,0.391577150672674
0XZh9jka,-0.272559743188322
0Y7Wegri,-0.227194242645055
1AGspb8f,-0.468371769785881
1arHxK3Y,0.791424326598644
1Csy0gvE,-0.411670842766762
1fCW4Bba,-0.364706932753324
1Ic2hly1,-0.303697074949741
1PPbaTwt,-0.38835334032774
1qDZNvIm,-0.522247490286827
1SO5VJNy,-0.393505242466927
28LYJC2V,-0.393569500744343
2cx85d9H,0.156544495001435
2CzACvQq,0.406690726429224
2FT3crfv,-0.213348767161369
2Fy2uHVg,-0.432505068182945
2homMXMV,-0.42423519641161
2ldLrUtq,-0.368699511885643
2MkMEApm,-0.490695743262768
2NDGWEOe,0.592395018041134
2nsACW6G,-0.317796062678099
2NyyCiqn,-0.358975891768932
2QcbdrUZ,-0.428697435557842
2QRzIb84,0.0448110557685141
2YgAimWK,-0.394350782036781
2yMbVnWc,-0.419805424660444
36r8sgGQ,-0.415064433217049
3fRLm8f5,-0.339888866990805
3mZhp1nQ,-0.534021751582623
3NXAXCl3,-0.385937938094139
3pikJXRL,-0.331010023853742
3pxOEGHL,-0.449115523695946
3QG0z6fl,-0.437897150218487
3ttdV3f5,-0.473817609250546
3v4X6Mfe,1.19238984584808
3wORuPiv,-0.396811811625957
3WS8R9qm,-0.360879670828581
43EfrxZj,-0.0410017954243813
457Vwm21,0.0710255279671401
46KNnOdx,-0.420563566684723
47TwNsVC,-0.348650106042624
49856RpO,-0.353496222198009
4Ane1o2N,-0.404283702373505
4AyVUgSc,-0.449808305501938
4B1951On,-0.0746284257154912
4eQ90eLY,-0.154030777327716
4o5jwMj8,-0.391240605711937
4OL39Teo,-0.0971428303280845
4vPgpl2c,-0.489574760198593
51r9aA0d,-0.400667401403189
58SmeRoP,-0.335666012018919
5a8sf6QV,0.0590527077321894
5eSvmqYm,-0.415926264226437
5HJp1AXn,-0.411455796658993
5hkN8fiv,-0.332594635337591
5MBZW7fx,0.0399007615385926
5Nq3gHaP,0.178493357216939
5oK8Gti5,-0.432763947546482
5paniGaU,-0.500350733101368
5RmwFFK3,0.100852842722088
5Tu5Jbov,-0.436354161798954
5vsr7ZUP,0.704899182915688
5YEolkev,-0.340409135073423
60B4xMWI,-0.320234167575836
64jOUtKy,-0.0347918012179434
6AJo4xNG,-0.28993259370327
6CAvhEte,-0.37708918005228
6CuGYjT5,2.55670278668404
6DGH8ujZ,-0.366376773267984
6eUWsVzw,0.531077422201633
6gNyO7Do,0.127356052771211
6jT0AyHe,-0.028081509436015
6nBgCvWu,-0.507730169594288
6PzsGdVm,-0.260105651244521
6ro5mqg6,-0.365009477734566
6sGqObX4,-0.49397818595171
6UcSJMbq,-0.311942166090012
6uEGy0n4,1.55472835898399
6WJbkH8U,1.02113880217075
7aF7nnwn,-0.463253058493137
7asGzfX9,-0.268512215465307
7BZ4LxP8,-0.210903894901276
7cg7C92o,-0.0662436703336425
7CmigXKi,-0.387312987446785
7eOxTpsB,-0.4068553365767
7ey0v7ma,-0.330684295296669
7Ga0LpfR,-0.0628312464803457
7gocyrYl,-0.264526492729783
7gqR3GoA,-0.359700719639659
7og7aUXB,-0.224819614551961
7onRfa8F,-0.0115905404789373
7PQsFvsG,-0.377462269365788
7umkNuxM,-0.0957813380286097
7vPr9ExD,0.0216643001418561
7zNjpCzu,-0.360531701147556
7ztsQNj3,-0.398585207760334
