PIDN,pH
09gt9UK5,-1.12746254205704
0BVvxJ6a,1.17302300333977
0dTqplIM,0.381614914536476
0KbdgApg,0.215017972141504
0lNiZicC,-1.18935292065144
0MnuuduB,-0.335125419963151
0PcIsF9z,-0.877124053239822
0rGeJ0QN,-0.868776822090149
0ShTFLYJ,-0.69395978525281
0sXI9ytQ,-0.0720121838152409
0ukt4aP6,0.3688720587641
0XZh9jka,-0.936151230335236
0Y7Wegri,0.418594238907099
1AGspb8f,-1.05371594727039
1arHxK3Y,1.35022894740105
1Csy0gvE,-0.146030893875286
1fCW4Bba,-0.128358066082001
1Ic2hly1,-0.58377346303314
1PPbaTwt,-0.0647467404836789
1qDZNvIm,-0.483878962695599
1SO5VJNy,-0.378014524281025
28LYJC2V,-1.08515195250511
2cx85d9H,-0.0323756106779911
2CzACvQq,1.61075384020805
2FT3crfv,0.234023366682231
2Fy2uHVg,-0.123128719907254
2homMXMV,-0.722328358888626
2ldLrUtq,0.385613788478076
2MkMEApm,-0.0587470155674964
2NDGWEOe,1.40059131085873
2nsACW6G,-1.30381437838078
2NyyCiqn,-0.521300426125526
2QcbdrUZ,-0.183558941329829
2QRzIb84,1.87771614193916
2YgAimWK,-0.32656862793956
2yMbVnWc,-1.00521988868713
36r8sgGQ,-0.036599816288799
3fRLm8f5,-0.912929770350456
3mZhp1nQ,-0.682299113273621
3NXAXCl3,-0.99915229678154
3pikJXRL,-1.24516642093658
3pxOEGHL,-0.884034180641174
3QG0z6fl,-0.776170620322228
3ttdV3f5,-0.284152156114578
3v4X6Mfe,1.50060976445675
3wORuPiv,-0.273403718462214
3WS8R9qm,-0.428935587406158
43EfrxZj,-0.184699721366633
457Vwm21,0.649115733802319
46KNnOdx,-0.999563124775886
47TwNsVC,-0.633021008176729
49856RpO,-0.482337760180235
4Ane1o2N,0.0499887232668698
4AyVUgSc,0.0271939507336356
4B1951On,-0.132241545198485
4eQ90eLY,0.0645264202728868
4o5jwMj8,-0.837219306826592
4OL39Teo,-0.212140341009945
4vPgpl2c,-0.477073871344328
51r9aA0d,0.395509913377464
58SmeRoP,-0.105975366011262
5a8sf6QV,0.88011280298233
5eSvmqYm,0.269114270433784
5HJp1AXn,-0.759093879163265
5hkN8fiv,-1.43568325638771
5MBZW7fx,0.041157398186624
5Nq3gHaP,0.294619521126151
5oK8Gti5,-0.573342869058251
5paniGaU,-1.07102495133877
5RmwFFK3,0.684239017963409
5Tu5Jbov,-0.294198165088892
5vsr7ZUP,1.21714831590652
5YEolkev,0.221049709839281
60B4xMWI,0.990323081612587
64jOUtKy,0.918192380177788
6AJo4xNG,-0.458693135529757
6CAvhEte,-0.227924103033729
6CuGYjT5,1.88718031644821
6DGH8ujZ,-1.20399378538132
6eUWsVzw,1.25689111351967
6gNyO7Do,0.162687887903303
6jT0AyHe,0.538110231608152
6nBgCvWu,-0.571109436638653
6PzsGdVm,-0.78582439571619
6ro5mqg6,0.117408370785415
6sGqObX4,-0.666011410951614
6UcSJMbq,1.1383188188076
6uEGy0n4,1.82767111063004
6WJbkH8U,1.76686586737633
7aF7nnwn,-0.468311506509781
7asGzfX9,-0.0317052087106276
7BZ4LxP8,0.718939647637308
7cg7C92o,0.127352556213737
7CmigXKi,-0.339645748399198
7eOxTpsB,0.0787818806013092
7ey0v7ma,-0.72753082215786
7Ga0LpfR,0.895506905764341
7gocyrYl,-0.789409451186657
7gqR3GoA,-0.366878441569861
7og7aUXB,0.186145295761526
7onRfa8F,0.56703058630228
7PQsFvsG,-1.44667119979858
7umkNuxM,0.382558752596378
7vPr9ExD,0.466020569205284
7zNjpCzu,-0.253462057036813
7ztsQNj3,-0.154511489486322
86gppwMI,-0.672431066632271
88thAGdL,-0.421636932855472
8ajs2uG8,-0.335638898145407
8bXnz62p,0.0659164808690548
8GhU8STP,1.64451727867126
8NlzDcWe,-0.494621869362891
8nO1O1LG,1.45155948400497
8QAejdLW,-0.175758080091327
8RDeFxWM,-0.468426198512316
8UXP2NBS,-0.981065228581429
8xE1p8g8,-0.418149808607995
8yMDVMRM,-0.979250770807266
8ZoV3KGT,0.710884276777506
98R5VaPi,2.31333792209625
9DcTz2Ua,1.99653920531273
9G7nfUrK,-0.722682343423367
9iQwmFJR,-0.204291110113263
9O6GZ1HT,1.68658723831177
9S7fCoAM,-0.207763308938593
A3Mt6SAQ,1.78820071816444
a7bhJGBU,1.93765468001366
AaFvEoHq,0.133791353646666
abCzN1zx,-1.7739261329174
ae7sMiB4,-0.381471879314631
afsVuCGV,-1.19801558554173
aHpv6KzP,1.95652641654015
AiIPD6hX,-0.45250963838771
aINzEBVN,-0.85237523317337
aiwBQETI,0.721402035653591
aiyli4EI,1.48403489887714
AJIsQIcV,-0.648057889938354
AMHKXMh8,1.43095940947533
aP9EtTGF,1.56027834117413
apJ7NmzD,1.69268038868904
AsIURvJS,-0.00625606719404459
AsvgbJ0C,-0.915520093590021
ASwA2J4E,-0.259283259219956
atVjNMtQ,-1.40170427560806
aV6EhtSL,0.0509527830698062
aVZsXKoH,1.73378116488457
AxEhbkCM,-0.592019021511078
aYVnVJvc,0.646022647339851
b5GirVGV,-0.298130641691387
B7VPkIpx,-0.446023013070226
b9SpMjNB,-0.0984234929164813
bAFs37yy,-0.451489807665348
bat8tcGs,0.675632193032652
BBwHqHiH,0.459613542817533
bDia1hHV,0.450322173535824
bfjej4wu,-0.450406719162129
bFkv5Mtr,0.0995998062193394
bh04YDiP,0.208416161127388
bHe2IXgA,-1.34402098655701
BMyps8hr,0.0486137528787367
BUHS4dQw,-0.628719148039818
bWX3vUm5,0.486686673015356
BZB3EYWQ,-0.299897358939052
c110Fdc8,-0.311931237467797
c32GUzMa,-0.902129727602005
C5gIfQbJ,-1.27192426919937
C5UPCZcL,2.04714743494988
CDRuu4Pn,-0.279377260804176
ceNvS3yd,-1.17827685177326
ChnD1nrN,-0.483029787335545
ChQdtl4J,-0.735170505940914
cmwdt4Av,1.53864475488663
cn4EHsup,-1.12237767875195
CQhTYkqE,0.464863108703867
crVOGGTT,-0.340903159230947
CSEobMXv,-1.40407539606094
csPEJ1E5,-0.321667255833745
cT6uU0B0,-0.446138709317893
CvtbbIcq,0.755359080433845
cWXCiFwh,-0.563047045841813
Cxk06b77,0.149825900606811
CYMQE4x0,0.324605981446803
d0UrRtMk,-0.529151183133945
D3QD3ZEJ,0.458131740614772
d6LU4G4I,-1.04723306298256
d74T1DVv,-1.52639340758324
D8J5C6lA,1.01392192542553
DCeQwYfT,0.324747157515958
DDEftkx3,-1.07554553747177
de43ycXY,1.55277946591377
DEwCfeDW,-0.213268633931875
dfIn7m9z,-0.231127067655325
dhmb9ZY9,1.77930372953415
DMkIV4oL,-0.760661709308624
dn8kCuyf,-0.518458901625127
DnzGfbxS,0.303630356490612
DoZxo6f6,-0.400062003731728
dpcquvWW,-0.205445947009139
dqcbIMyr,-1.08547742366791
dR6rM1tQ,0.817641365528107
drWgsBf5,-0.37950993347913
dUnlyhj7,0.746951939165592
dUNxOoqg,-0.648947539925575
dVDlnZQ6,-1.23593994677067
DvhBPGIk,-0.144722835054563
dVT26GDu,-0.381815671315417
Dx7GoUcT,-0.534657628834248
dytx0HSe,-1.16280158758163
e4KkkIha,1.32648210823536
E5hIjohO,0.417844674433582
E6x4XGHt,-0.769605927169323
e9YorH4m,1.15530308783054
eaIwb3rG,-0.405126452911645
eB9gVQ0R,0.216350916214287
EDEpAzh1,-0.451064476929605
Ehw2Jz6s,0.0396160203032196
EjqzC4zH,-0.549065491557121
EkMZO3Qj,-0.804628564417362
eMhLFqU6,-0.865666118264198
eMllg1qm,0.772830791771412
EnoNXWvU,1.31571269035339
eNPunZ9i,-0.852002450823784
Epv8ANwr,0.145462123956531
eS5BSM4J,-0.699719671905041
ETGudkQt,-0.732360336184502
Etro9j0B,0.29087960885372
