PIDN,Ca
09gt9UK5,-0.499460366666317
0BVvxJ6a,0.460271831303835
0dTqplIM,-0.0372350982687931
0KbdgApg,-0.0547050989919808
0lNiZicC,-0.433199856430292
0MnuuduB,-0.252923766579479
0PcIsF9z,-0.243169684605673
0rGeJ0QN,-0.392832615673542
0ShTFLYJ,-0.370021696016192
0sXI9ytQ,-0.435700129121542
0ukt4aP6,0.407756717205048
0XZh9jka,-0.175079955081455
0Y7Wegri,-0.250962138455361
1AGspb8f,-0.354295081663877
1arHxK3Y,0.490162913762033
1Csy0gvE,-0.42419226527214
1fCW4Bba,-0.411797058284283
1Ic2hly1,-0.421584060490131
1PPbaTwt,-0.388795067071915
1qDZNvIm,-0.449398765861988
1SO5VJNy,-0.282863942831755
28LYJC2V,-0.382883588075638
2cx85d9H,0.130723910112865
2CzACvQq,0.174624746730551
2FT3crfv,-0.254609902761877
2Fy2uHVg,-0.46766501635313
2homMXMV,-0.278498819229426
2ldLrUtq,-0.451188870072365
2MkMEApm,-0.410552776604891
2NDGWEOe,0.1523278310569
2nsACW6G,-0.25268417224288
2NyyCiqn,-0.31808102414012
2QcbdrUZ,-0.400065834969282
2QRzIb84,0.0651047562249005
2YgAimWK,-0.345969180911779
2yMbVnWc,-0.370824983343482
36r8sgGQ,-0.372239550352097
3fRLm8f5,-0.194666604660451
3mZhp1nQ,-0.442376683354378
3NXAXCl3,-0.18987392222276
3pikJXRL,-0.188976848903112
3pxOEGHL,-0.433960528075695
3QG0z6fl,-0.453819757252932
3ttdV3f5,-0.284670774373226
3v4X6Mfe,1.3234768897295
3wORuPiv,-0.416913270503283
3WS8R9qm,-0.237779914028943
43EfrxZj,-0.0426926201180322
457Vwm21,0.0984763682703488
46KNnOdx,-0.45584001660347
47TwNsVC,-0.262909047514913
49856RpO,-0.320939660966396
4Ane1o2N,-0.377199150919914
4AyVUgSc,-0.3922181224823
4B1951On,-0.190219789575785
4eQ90eLY,-0.0853690356970765
4o5jwMj8,-0.438428597897291
4OL39Teo,-0.0789641889630002
4vPgpl2c,-0.412802397161722
51r9aA0d,-0.425868119671941
58SmeRoP,-0.251046086028218
5a8sf6QV,-0.0308287843875587
5eSvmqYm,-0.384341950714588
5HJp1AXn,-0.440196806937456
5hkN8fiv,-0.14523547852179
5MBZW7fx,-0.126646914574085
5Nq3gHaP,0.213437909837812
5oK8Gti5,-0.45718063980341
5paniGaU,-0.452006751745939
5RmwFFK3,0.308487569633871
5Tu5Jbov,-0.461441160738468
5vsr7ZUP,0.610221478939056
5YEolkev,-0.414605113714933
60B4xMWI,-0.321383752077818
64jOUtKy,0.0879325669047921
6AJo4xNG,-0.441689176261425
6CAvhEte,-0.415793017446995
6CuGYjT5,2.72463454008102
6DGH8ujZ,-0.273297774866223
6eUWsVzw,0.557027615755796
6gNyO7Do,0.134712444545003
6jT0AyHe,-0.0961303508578567
6nBgCvWu,-0.498051749765873
6PzsGdVm,-0.145933574098162
6ro5mqg6,-0.20009619448334
6sGqObX4,-0.516797308027744
6UcSJMbq,-0.317437578029931
6uEGy0n4,1.07931435883045
6WJbkH8U,1.00696813046932
7aF7nnwn,-0.45388275384903
7asGzfX9,-0.215598761700094
7BZ4LxP8,-0.236022981870919
7cg7C92o,-0.131361383408948
7CmigXKi,-0.432619910985231
7eOxTpsB,-0.368659899383783
7ey0v7ma,-0.241875763554126
7Ga0LpfR,0.0304816928133369
7gocyrYl,-0.294587972089648
7gqR3GoA,-0.384947301745415
7og7aUXB,-0.229583639819175
7onRfa8F,0.149268920386676
7PQsFvsG,-0.258946386841126
7umkNuxM,-0.111737620619824
7vPr9ExD,-0.0267782008339418
7zNjpCzu,-0.376961984485388
7ztsQNj3,-0.334591568559408
86gppwMI,-0.526957798749208
88thAGdL,-0.369097617119551
8ajs2uG8,-0.343242142871022
8bXnz62p,-0.201174696402159
8GhU8STP,0.537918577641249
8NlzDcWe,-0.413040224071592
8nO1O1LG,1.18513670444489
8QAejdLW,-0.0707710981764831
8RDeFxWM,-0.352740102782846
8UXP2NBS,-0.475560246556997
8xE1p8g8,-0.415953160375357
8yMDVMRM,-0.376901225447655
8ZoV3KGT,-0.231053095450625
98R5VaPi,0.339340709622484
9DcTz2Ua,2.05725535154343
9G7nfUrK,-0.303548283148557
9iQwmFJR,-0.404303867667913
9O6GZ1HT,-0.13621711845044
9S7fCoAM,-0.433076669126749
A3Mt6SAQ,1.23865078926086
a7bhJGBU,1.56010178089142
AaFvEoHq,-0.413881988935173
abCzN1zx,-0.346507761674002
ae7sMiB4,-0.176919897617772
afsVuCGV,-0.33293381774798
aHpv6KzP,2.76699378013611
AiIPD6hX,-0.164086999179563
aINzEBVN,-0.29644452912733
aiwBQETI,0.0911053569366049
aiyli4EI,0.828317030668259
AJIsQIcV,-0.438039742261171
AMHKXMh8,0.866364958882332
aP9EtTGF,1.58512086868286
apJ7NmzD,0.884327562451363
AsIURvJS,-0.283179010078311
AsvgbJ0C,-0.0677765903784893
ASwA2J4E,-0.219137125723064
atVjNMtQ,-0.285935168745928
aV6EhtSL,-0.442333499342203
aVZsXKoH,0.916650217473507
AxEhbkCM,-0.402534268349409
aYVnVJvc,-0.149618386004586
b5GirVGV,-0.425651024132967
B7VPkIpx,-0.378670396953821
b9SpMjNB,-0.309006537785754
bAFs37yy,-0.358119610995054
bat8tcGs,-0.184165644459426
BBwHqHiH,-0.141894947370747
bDia1hHV,-0.283175054788589
bfjej4wu,-0.358732390813529
bFkv5Mtr,-0.275617642230354
bh04YDiP,-0.1819489324186
bHe2IXgA,-0.309223942658864
BMyps8hr,-0.270253383219242
BUHS4dQw,0.194067246566992
bWX3vUm5,-0.0117835922609083
BZB3EYWQ,-0.266502492763102
c110Fdc8,-0.286950666680932
c32GUzMa,-0.527963948994875
C5gIfQbJ,-0.355133956596255
C5UPCZcL,3.03593807935715
CDRuu4Pn,-0.354047977216542
ceNvS3yd,-0.426203966140747
ChnD1nrN,-0.392891660034657
ChQdtl4J,-0.489648678600788
cmwdt4Av,1.17907914817333
cn4EHsup,-0.365887240357697
CQhTYkqE,0.644477238729596
crVOGGTT,-0.415480753332376
CSEobMXv,-0.2683399568405
csPEJ1E5,-0.318327454520913
cT6uU0B0,-0.379920783152338
CvtbbIcq,0.570791008099914
cWXCiFwh,-0.428459536284208
Cxk06b77,-0.113447053460404
CYMQE4x0,0.106078800813993
d0UrRtMk,-0.463694791942835
D3QD3ZEJ,0.00465265533457568
d6LU4G4I,-0.354884115383029
d74T1DVv,-0.381184998750687
