PIDN,SOC
09gt9UK5,-0.626379792094231
0BVvxJ6a,0.170774026791332
0dTqplIM,0.573911641091108
0KbdgApg,0.207793568434427
0lNiZicC,-0.577558799386025
0MnuuduB,0.0315191910252906
0PcIsF9z,0.350010165274143
0rGeJ0QN,0.0877011230043718
0ShTFLYJ,-0.719673597812653
0sXI9ytQ,-0.577573643028736
0ukt4aP6,-0.575665250122547
0XZh9jka,0.192893442586064
0Y7Wegri,-0.216643513720483
1AGspb8f,-0.0170487264735857
1arHxK3Y,0.297897519660182
1Csy0gvE,-0.501198328137398
1fCW4Bba,-0.510144647955894
1Ic2hly1,-0.341356204301119
1PPbaTwt,-0.52914197832346
1qDZNvIm,-0.724972303509712
1SO5VJNy,-0.436635770946741
28LYJC2V,0.470178481340408
2cx85d9H,0.101516597364098
2CzACvQq,-0.474389977157116
2FT3crfv,0.30697724009864
2Fy2uHVg,-0.502317919135094
2homMXMV,0.130391218347941
2ldLrUtq,-0.423670879155397
2MkMEApm,-0.536023140698671
2NDGWEOe,-0.563397738933563
2nsACW6G,0.775376647114754
2NyyCiqn,-0.415572047829628
2QcbdrUZ,-0.397759624999017
2QRzIb84,-0.359015797898173
2YgAimWK,-0.579623197317123
2yMbVnWc,2.26926260113716
36r8sgGQ,-0.681935638785362
3fRLm8f5,-0.00360907822556328
3mZhp1nQ,-0.66815352588892
3NXAXCl3,-0.0296109358780086
3pikJXRL,0.13823885794729
3pxOEGHL,-0.653572133779526
3QG0z6fl,-0.472483780831099
3ttdV3f5,0.115167230261141
3v4X6Mfe,-0.441972120553255
3wORuPiv,-0.0133184462267673
3WS8R9qm,1.13223896130919
43EfrxZj,0.123125803114381
457Vwm21,0.360298666469753
46KNnOdx,-0.126024219472893
47TwNsVC,0.753518651276827
49856RpO,-0.317432287037373
4Ane1o2N,-0.428438521921635
4AyVUgSc,-0.530253858268261
4B1951On,-0.0595372111047618
4eQ90eLY,0.66958184748888
4o5jwMj8,-0.626363335251808
4OL39Teo,0.287375607993454
4vPgpl2c,-0.598059245646
51r9aA0d,-0.604266163706779
58SmeRoP,-0.240412034542533
5a8sf6QV,0.182795678287512
5eSvmqYm,-0.404240505436901
5HJp1AXn,0.190296532937064
5hkN8fiv,1.02442343473434
5MBZW7fx,-0.482278704345226
5Nq3gHaP,0.763762817084789
5oK8Gti5,-0.532533236145973
5paniGaU,-0.658462349772453
5RmwFFK3,-0.00183920633746311
5Tu5Jbov,-0.233334273025393
5vsr7ZUP,-0.111588032623986
5YEolkev,-0.500682432055473
60B4xMWI,-0.669688591361046
64jOUtKy,1.83355325937271
6AJo4xNG,-0.28101699564606
6CAvhEte,-0.383046474829316
6CuGYjT5,0.780188784599304
6DGH8ujZ,0.41610089506954
6eUWsVzw,-0.203264216026291
6gNyO7Do,0.674540772736072
6jT0AyHe,0.554684816747904
6nBgCvWu,-0.574133224189281
6PzsGdVm,0.54972773835063
6ro5mqg6,-0.353861653357744
6sGqObX4,-0.438098996132612
6UcSJMbq,-0.62180094987154
6uEGy0n4,-0.475344405919313
6WJbkH8U,0.0493786071112845
7aF7nnwn,-0.718996577560902
7asGzfX9,-0.312737456783652
7BZ4LxP8,-0.448680945932865
7cg7C92o,0.420344034060836
7CmigXKi,-0.519648173600435
7eOxTpsB,-0.630753378868103
7ey0v7ma,-0.0578924267727416
7Ga0LpfR,1.98150695681572
7gocyrYl,0.565884168744087
7gqR3GoA,-0.513321560621262
7og7aUXB,0.0751844238396734
7onRfa8F,-0.145760886808857
7PQsFvsG,1.13493420600891
7umkNuxM,0.563958384692669
7vPr9ExD,0.13753980663023
7zNjpCzu,-0.312537177540362
7ztsQNj3,-0.0700292892148718
86gppwMI,-0.416747907549143
88thAGdL,-0.35131974697113
8ajs2uG8,-0.316936762928963
8bXnz62p,0.267679090467282
8GhU8STP,0.426348870191723
8NlzDcWe,-0.557740972936153
8nO1O1LG,1.32212132453918
8QAejdLW,0.257940804488026
8RDeFxWM,-0.558667233586311
8UXP2NBS,-0.663504807949066
8xE1p8g8,-0.261908676046878
8yMDVMRM,-0.244602576796897
8ZoV3KGT,-0.401059304624796
98R5VaPi,-0.564411948472261
9DcTz2Ua,0.600552349295467
9G7nfUrK,-0.441377363242209
9iQwmFJR,-0.614294615387917
9O6GZ1HT,-0.645544285476208
9S7fCoAM,-0.434717226438224
A3Mt6SAQ,-0.760123730301857
a7bhJGBU,0.355353128947318
AaFvEoHq,-0.759896126389503
abCzN1zx,0.494777568951249
ae7sMiB4,-0.195538368024863
afsVuCGV,-0.00898256946355104
aHpv6KzP,0.741372318863869
AiIPD6hX,0.453236078321934
aINzEBVN,-0.31850577059784
aiwBQETI,-0.144142571308184
aiyli4EI,0.134802283649333
AJIsQIcV,-0.307209127033129
AMHKXMh8,-0.462242148779333
aP9EtTGF,-0.582616195082664
apJ7NmzD,-0.458663668632507
AsIURvJS,1.2975532245636
AsvgbJ0C,0.756492832303047
ASwA2J4E,-0.341854735463858
atVjNMtQ,1.34240771532059
aV6EhtSL,-0.594948125481606
aVZsXKoH,-0.562379492819309
AxEhbkCM,-0.555230434238911
aYVnVJvc,0.563081886768341
b5GirVGV,-0.641035016179085
B7VPkIpx,-0.586990382522345
b9SpMjNB,-0.369619449079037
bAFs37yy,-0.648337090611458
bat8tcGs,0.162298217033967
BBwHqHiH,-0.128554577133036
bDia1hHV,0.195903175920248
bfjej4wu,-0.141663067407208
bFkv5Mtr,0.0754917429329362
bh04YDiP,0.249669946357608
bHe2IXgA,1.69102191567421
BMyps8hr,-0.231151501061395
BUHS4dQw,2.58858238458633
bWX3vUm5,0.277727840263396
BZB3EYWQ,-0.359727746546268
c110Fdc8,-0.380925415828824
c32GUzMa,-0.0986890820041299
C5gIfQbJ,0.597208270961419
C5UPCZcL,0.383641406409442
CDRuu4Pn,-0.558349201083183
ceNvS3yd,-0.230723535306752
ChnD1nrN,-0.606959989368916
ChQdtl4J,-0.672420175969601
cmwdt4Av,0.289255832466297
cn4EHsup,-0.239618238196708
CQhTYkqE,0.391818806780502
crVOGGTT,-0.509862517267466
CSEobMXv,0.204038936963771
csPEJ1E5,-0.234501626139972
cT6uU0B0,-0.382876743376255
CvtbbIcq,-0.324761534165591
cWXCiFwh,-0.508013673424721
Cxk06b77,-0.238651663174387
CYMQE4x0,-0.0992506487481296
d0UrRtMk,-0.506493291407824
D3QD3ZEJ,0.454812408685684
d6LU4G4I,0.137616768155713
d74T1DVv,0.837340460419655
D8J5C6lA,0.208864714037627
DCeQwYfT,0.0935537260095589
DDEftkx3,-0.617688392996788
de43ycXY,-0.511316810250282
DEwCfeDW,0.0372582431414048
dfIn7m9z,-0.121890413925285
dhmb9ZY9,0.848100533336401
DMkIV4oL,-0.645689829587936
dn8kCuyf,-0.486094521135092
DnzGfbxS,0.0317910592793487
DoZxo6f6,-0.621033045351505
