PIDN,Sand
09gt9UK5,0.72841067969799
0BVvxJ6a,-1.33954086661339
0dTqplIM,-1.15081587553024
0KbdgApg,-0.522022520452738
0lNiZicC,0.264500387627631
0MnuuduB,-0.296847965984634
0PcIsF9z,-0.329239740660414
0rGeJ0QN,-0.265050485208631
0ShTFLYJ,0.438388905161992
0sXI9ytQ,1.00688663303852
0ukt4aP6,0.0942305559152737
0XZh9jka,-0.625849681720138
0Y7Wegri,0.163036936903372
1AGspb8f,-0.897940199375153
1arHxK3Y,-0.516412786245346
1Csy0gvE,0.488388297259808
1fCW4Bba,0.419691646262072
1Ic2hly1,1.03813301205635
1PPbaTwt,0.756435440033674
1qDZNvIm,1.07148893773556
1SO5VJNy,0.30896973388968
28LYJC2V,-0.801749275326729
2cx85d9H,-0.890991486907005
2CzACvQq,-0.184287416618317
2FT3crfv,-0.692484791278839
2Fy2uHVg,-0.709789353013039
2homMXMV,0.581167194396257
2ldLrUtq,-0.183211780245183
2MkMEApm,1.2987834918499
2NDGWEOe,-0.54578034853097
2nsACW6G,-0.888905458152294
2NyyCiqn,0.925465648472309
2QcbdrUZ,0.572878548651934
2QRzIb84,0.363510406543501
2YgAimWK,1.21645845115185
2yMbVnWc,0.72378553532064
36r8sgGQ,0.668938723802567
3fRLm8f5,-0.0429449695215953
3mZhp1nQ,1.15009333491325
3NXAXCl3,-0.765634015798569
3pikJXRL,-0.820673469901085
3pxOEGHL,0.867120090425014
3QG0z6fl,0.683222721070051
3ttdV3f5,-0.362074876277475
3v4X6Mfe,0.131684789728024
3wORuPiv,-0.390112986937165
3WS8R9qm,-0.54285801269114
43EfrxZj,-0.391573388278484
457Vwm21,-0.601094931811094
46KNnOdx,-0.272454642578959
47TwNsVC,-0.998041844964027
49856RpO,-0.974317763447762
4Ane1o2N,0.164415864972398
4AyVUgSc,0.280003348952159
4B1951On,0.378533825174673
4eQ90eLY,0.359680358204059
4o5jwMj8,0.305305025959387
4OL39Teo,-0.276340552899637
4vPgpl2c,0.14472081696149
51r9aA0d,0.528377379775047
58SmeRoP,-0.396234995927662
5a8sf6QV,-0.755669677257538
5eSvmqYm,-0.604418667852879
5HJp1AXn,-0.160721342179459
5hkN8fiv,-0.810653132498264
5MBZW7fx,-0.478439052347094
5Nq3gHaP,-0.257181636911118
5oK8Gti5,1.23844872057438
5paniGaU,1.40865287303925
5RmwFFK3,-1.14794905424118
5Tu5Jbov,-0.424215721674263
5vsr7ZUP,-1.21189448475838
5YEolkev,-0.467380037792027
60B4xMWI,0.88326582968235
64jOUtKy,-0.888231292068958
6AJo4xNG,0.826364103406668
6CAvhEte,0.928169200122356
6CuGYjT5,-1.14412632346153
6DGH8ujZ,-0.450729239620268
6eUWsVzw,-1.12675356447697
6gNyO7Do,-0.795186710059643
6jT0AyHe,-1.01501903474331
6nBgCvWu,1.40294093847275
6PzsGdVm,-0.476713241040707
6ro5mqg6,0.267124810791574
6sGqObX4,-0.784979011118412
6UcSJMbq,0.419723776773317
6uEGy0n4,-0.52989864602685
6WJbkH8U,-1.06190090835094
7aF7nnwn,0.841303146183491
7asGzfX9,0.136550434161909
7BZ4LxP8,-0.396134774675593
7cg7C92o,-0.216597071269061
7CmigXKi,0.847290629148483
7eOxTpsB,0.692105088829994
7ey0v7ma,-0.936090150475502
7Ga0LpfR,-0.666801093965769
7gocyrYl,-0.279358742553741
7gqR3GoA,-0.68731056034565
7og7aUXB,-0.189614396318793
7onRfa8F,0.6466628934443
7PQsFvsG,-0.322597785200924
7umkNuxM,-0.814211476445198
7vPr9ExD,-0.674034687876701
7zNjpCzu,-0.706312030255794
7ztsQNj3,-0.434364738997538
86gppwMI,1.24200801253319
88thAGdL,0.547380799166858
8ajs2uG8,-1.00162765741348
8bXnz62p,0.303032152939122
8GhU8STP,-0.856220949292183
8NlzDcWe,0.108146173510468
8nO1O1LG,-0.784810840189457
8QAejdLW,-0.567888408452272
8RDeFxWM,1.11421179056168
8UXP2NBS,0.345888094902039
8xE1p8g8,-0.373408372104168
8yMDVMRM,-0.800770301520824
8ZoV3KGT,-0.101174952872097
98R5VaPi,1.25156325340271
9DcTz2Ua,-0.622326776608825
9G7nfUrK,0.798584867417812
9iQwmFJR,0.0591870235092938
