PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.7525535874519679,-0.46234914629483725,-1.3099344359386045,-0.6787890180979903,0.7479671742318776
0BVvxJ6a,0.6871990273236318,3.338106527011764,1.1741314101554075,-0.1451987533537138,-1.5368881759100328
0KbdgApg,-0.14674739727321395,-0.5054501845384998,0.25918634499151594,0.14920473226861164,-0.6224671808138533
0MnuuduB,-0.1088339799885577,-1.7784228966138294,-0.9798132326865563,1.1364706610677442,0.20594023975595
0PcIsF9z,-0.5090164765945363,-1.9787944026268,-1.6053456228285405,-0.19425065333421143,-1.7218171651768837
0ShTFLYJ,-0.1553448136962291,-0.32224231820883276,-1.0706381743558246,-0.8623875282931865,-0.5556087814280384
0XZh9jka,0.5431154887345596,-2.7689105908064953,-0.10229270560418868,0.17301721131321957,1.2286066748840374
0Y7Wegri,-0.3594622374697113,0.6331425824933099,-0.29558938892583697,-0.41481996578450575,0.7317035207459843
0dTqplIM,0.04816137397920073,-0.5784808845418006,1.029114851472368,-0.05942887903715954,-2.16396779398762
0lNiZicC,-0.27053934052662243,1.3482642553355113,-2.584059067142423,-0.5978924566492654,-0.7199460730841205
0rGeJ0QN,-0.3043078333114809,-0.9628074258447263,-1.0017726108937417,0.5988399309995995,0.861224818211699
0sXI9ytQ,-0.5691009240127701,-0.6698918549497925,-0.5527084855488944,-0.7888861437545986,0.5331430451285362
0ukt4aP6,-0.704699086517505,-0.4677740679313551,1.1634156329280039,0.009882764481699002,1.4567357803118346
1AGspb8f,-0.18654781773007045,-1.4088575632107272,-1.7282021105688763,0.5067272108348502,-0.15319479240866607
1Csy0gvE,-0.5464141292709829,0.334123559488507,-0.522788516470829,-0.7247174823327671,0.8295284974963442
1Ic2hly1,-0.428046871774595,0.051352687564889976,-0.5248573586675072,0.3581560647697981,0.19856191704684867
1PPbaTwt,-0.49644826746582027,1.2520003104317716,-0.2860687337291701,-0.6167504735198466,1.4056798166068096
1SO5VJNy,-0.3597297694287508,0.7350173819350125,-0.26793741035780627,-0.4097330751080679,0.6901388458828597
