PIDN,SOC
09gt9UK5,-0.359456257522106
0BVvxJ6a,-0.143125646561384
0dTqplIM,0.545471371430904
0KbdgApg,0.0521718597407016
0lNiZicC,-0.628788879513741
0MnuuduB,1.90704204440117
0PcIsF9z,-0.499586175382137
0rGeJ0QN,-0.421760664135218
0ShTFLYJ,-0.677406248450279
0sXI9ytQ,-0.771900384128094
0ukt4aP6,-0.148516216455027
0XZh9jka,-0.627495311573148
0Y7Wegri,-0.547330865263939
1AGspb8f,-0.231425254885107
1arHxK3Y,0.082094907341525
1Csy0gvE,-0.647433888912201
1fCW4Bba,-0.634765397384763
1Ic2hly1,-0.179861535737291
1PPbaTwt,-0.000328672747127712
1qDZNvIm,-0.669472688436508
1SO5VJNy,-0.577619384974241
28LYJC2V,-0.29577749222517
2cx85d9H,-0.2920858040452
2CzACvQq,-0.37420262042433
2FT3crfv,0.25745749383932
2Fy2uHVg,-0.19719978683861
2homMXMV,-0.519749484956264
2ldLrUtq,-0.117038083449006
2MkMEApm,-0.720604285597801
2NDGWEOe,-0.740599039196968
2nsACW6G,1.44935575984418
2NyyCiqn,-0.572035381197929
2QcbdrUZ,-0.423097425606102
2QRzIb84,-0.347033118922263
2YgAimWK,-0.566847059875727
2yMbVnWc,0.478002794273198
36r8sgGQ,-0.570756611227989
3fRLm8f5,-0.452452367544174
3mZhp1nQ,-0.249224177002907
3NXAXCl3,2.79862682819366
3pikJXRL,2.78792204856873
3pxOEGHL,-0.544740572571754
3QG0z6fl,-0.164987576939166
3ttdV3f5,-0.388135060109198
3v4X6Mfe,-0.295212706178427
3wORuPiv,0.252802772261202
3WS8R9qm,1.08655947688967
43EfrxZj,0.411864767596126
457Vwm21,-0.324686865881085
46KNnOdx,-0.434722769260406
47TwNsVC,3.06804556250572
49856RpO,-0.375126878730953
4Ane1o2N,-0.498626047372818
4AyVUgSc,-0.361928391456604
4B1951On,-0.135179759003222
4eQ90eLY,0.528330004960299
4o5jwMj8,-0.459448149800301
4OL39Teo,0.0717929252714384
4vPgpl2c,-0.0874076979234815
51r9aA0d,-0.243394224345684
58SmeRoP,-0.106959271430969
5a8sf6QV,0.082437381753698
5eSvmqYm,0.338772137928754
5HJp1AXn,0.256496404949576
5hkN8fiv,-0.273317000176758
5MBZW7fx,-0.239653512276709
5Nq3gHaP,-0.156346739409491
5oK8Gti5,-0.430277454853058
5paniGaU,-0.688337935507297
5RmwFFK3,0.469577937200665
5Tu5Jbov,-0.207863595057279
5vsr7ZUP,-0.359884778037667
5YEolkev,-0.163723663508426
60B4xMWI,-0.497023367136717
64jOUtKy,-0.166724756360054
6AJo4xNG,-0.0981270552612841
6CAvhEte,-0.182652592216618
6CuGYjT5,0.174772310629487
6DGH8ujZ,-0.377390266209841
6eUWsVzw,-0.115897123049945
6gNyO7Do,-0.127674581599422
6jT0AyHe,0.440197169966996
6nBgCvWu,-0.566980587132275
6PzsGdVm,-0.401227410882711
6ro5mqg6,-0.595819497108459
6sGqObX4,0.0629141333687585
6UcSJMbq,-0.176511296375247
6uEGy0n4,-0.609321350604296
6WJbkH8U,-0.304590859729797
7aF7nnwn,-0.705669006705284
7asGzfX9,-0.15481074322015
7BZ4LxP8,-0.0579057146795094
7cg7C92o,-0.268052787333727
7CmigXKi,-0.0811047143302858
7eOxTpsB,-0.556093142926693
7ey0v7ma,2.9074119925499
7Ga0LpfR,0.101534718088806
7gocyrYl,-0.264985570684075
7gqR3GoA,-0.444276914000511
7og7aUXB,0.172043497534469
7onRfa8F,-0.511438488960266
7PQsFvsG,-0.263084956631064
7umkNuxM,-0.244172486290336
7vPr9ExD,-0.040889927232638
7zNjpCzu,1.48038783073425
7ztsQNj3,0.243053478002548
86gppwMI,-0.52136483117938
88thAGdL,-0.226968971616589
8ajs2uG8,-0.404037997871637
8bXnz62p,1.1470615118742
8GhU8STP,0.193837250396609
8NlzDcWe,-0.564110903441906
8nO1O1LG,-0.0942913782782853
8QAejdLW,0.217025656427722
8RDeFxWM,-0.56198498532176
8UXP2NBS,-0.288024225644767
8xE1p8g8,-0.166634954256006
8yMDVMRM,-0.412201980501413
8ZoV3KGT,-0.0789658694528043
98R5VaPi,-0.52567033469677
9DcTz2Ua,0.248622500896454
9G7nfUrK,-0.459254658222198
9iQwmFJR,0.119713099580258
9O6GZ1HT,-0.223618829715997
9S7fCoAM,-0.514603725448251
A3Mt6SAQ,-0.852239781618118
a7bhJGBU,0.204012625629548
AaFvEoHq,-0.483365118503571
abCzN1zx,-0.12145643318072
ae7sMiB4,0.105996243027039
afsVuCGV,-0.317882404476404
aHpv6KzP,0.263137666881084
AiIPD6hX,0.313999207969755
aINzEBVN,-0.536198574304581
aiwBQETI,0.0711703284468967
aiyli4EI,-0.832830553501844
AJIsQIcV,-0.12685699146241
AMHKXMh8,-0.770536959171295
aP9EtTGF,-0.646009773015976
apJ7NmzD,-0.647302559018135
AsIURvJS,0.460013036429882
AsvgbJ0C,-0.362327508628368
ASwA2J4E,-0.563171648234129
atVjNMtQ,2.76200865507126
aV6EhtSL,-0.0294376446865499
aVZsXKoH,-0.568782730400562
AxEhbkCM,-0.00168991509344778
aYVnVJvc,0.0968212923326064
b5GirVGV,-0.566465219855309
B7VPkIpx,0.143976594763808
b9SpMjNB,-0.545063448697329
bAFs37yy,-0.572710239887238
bat8tcGs,0.153721611201763
BBwHqHiH,0.139887349214405
bDia1hHV,0.146836310066283
bfjej4wu,0.492904238402843
bFkv5Mtr,-0.350419928878546
bh04YDiP,-0.34172867834568
bHe2IXgA,2.23257166147232
BMyps8hr,0.180702277226374
BUHS4dQw,0.326294133067131
bWX3vUm5,0.162790937069803
BZB3EYWQ,-0.517521231621504
c110Fdc8,-0.512062881886959
c32GUzMa,-0.435614456981421
C5gIfQbJ,2.08426222205162
C5UPCZcL,0.210392204020172
CDRuu4Pn,-0.639385144412518
ceNvS3yd,-0.38626005128026
ChnD1nrN,-0.401934660971165
ChQdtl4J,-0.371026655472815
cmwdt4Av,0.127405456081033
cn4EHsup,-0.399000778049231
CQhTYkqE,-0.115539040439762
crVOGGTT,-0.747846478223801
CSEobMXv,1.86834446191788
csPEJ1E5,-0.644279225822538
cT6uU0B0,-0.559354858100414
CvtbbIcq,-0.290758102852851
cWXCiFwh,-0.0134212350472808
Cxk06b77,-0.0683808637957554
CYMQE4x0,-0.32056990750134
d0UrRtMk,-0.703599892556667
D3QD3ZEJ,-0.353756726533175
d6LU4G4I,1.3447903752327
