PIDN,Ca,P,pH,SOC,Sand
03zzaMZR,-0.11719576564208951,-0.48581982849188776,-0.4546175006225912,-0.08202888621641335,-1.5964838617547663
04U1Aqk3,0.025816383927936767,-0.11635465437845838,0.07116660740353886,0.33686318562107687,-1.1240045457926477
04vf843Z,-0.34523591197851694,-0.32984674310407414,1.1791160589974634,-0.6171841236063855,1.3674755415740059
08GxKm5r,-0.4968793215205279,-0.40301557947984534,-0.6752178293591005,0.8245914180024911,-1.5594213379009467
08ogPKLc,-0.4826836233255479,-0.22286198337221563,-1.2926450126893787,-0.4794084235795353,-0.6359386520308341
0bQARPW9,-0.545088618072557,-0.48291386028265393,-0.3890067266173691,0.8143881499827685,-1.0589764318011454
0CXPnXJd,-0.41990451445248983,-0.2983626107534043,-0.8150876274600041,-0.709851846974253,1.9066972640756852
0epkJpAY,0.07648393851053596,-0.22618230480745538,1.7160196408595976,-0.5039692731010845,0.7704722594443432
0fqG5kKM,-0.06801463208581511,-0.22308606812382337,-0.019346064065645763,0.18948522483336916,-0.624156384683463
0kgdqIPr,-0.5197717443792268,-0.4083738412254867,0.1786910948082987,-0.8450749553116665,1.7366428973599817
0uMOeHsW,-0.22298179403639704,-0.1682744511171883,-0.6333559770110941,0.16717159454859853,-1.3605801071936163
0WMoNOcR,0.26890153018542357,-0.2902582612668745,-0.03205744985973702,1.221088395531332,-1.1349780838755557
0xqCRTAM,1.0921507203267296,0.38421279423075916,0.23629498892984024,0.46099041546452924,-1.1977296432761229
1BdbDkli,-0.325837034897321,-0.17484039159441878,-0.7520527526211271,-0.24920251485169587,-0.02685298136939096
1cOjmcia,-0.016601387777120793,-0.3461331215594079,1.3067796285503146,-0.4528908391084414,-0.41017428235509
1crlK9ts,1.3487941095087606,-0.2996065594843209,0.42166168584998154,0.04398940429113196,-0.8080826300702917
1G3djb9b,-0.17417435209801244,-0.25042268133708845,-0.8290982198285537,0.5149490513604533,-1.0042627984422303
1H9T4vGf,-0.09141324787047596,-0.3016376363093265,-0.06703792721623536,-0.7544640190185063,0.3558304578908995
1hbYtzbw,-0.5085445850864888,-0.3608840830065425,-0.9792279066369947,1.914201783571606,-0.16035176206250767
1jtKwpSX,1.308753923809943,-0.2251020937246473,1.1028296331431289,0.22516424656900114,-0.9086857336188565
1JXYT4qf,-0.4751872237690536,-0.36848042939252323,-0.6368082061371769,-0.4251821341294644,-0.32923771326577267
1L3N7Qp5,-0.5181254427087577,0.23760968756780798,-1.0335535183452311,-0.8305055060709137,1.7236393032525505
1nGYRpW6,-0.4652700797508245,-0.3962996247600792,0.12381008852139352,-0.7068254132054435,1.67967720676452
1o7wVf31,-0.46031984733813097,0.08894046150546941,-0.7700584767073924,0.009714092219418546,-0.39620279794516833
1pA0AhKG,-0.10939804637880231,-0.39503111556675563,-0.05417229022680381,-0.6801208926112494,-0.5255223929380897
1sepsL1F,-0.3751046370066065,-0.48213617488997684,-0.9302807819932486,2.1885632616509056,-1.1227366205858722
1SP9aiFj,-0.35900703075673285,-0.23367600800245114,0.12054568230848695,-0.3908081887825219,-0.028231451653571327
1VUeEVXP,-0.2368805054771764,-0.26017203351418416,-0.9208690838403317,0.39581943624310867,-0.46411560333044477
1wwu2kHQ,-0.4303719927078454,-0.21970904172937722,-0.18951944464788717,-0.5832978585458122,0.6085397557998498
1YAKS2yv,-0.4997656472428305,-0.03758374801779851,-0.7653232055592998,-0.06724332908375885,0.1528464918154917
1ybBUiVX,1.6344128893905263,0.10497638976906032,0.5110089852459492,0.5916229133954758,-0.7622493175004799
1YV79gwe,-0.24104955497746125,0.048996083382942146,1.0689687997091806,-0.572599138306451,1.4254664747749324
20yff7Sw,7.255559899558877,-0.5065135622689674,2.060040022212375,3.6198244726088333,-0.052800406560070456
2aQsRZzt,-0.16593367171946002,-0.30872518492012446,-0.3976844298434816,0.030635408606066505,-0.801892385645349
2c1wmyMT,1.5940002336711454,0.6505751650065825,2.271840695828585,0.1337009646222569,-0.33678762976350995
2DFmSARq,-0.12325025054372725,-0.406620224975061,0.2590993391469265,-0.39589575210535344,-0.5778692846743958
2fxPQfHv,0.07489905509192545,-0.09230943532108782,-0.7381948932190898,2.0149398183962504,-0.8112380088205988
2fYRt5ri,0.9248060292504915,0.36040605823020755,0.30996413836464676,3.721882481302636,-1.2612168309643472
2IhsYM3m,0.07461078599303532,0.570751734901048,1.1496024534311555,-0.26264583877169656,-0.04684557858317717
2jJLLO64,-0.21149676903893475,-0.22641814916912395,0.3736520837034032,-0.4776536720127851,0.0495670745766823
2JJSdf3i,1.5670143247555255,0.33983361774610543,1.4996745859157254,3.1330852451597266,-0.5417729041601866
2o6ofcMY,0.14501506767154684,0.46834867743475783,1.83830531056992,-0.3063475029479932,0.7635794259585076
2SJYOLhg,-0.4891339346350985,0.3463055196944218,-0.12874628556881085,-0.4411171368364748,0.8763028424181378
2uSlQCBR,2.976998446172757,0.08673843177623652,1.753552548262176,3.4899213235053494,-1.0787702810776842
2Z0feOYU,-0.14995064343721207,-0.2833996351264183,-0.4596101297802324,-0.06023447639832824,-0.6225957254356196
33KG7Tot,-0.2327092384285839,-0.43210182366144423,0.37122740950212396,-0.641660400752663,0.9334184464204576
3Ch5xNFR,-0.39614408550627594,-0.17980481619722255,-0.8056504198684724,-0.14931394865057968,-0.7347855658264031
3cTEiBXT,0.188849014342828,-0.22632180787056555,0.022570978570000122,1.3150280971622479,-1.057534938539991
3Deou72a,1.4930158694688678,0.03978495113826952,0.4460561115084811,1.245574003432047,-0.9656933711031321
