observation	prediction
0.231882431742576	0.10254535821147392
-0.352598313179835	0.014345072831069672
-0.193508879650658	-0.04824513530526914
-0.186591947758085	-0.11690838908140899
-0.0966718331546376	0.0690336489231963
-0.179675015865512	0.17260332290758518
-0.252302800737528	0.27332724942487585
0.280300954990586	0.5403750272066487
-0.207342743435804	-0.22816762278429997
-0.131256492617502	0.11920471765076901
-0.0240440482826221	0.052497176697969716
-0.342222915340976	-0.3065743975647912
-0.248844334791242	-0.39936983526369796
-0.214259675328377	-0.029589254903551354
-0.352598313179835	-0.04337786127960924
-0.359515245072408	-0.421509508871971
7.24219290486522	0.7160060817158652
-0.380266040750127	-0.324930959732123
-0.349139847233549	-0.03265376884727311
0.0866268619985444	-0.16749093438086782
-0.321472119663257	0.5475166266382937
-0.300721323985538	-0.2286244116699659
-0.217718141274663	0.14728835373387894
-0.314555187770684	0.18074384105420227
-0.300721323985538	0.058545576793247234
-0.0862964353157782	0.10965944159546659
0.0382083387505341	-0.16728633862181447
-0.359515245072408	0.027274429733094685
0.757569255578116	0.39809835543277994
-0.124339560724929	0.09346125389291393
-0.0724625715306324	-0.22924395058401575
0.660732209082096	0.19984566743412835
-0.165841152080367	0.403197735338199
-0.252302800737528	-0.04067133221132163
0.380596467432893	0.6123512815034758
-0.26959513046896	0.21791252672337502
-0.145090356402648	0.1318351129254588
10.1888058911013	0.0037589993910213115
-0.331847517502116	-0.1244860124853126
-0.266136664522674	0.4846872152606613
-0.145090356402648	-0.14590267755701214
-0.300721323985538	-0.27810469306725644
-0.297262858039252	0.5968343302931308
-0.335305983448403	-0.46115873287611114
-0.307638255878111	-0.32360043959474105
-0.373349108857554	-0.1974857246650265
-0.231552005059809	0.20099206171018358
-0.183133481811799	-0.06845905057202228
2.28621120383673	0.18396033149950897
-0.349139847233549	-0.19321401746197564
-0.245385868844955	-0.22383612565487243
-0.394099904535273	-0.48069932092559386
-0.318013653716971	-0.19515795653598988
-0.324930585609544	-0.3694918733260073
-0.252302800737528	0.5380550183128797
-0.169299618026653	0.8481776016120496
-0.27997052830782	0.13188726069860912
-0.231552005059809	-0.20310846048336345
-0.390641438588986	0.274943258599478
-0.293804392092965	-0.12178082334420909
-0.0171271163900492	-0.25669248741481887
-0.266136664522674	-0.2647107068578434
0.525852037176924	-0.03765531618544604
-0.380266040750127	-0.2864007910673543
-0.414850700212991	-0.24339841808331125
-0.300721323985538	-0.11347079224290901
-0.145090356402648	0.5506301512943952
-0.380266040750127	-0.33344415790692594
-0.380266040750127	0.07726002062549042
-0.373349108857554	-0.16663775509812734
0.11083612362255	-0.6190418118397222
0.0312914068579612	0.01862351401970208
-0.324930585609544	-0.20218718022819304
-0.373349108857554	-0.43992241842505075
0.10046072578369	0.5689086725066881
0.180005442548279	-0.11416184191609097
1.92998921136922	0.47960863742620674
-0.266136664522674	0.08283512194429377
-0.27997052830782	0.22819710272004246
-0.349139847233549	-0.3546503533346129
-0.100130299100924	-0.19381139962136662
-0.0828379693694918	0.19391076233162374
-0.331847517502116	-0.21480447931212515
-0.335305983448403	0.056028933228688294
0.107377657676263	0.04889264129233917
-0.0828379693694918	0.12947210731496128
-0.318013653716971	-0.23048584000500488
-0.397558370481559	0.25278532487258953
0.0347498728042476	-0.13915806488726368
-0.3871829726427	-0.6974165120250815
-0.262678198576387	-0.537087905930752
-0.245385868844955	0.3334993280009535
-0.27997052830782	-0.49998431848719826
-0.0897549012620647	-0.4048910189286602
-0.356056779126122	-0.3904974636914529
0.0797099301059715	-0.31657451085109767
-0.390641438588986	-0.12894294046375088
-0.17275808397294	7.437192257774283E-4
-0.314555187770684	0.004964334458832931
0.238799363635148	-0.19386646526340834
0.20767317011857	-0.2783054270767558
0.53968590096207	0.27248463083124974
0.435931922573476	-0.34565067152179774
-0.338764449394689	-0.08070246451571184
