PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.6113538957250902,0.21737293257147544,-1.583502675924383,-0.5443140305134181,1.706665410785793
0BVvxJ6a,0.35040029657795335,-0.3086260293306515,0.9518330069516789,0.2642175292609602,-1.7543351116108499
0dTqplIM,0.0031436208334530338,0.5576398494582249,1.2723187142915835,0.29526533270239397,-1.253013659254698
0KbdgApg,-0.15738438787249612,-0.32349330181394936,0.09323567004586081,0.08884395576879127,-0.6047222261038451
0lNiZicC,-0.5174044083652554,-0.23935701702808826,-3.1349971431478583,-0.679011080076337,0.10846031547028272
0MnuuduB,-0.26905047540858634,-0.24765942410660208,-0.4225032563992788,0.5545896888091942,-0.665693674480825
0PcIsF9z,-0.4387275077588947,0.0062317131531311465,-1.9545106238848702,0.10297421528977213,-0.232939529747753
0rGeJ0QN,-0.5773200660388982,0.14649497832240765,-1.1220074635790516,0.34635323658265893,-0.35151929368657686
0ShTFLYJ,-0.3915731841617,-0.9322228470987675,-1.4895617194595085,-0.6738904501403015,0.4993439318127723
0sXI9ytQ,-0.6940693509653535,-0.663535937444609,0.09354534073589102,-0.7675111968270746,1.621622237866965
0ukt4aP6,0.42375115477366915,0.8303664833483313,1.7369989139097042,-0.773512533501008,0.9448576677220258
0XZh9jka,0.03202038481797267,-0.4723303295091677,-1.499518141264416,0.6553456476148657,-0.8255483642283086
0Y7Wegri,-0.38759945549609875,1.482879615231423,-0.07705126918453836,-0.09685371311371632,-0.15470958212968183
1AGspb8f,-0.36248415416837776,-0.5491279116788503,-1.080260485685309,-0.07289140302788,-1.3550192745229843
1arHxK3Y,0.7230054518551277,1.2029748702381478,1.3564167192092365,0.5253025813476297,-0.2946966497192186
1Csy0gvE,-0.41655010874425485,0.28247519949027694,0.1932863943785458,-0.620904188742807,0.7674184171962625
1fCW4Bba,-0.6112006352693139,1.6483351292053483,-0.3676859475753318,-0.39029032149994636,1.1004927273580658
1Ic2hly1,-0.4664056119011363,1.0371729772054181,-0.3120865910933912,-0.11319047903046955,0.8051662699151175
1PPbaTwt,-0.5502345914925018,0.9858849389713746,-0.7150151527287392,-0.4473141606749583,1.645570923562369
1qDZNvIm,-0.3742486086356162,-0.4944569986203314,-0.18417710393760567,-0.872472134549878,0.8736785308967737
1SO5VJNy,-0.266948933728835,0.3245492625017363,0.0546623384787571,-0.38531425748721293,0.49102886653271993
28LYJC2V,-0.47107556258837674,-0.21675680759024046,-1.2001568659215351,0.586749120147265,-0.9306509149706472
2cx85d9H,0.06376653647591632,-0.5869821446496506,-0.13573667505355883,0.17105264346505336,-0.9679223835824956
2CzACvQq,0.5227587883715412,1.4024493568296845,2.1645500384712895,-0.4500833289847159,-0.3829547025604235
2FT3crfv,-0.28557397047895083,0.33250753196306665,1.012167283650541,0.25815085320501685,-0.683695294340357
2Fy2uHVg,-0.5155685571091863,-0.11786345971192652,-0.3714721925961466,-0.4639050213554379,-0.5821970660556954
2homMXMV,-0.4748733835695881,0.09177227885675801,-1.76972765738178,0.17414780369219546,0.5633744790324758
2ldLrUtq,-0.3693315034154324,-0.21193882621290833,0.5662157313369715,-0.4165867228547957,-0.08137167439546504
