observation	prediction
-0.506247423865781	0.35985731764518086
-0.490620045661509	-0.6351270250543486
-0.240581994393156	-0.3683945937382128
-0.0296123886354837	-0.2109555878226012
-0.693775962317046	-0.14038839262764263
2.84582520095057	2.7419406510358946
-0.0452397668397558	0.17555885061845636
-0.131190346963252	0.30457063222053504
0.681433319658894	0.8650377184157286
2.39263123302668	2.7743752483687727
3.00209898299329	2.616919298471535
7.20586371994247	5.867266937874186
0.134475082509373	-0.3047885434022111
-0.592198003989277	-0.31602203211810403
-0.623452760397821	-0.7742828632923666
-0.2718367508017	-0.21251186208376377
-0.568756936682869	-0.6262424619524967
-0.490620045661509	-0.4229770012673132
1.18932311129774	1.052975808878216
-0.248395683495292	-0.41116558539463566
-0.795353920644814	-0.7141251682245905
-0.615639071295685	-0.3201680320561523
-0.623452760397821	-0.7179133099456848
-0.139004036065388	-0.001491455065070868
-0.545315869376461	-0.4402345738641562
-0.0843082123504359	-0.10282615519997418
1.84567299587716	1.7977395491822639
1.55656649909813	2.1419216476362073
-0.670334895010637	-1.0931940158779045
-0.662521205908501	-0.7045494898661744
-0.498433734763645	-0.8457991314714892
0.681433319658894	1.3417242190678038
-0.748471786031998	-0.928780494439946
1.44717485166822	1.522921367801677
-0.451551600150829	-0.32429704692215755
-0.443737911048693	-0.37939708297511093
-0.23276830529102	-0.7344255083317809
-0.209327237984612	0.4399363116598189
-0.717217029623454	-1.009912432620136
-0.701589651419182	-0.5751264937069653
-0.474992667457237	-0.5177286320041442
-0.576570625785005	-0.432274128102395
3.56468459834709	3.041387004948322
0.540786915820446	0.7598767463751755
-0.607825382193549	-0.3977867343293745
-0.19369985978034	-0.27792730916358266
-0.560943247580733	-0.8055506851978618
0.439208957492678	0.5337391416063219
0.298562553654229	0.5239333424710504
0.361072066471317	0.015692607308542494
-0.748471786031998	-0.7687943480076284
-0.670334895010637	-0.676086471159834
-0.654707516806365	-0.20538369953284172
-0.850049744359766	-0.9501191565208252
-0.435924221946557	-0.22118289701515362
0.993980883744335	1.7225312656411023
2.55671870417154	2.6188983638417778
-0.779726542440542	-0.5938274642522062
0.00945605687519644	0.32284982662386763
-0.693775962317046	-0.5833960426208916
1.79879086126435	2.204941985327846
0.189170906224325	-0.18313631380917736
-0.693775962317046	-0.00806466249641799
-0.428110532844421	-0.3664955711710083
-0.0608671450440278	-0.12153715223270845
-0.334346263618789	-0.1994472013913024
-0.80316760974695	-0.6811548201077183
-0.654707516806365	-0.6788752811956644
1.0721177747657	1.3839057897612033
0.228239351735005	0.24435637205841287
1.97069202151134	2.1544629849737884
-0.514061112967917	-0.3871696661850447
-0.162445103371796	-0.10455099888166747
-0.810981298849086	-0.8576622734212512
-0.787540231542678	-0.8909557581820187
-0.248395683495292	-0.6396214698393141
0.236053040837141	0.5024820296039622
-0.607825382193549	-0.5655817465396392
-0.23276830529102	0.3113304788240787
3.95536905345389	4.114368851014733
-0.357787330925197	-0.40479492311570686
0.165729838917917	0.30548644129731006
0.743942832475982	0.7928358420252358
-0.818794987951222	-0.5426313121348603
0.282935175449957	0.5210959513165199
-0.592198003989277	-0.5381027969758237
0.259494108143549	0.3028945772899908
-0.443737911048693	-0.6597682652388942
-0.498433734763645	-0.25922733309881835
-0.701589651419182	-0.6876369011022193
-0.701589651419182	-0.9516673758902752
-0.740658096929862	-1.2620793279622031
0.00164236777306045	0.30331475669205626
2.97084422658475	3.665726253128375
-0.732844407827726	-0.9572007519457931
-0.490620045661509	-0.6073206529333081
-0.435924221946557	-0.499724451159769
-0.123376657861116	-0.32609538633904733
0.439208957492678	0.5556199066953267
0.704874386965302	0.6875681071248974
-0.795353920644814	-0.7830643989283798
-0.389042087333741	-0.1787210267935633
-0.68596227321491	-0.6687324977786999
3.0255400502997	2.1819259522087506
-0.412483154640149	-1.3262235109589557
-0.779726542440542	-1.1037016689973218
-0.467178978355101	-0.42338413310137146
2.67392404070358	2.4378530398964644
0.447022646594814	0.2845203183806207
-0.217140927086748	-0.4372372175837452
0.775197588884527	0.7098487606181831
-0.2718367508017	-0.06060348656502912
1.27527369142123	0.3666279711717423
-0.256209372597428	0.6521820775774095
-0.521874802070053	-0.6098795554514187
-0.732844407827726	-1.2095111738014543
0.126661393407237	0.7230046232720334
-0.545315869376461	-0.14905754311549133
-0.131190346963252	0.25805458021252475
0.775197588884527	0.4965035226370224
0.41576789018627	0.22223333209366147
-0.482806356559373	-0.49188651145394197
0.892402925416567	1.415827696577216
-0.295277818108108	-0.3064482659996106
1.58782125550667	1.1984629400565012
-0.326532574516653	-0.42590799424323234
-0.670334895010637	-0.5015221419661697
-0.107749279656844	-0.49492569303955586
-0.717217029623454	-1.1127085457961925
-0.443737911048693	-0.5082306746691565
0.517345848514038	0.5707978363385754
0.353258377369181	-0.15839005304520848
-0.600011693091413	-0.38900518140861123
0.204798284428597	0.1881092973221798
-0.209327237984612	-0.6631678541429677
1.31434213693191	1.8101139154728978
-0.131190346963252	0.027658754356925247
1.61126232281308	1.8385452193018756
0.103220326100829	0.10384391549710331
1.41592009525968	1.6869057594155967
-0.279650439903836	-0.2946321717021247
-0.506247423865781	-0.4667713905263081
0.150102460713645	0.3511883177024422
-0.553129558478597	0.044631195770606896
-0.795353920644814	-0.6407281094230691
-0.389042087333741	-0.25964746337644906
-0.639080138602093	-0.36818496799861566
1.83785930677503	2.030683408357315
1.2674600023191	1.0517960566534392
-0.420296843742285	-0.534139217924155
0.49390478120763	0.6465052994981804
-0.72503071872559	-0.5590866127815243
-0.139004036065388	-0.13561409868971566
-0.553129558478597	-1.2273995806773852
-0.787540231542678	-0.996433668971486
-0.631266449499957	-0.7500260901077138
-0.732844407827726	-0.9600880678429747
-0.521874802070053	-0.6766736183162841
-0.545315869376461	-0.44006419980746914
-0.748471786031998	-0.6428335439057239
-0.467178978355101	-0.33869086794472847
-0.756285475134134	-0.9161782392090355
-0.295277818108108	-0.36780748826819143
-0.420296843742285	-0.4559473272070861
-0.365601020027333	-0.02175557730501211
0.595482739535398	0.798423016183531
-0.185886170678204	-0.4054944820026609
-0.349973641823061	-0.18457357288747897
4.55702311431836	3.8027550065098685
-0.529688491172189	-0.5529665800043192
