PIDN,Ca
09gt9UK5,-0.495436790585518
0BVvxJ6a,0.561426411569119
0dTqplIM,-0.0457333847181872
0KbdgApg,0.0284288523718715
0lNiZicC,-0.473306778073311
0MnuuduB,-0.212170252390206
0PcIsF9z,-0.406596603989601
0rGeJ0QN,-0.391447101533413
0ShTFLYJ,-0.394341690093279
0sXI9ytQ,-0.459977802634239
0ukt4aP6,0.456417067162693
0XZh9jka,-0.298167665116489
0Y7Wegri,-0.278838736750186
1AGspb8f,-0.318252109177411
1arHxK3Y,0.67033224105835
1Csy0gvE,-0.452543304860592
1fCW4Bba,-0.412185682356358
1Ic2hly1,-0.367391268908977
1PPbaTwt,-0.361301701515913
1qDZNvIm,-0.48555604070425
1SO5VJNy,-0.290952549874783
28LYJC2V,-0.389302471280098
2cx85d9H,0.236865254119039
2CzACvQq,0.332876009680331
2FT3crfv,-0.290627191960812
2Fy2uHVg,-0.442802591621876
2homMXMV,-0.418728440999985
2ldLrUtq,-0.462183029949665
2MkMEApm,-0.377252865582705
2NDGWEOe,0.111446741782129
2nsACW6G,-0.219797006971203
2NyyCiqn,-0.346220877021551
2QcbdrUZ,-0.399294991791248
2QRzIb84,0.155874832801055
2YgAimWK,-0.402632933855057
2yMbVnWc,-0.348553383350372
36r8sgGQ,-0.387151928246021
3fRLm8f5,-0.302933815866709
3mZhp1nQ,-0.430192720890045
3NXAXCl3,-0.219598649069667
3pikJXRL,-0.288888426683843
3pxOEGHL,-0.442172554135323
3QG0z6fl,-0.426382571458817
3ttdV3f5,-0.317203562706709
3v4X6Mfe,1.30159574151039
3wORuPiv,-0.35256392210722
3WS8R9qm,-0.20688099488616
43EfrxZj,-0.120409368071705
457Vwm21,0.197639232169604
46KNnOdx,-0.461576420068741
47TwNsVC,-0.277598312590271
49856RpO,-0.36074371188879
4Ane1o2N,-0.403319217264652
4AyVUgSc,-0.411320320516825
4B1951On,-0.232798670604825
4eQ90eLY,-0.125937493122183
4o5jwMj8,-0.41046639829874
4OL39Teo,-0.0836465919390321
4vPgpl2c,-0.459566214680672
51r9aA0d,-0.465277078747749
58SmeRoP,-0.266413927869871
5a8sf6QV,0.0781540059950203
5eSvmqYm,-0.370524200797081
5HJp1AXn,-0.429474556446075
5hkN8fiv,-0.299500439316034
5MBZW7fx,-0.133695157471811
5Nq3gHaP,0.117324888706207
5oK8Gti5,-0.468426892161369
5paniGaU,-0.470458324998617
5RmwFFK3,0.414997856318951
5Tu5Jbov,-0.443273839354515
5vsr7ZUP,0.805058711767197
5YEolkev,-0.411653782427311
60B4xMWI,-0.334424956142902
64jOUtKy,0.126690006256104
6AJo4xNG,-0.421011351048946
6CAvhEte,-0.424669905006886
6CuGYjT5,3.21422712802887
6DGH8ujZ,-0.392830984294415
6eUWsVzw,0.685385985672474
6gNyO7Do,0.311859633773565
6jT0AyHe,-1.14825612399727e-05
6nBgCvWu,-0.466030929982662
6PzsGdVm,-0.253003602754325
6ro5mqg6,-0.24972742991522
6sGqObX4,-0.499011953175068
6UcSJMbq,-0.256190772354603
6uEGy0n4,1.22012437582016
6WJbkH8U,0.892376026511192
7aF7nnwn,-0.47805413454771
7asGzfX9,-0.274464635550976
7BZ4LxP8,-0.250016042590141
7cg7C92o,-0.130435467744246
7CmigXKi,-0.442742395401001
7eOxTpsB,-0.404013016819954
7ey0v7ma,-0.321475517004728
7Ga0LpfR,0.0323978890432045
7gocyrYl,-0.30845807492733
7gqR3GoA,-0.385388657450676
7og7aUXB,-0.263852798193693
7onRfa8F,0.0763384814956225
7PQsFvsG,-0.38261140063405
7umkNuxM,-0.140485714780516
7vPr9ExD,0.0845163475722075
7zNjpCzu,-0.358738930523396
7ztsQNj3,-0.338130208849907
86gppwMI,-0.487598040699959
88thAGdL,-0.302709211781621
8ajs2uG8,-0.379659301042557
8bXnz62p,-0.254303070157766
8GhU8STP,0.620343375205994
8NlzDcWe,-0.398634831607342
8nO1O1LG,1.47756641507149
8QAejdLW,-0.0486931173480116
8RDeFxWM,-0.425935100018978
8UXP2NBS,-0.490923143923283
8xE1p8g8,-0.376483272016048
8yMDVMRM,-0.441544371843338
8ZoV3KGT,-0.177339439839125
98R5VaPi,0.408306257426739
9DcTz2Ua,2.17613832354546
9G7nfUrK,-0.377539868652821
9iQwmFJR,-0.389674903452396
9O6GZ1HT,-0.107993951207027
9S7fCoAM,-0.436450752615929
A3Mt6SAQ,1.18315594494343
a7bhJGBU,1.90203847289085
AaFvEoHq,-0.425217162072659
abCzN1zx,-0.408130472153425
ae7sMiB4,-0.218456869572401
afsVuCGV,-0.33394817262888
aHpv6KzP,3.32866082191467
AiIPD6hX,-0.213573470339179
aINzEBVN,-0.358104687184095
