PIDN,SOC
09gt9UK5,-0.507276931405067
0BVvxJ6a,0.0746268317103386
0dTqplIM,0.587153928726912
0KbdgApg,0.304089226946235
0lNiZicC,-0.565696930885315
0MnuuduB,-0.0177677068859339
0PcIsF9z,0.178561647469178
0rGeJ0QN,0.0348122441850137
0ShTFLYJ,-0.716614454984665
0sXI9ytQ,-0.616990175843239
0ukt4aP6,-0.607435059547424
0XZh9jka,0.249224049621262
0Y7Wegri,-0.198446083348244
1AGspb8f,-0.0980793771799654
1arHxK3Y,0.342704724520445
1Csy0gvE,-0.459933258593082
1fCW4Bba,-0.438431837782264
1Ic2hly1,-0.174106216710061
1PPbaTwt,-0.513540801405907
1qDZNvIm,-0.773832881450653
1SO5VJNy,-0.458022047579288
28LYJC2V,0.330940264742821
2cx85d9H,0.209217248018831
2CzACvQq,-0.379104608669877
2FT3crfv,0.203091119788587
2Fy2uHVg,-0.478388673067093
2homMXMV,-0.0521434258902445
2ldLrUtq,-0.476061847060919
2MkMEApm,-0.469713404774666
2NDGWEOe,-0.555740907788277
2nsACW6G,0.572541992366314
2NyyCiqn,-0.432585559785366
2QcbdrUZ,-0.403980234265327
2QRzIb84,-0.243979812413454
2YgAimWK,-0.556855784356594
2yMbVnWc,2.16313539147377
36r8sgGQ,-0.69024495780468
3fRLm8f5,-0.0802901910617948
3mZhp1nQ,-0.643225932121277
3NXAXCl3,0.0295495312660933
3pikJXRL,0.0478583618532866
3pxOEGHL,-0.684368652105331
3QG0z6fl,-0.352562042418867
3ttdV3f5,-0.0194279760122299
3v4X6Mfe,-0.40141511708498
3wORuPiv,-0.0525102629326284
3WS8R9qm,0.655764304846525
43EfrxZj,0.242743190377951
457Vwm21,0.477075488120317
46KNnOdx,-0.217026921361685
47TwNsVC,0.529540840163827
49856RpO,-0.374400205910206
4Ane1o2N,-0.446795815974474
4AyVUgSc,-0.47966723293066
4B1951On,0.0325603018747643
4eQ90eLY,0.705178982019424
4o5jwMj8,-0.653592419624329
4OL39Teo,0.504812234640121
4vPgpl2c,-0.606774908304214
51r9aA0d,-0.671435537934303
58SmeRoP,-0.322794425487518
5a8sf6QV,0.204159107152373
5eSvmqYm,-0.371220242715208
5HJp1AXn,0.493174932152033
5hkN8fiv,0.978750503063202
5MBZW7fx,-0.439629858732223
5Nq3gHaP,0.880472537875175
5oK8Gti5,-0.466309326142073
5paniGaU,-0.720881873369217
5RmwFFK3,-0.230815246887505
5Tu5Jbov,-0.153918323293328
5vsr7ZUP,-0.202797914575785
5YEolkev,-0.579956011474133
60B4xMWI,-0.569728080928326
64jOUtKy,1.42454914450645
6AJo4xNG,-0.145131003763527
6CAvhEte,-0.313237822800875
6CuGYjT5,0.61638145595789
6DGH8ujZ,0.321465792879462
6eUWsVzw,-0.234347485157195
6gNyO7Do,0.764788466691971
6jT0AyHe,0.348392258305103
6nBgCvWu,-0.507104970514774
