PIDN,pH
09gt9UK5,-1.2063470184803
0BVvxJ6a,1.15433935523033
0dTqplIM,0.511060715094209
0KbdgApg,0.183045369479805
0lNiZicC,-1.01052333116531
0MnuuduB,0.00322736331727356
0PcIsF9z,-1.34202960729599
0rGeJ0QN,-0.465630418807268
0ShTFLYJ,-0.359395090118051
0sXI9ytQ,-0.100447742640972
0ukt4aP6,1.42464912831783
0XZh9jka,-0.329993475228548
0Y7Wegri,0.207847729697824
1AGspb8f,-0.490476096328348
1arHxK3Y,1.29539729356766
1Csy0gvE,0.197089165635407
1fCW4Bba,-0.308497116155922
1Ic2hly1,-0.330791338905692
1PPbaTwt,-0.848859225213528
1qDZNvIm,-0.0343739968026057
1SO5VJNy,0.171945784380659
28LYJC2V,-0.906997534632683
2cx85d9H,0.0151384627446532
2CzACvQq,1.70431329011917
2FT3crfv,0.442646357789636
2Fy2uHVg,-0.408379049412906
2homMXMV,-1.20123190879822
2ldLrUtq,0.273174553364515
2MkMEApm,-0.0164353727217531
2NDGWEOe,0.802246212214232
2nsACW6G,-0.747275819629431
2NyyCiqn,0.163934208825231
2QcbdrUZ,-0.0522009110078216
2QRzIb84,1.58809480667114
2YgAimWK,0.047244164487347
2yMbVnWc,-1.04179370105267
36r8sgGQ,0.129928428586572
3fRLm8f5,-0.579692486673594
3mZhp1nQ,-0.283675715792924
3NXAXCl3,-0.362525743059814
3pikJXRL,-0.2869659492746
3pxOEGHL,-0.154991046222858
3QG0z6fl,-1.25092756748199
3ttdV3f5,-0.245515077747405
3v4X6Mfe,2.16260226368904
3wORuPiv,-0.193517092213733
3WS8R9qm,-0.42606292963028
43EfrxZj,-0.438918535411358
457Vwm21,0.507658488303423
46KNnOdx,-0.899172404408455
47TwNsVC,-0.624532762169838
49856RpO,-0.281004557013512
4Ane1o2N,-0.0319464944244828
4AyVUgSc,-0.340656905807555
4B1951On,-0.0395394866820425
4eQ90eLY,0.031323225738015
4o5jwMj8,-0.574236852675676
4OL39Teo,-0.200730083324015
4vPgpl2c,-0.323454594984651
51r9aA0d,0.192966499645263
58SmeRoP,0.131623968761414
5a8sf6QV,0.665448068082333
5eSvmqYm,-0.0917469865642488
5HJp1AXn,-0.698185122013092
5hkN8fiv,-1.07661119997501
5MBZW7fx,0.737921629846096
5Nq3gHaP,0.226150246581528
5oK8Gti5,-0.773445844650269
5paniGaU,-0.551338670402765
5RmwFFK3,-0.168537706695497
5Tu5Jbov,-0.357992384210229
5vsr7ZUP,1.60040257275105
5YEolkev,0.169980477076024
60B4xMWI,0.368363673426211
64jOUtKy,-0.196992529369891
6AJo4xNG,-0.3768648609519
6CAvhEte,-0.759638537466526
6CuGYjT5,1.69686069190502
6DGH8ujZ,-0.956532841920853
6eUWsVzw,1.82435235977173
6gNyO7Do,0.100513968500309
6jT0AyHe,0.873707300424576
6nBgCvWu,-0.202943319128826
6PzsGdVm,-0.532719679176807
6ro5mqg6,-0.0261379805393517
6sGqObX4,-0.606008412688971
6UcSJMbq,0.36232595667243
6uEGy0n4,1.5964980840683
6WJbkH8U,1.61136626005173
7aF7nnwn,-0.527274910360575
7asGzfX9,-0.307794167846441
7BZ4LxP8,-0.0961540440097451
7cg7C92o,0.378734855912626
7CmigXKi,-1.12514517307282
7eOxTpsB,0.111463346099481
7ey0v7ma,-0.350618433719501
7Ga0LpfR,-0.407969364104792
7gocyrYl,0.0232242545112967
7gqR3GoA,-0.351124029606581
7og7aUXB,0.516519998013973
7onRfa8F,0.984229969978333
7PQsFvsG,-1.27679608762264
7umkNuxM,0.258950378280133
7vPr9ExD,0.374008359387517
7zNjpCzu,0.0547545944107696
7ztsQNj3,0.00180633905983996
86gppwMI,-1.14335525929928
88thAGdL,0.184160899883136
8ajs2uG8,-0.402416172623634
8bXnz62p,0.00423389319330454
8GhU8STP,1.16841056346893
8NlzDcWe,-0.718385237455368
8nO1O1LG,1.48107599914074
8QAejdLW,0.0948840818600729
8RDeFxWM,0.266122483275831
8UXP2NBS,-0.496704205870628
8xE1p8g8,0.012283786945045
8yMDVMRM,-0.720184734463692
8ZoV3KGT,-0.0200680450536311
98R5VaPi,1.66119467020035
9DcTz2Ua,1.86187897324562
9G7nfUrK,-0.122718360391445
9iQwmFJR,-0.560785646736622
9O6GZ1HT,0.682495152205229
9S7fCoAM,-0.270305112469941
A3Mt6SAQ,2.1314141869545
a7bhJGBU,1.75912004411221
AaFvEoHq,-0.193779585324228
abCzN1zx,-1.19195570349693
ae7sMiB4,-0.235689657181501
afsVuCGV,-0.227990214712918
aHpv6KzP,1.75772781968117
AiIPD6hX,-0.251488457759842
aINzEBVN,-0.745370270311832
aiwBQETI,0.552742806822062
aiyli4EI,0.614021826907992
AJIsQIcV,-0.783580620586872
AMHKXMh8,1.46296232044697
aP9EtTGF,1.20510265231133
apJ7NmzD,1.11724645793438
AsIURvJS,-0.259328088723123
AsvgbJ0C,-0.445409484021366
ASwA2J4E,0.379356908425689
atVjNMtQ,-0.803897723555565
aV6EhtSL,-0.00636959613766521
aVZsXKoH,1.31465824842453
AxEhbkCM,0.00921410252340138
aYVnVJvc,0.413325612992048
b5GirVGV,-0.0469695785315707
B7VPkIpx,-0.0465727321337909
b9SpMjNB,0.186912117432803
bAFs37yy,0.124496472021565
bat8tcGs,-0.178046420498868
BBwHqHiH,0.405494674295187
bDia1hHV,0.315304358711001
bfjej4wu,-1.11553658246994
bFkv5Mtr,-0.475504356622696
bh04YDiP,0.21772985085845
bHe2IXgA,-1.19872533082962
BMyps8hr,-0.691741496324539
BUHS4dQw,0.406476449035108
bWX3vUm5,0.398143067955971
BZB3EYWQ,0.346602739207447
c110Fdc8,0.307199967559427
c32GUzMa,-1.33179131448269
C5gIfQbJ,-0.833974041044712
C5UPCZcL,1.74826577305794
CDRuu4Pn,0.0592856689356267
ceNvS3yd,-0.868451127409935
ChnD1nrN,-0.518471936881542
ChQdtl4J,-0.378387359343469
cmwdt4Av,1.36762028336525
cn4EHsup,-1.22614249289036
CQhTYkqE,0.63312326297164
crVOGGTT,-0.0595651061274111
CSEobMXv,-0.320248626824468
csPEJ1E5,-0.163045009970665
cT6uU0B0,-0.818085277080536
CvtbbIcq,1.30662850439548
cWXCiFwh,-0.508470931649208
Cxk06b77,0.491891973465681
CYMQE4x0,1.05683935582638
d0UrRtMk,-0.402589336689562
D3QD3ZEJ,0.844779607653618
d6LU4G4I,-1.07732097059488
d74T1DVv,-1.03216072916985
D8J5C6lA,0.772742219269276
DCeQwYfT,-0.223370877513662
DDEftkx3,-0.773666049540043
de43ycXY,0.469119128957391
DEwCfeDW,-0.0339271382923471
dfIn7m9z,-0.359803630411625
dhmb9ZY9,1.43631755411625
DMkIV4oL,-0.592298636585474
dn8kCuyf,-0.664465962350368
DnzGfbxS,-0.456021013855934
DoZxo6f6,-0.046235909499228
dpcquvWW,0.0149705648887903
