PIDN,Ca
09gt9UK5,-0.548808485269547
0BVvxJ6a,0.232856809906662
0dTqplIM,-0.0926134066889062
0KbdgApg,-0.164048640802503
0lNiZicC,-0.303402876108885
0MnuuduB,-0.277853051573038
0PcIsF9z,-0.650350400805473
0rGeJ0QN,-0.45047928839922
0ShTFLYJ,-0.496207229793072
0sXI9ytQ,-0.424529603123665
0ukt4aP6,0.161887705232948
0XZh9jka,-0.379643937572837
0Y7Wegri,-0.066482621524483
1AGspb8f,-0.461868396401405
1arHxK3Y,1.157548853755
1Csy0gvE,-0.379600927233696
1fCW4Bba,-0.477351269125938
1Ic2hly1,-0.336666324734688
1PPbaTwt,-0.362512809038162
1qDZNvIm,-0.444762696325779
1SO5VJNy,-0.262178964912891
28LYJC2V,-0.424627706408501
2cx85d9H,0.0963040806353092
2CzACvQq,0.106439343630336
2FT3crfv,-0.377948592603207
2Fy2uHVg,-0.481205447018146
2homMXMV,-0.532024043798447
2ldLrUtq,-0.487805645167828
2MkMEApm,-0.390964111685753
2NDGWEOe,0.694942288100719
2nsACW6G,-0.449550604820251
2NyyCiqn,-0.342294472455978
2QcbdrUZ,-0.471825233101845
2QRzIb84,0.0467075876309536
2YgAimWK,-0.351681412756443
2yMbVnWc,-0.35471680238843
36r8sgGQ,-0.302403052151203
3fRLm8f5,-0.5613594815135
3mZhp1nQ,-0.478582806885242
3NXAXCl3,-0.442561022937298
3pikJXRL,-0.465610022842884
3pxOEGHL,-0.349170678853989
3QG0z6fl,-0.447930082678795
3ttdV3f5,-0.507407481968403
3v4X6Mfe,1.28694686889648
3wORuPiv,-0.457003344595432
3WS8R9qm,-0.373412851989269
43EfrxZj,-0.0280559290316887
457Vwm21,0.258224850706756
46KNnOdx,-0.475091686844826
47TwNsVC,-0.481017835438251
49856RpO,-0.406892338395119
4Ane1o2N,-0.380913925170898
4AyVUgSc,-0.399166777729988
4B1951On,-0.261742479354143
4eQ90eLY,-0.209072249103338
4o5jwMj8,-0.321588829159737
4OL39Teo,-0.103431395255029
4vPgpl2c,-0.392671951651573
51r9aA0d,-0.371925806999207
58SmeRoP,-0.308884121477604
5a8sf6QV,0.0216645800042897
5eSvmqYm,-0.409970165789127
5HJp1AXn,-0.398287378251553
5hkN8fiv,-0.616486082971096
5MBZW7fx,-0.187212022021413
5Nq3gHaP,0.159065668843687
5oK8Gti5,-0.522496600449085
5paniGaU,-0.405346387624741
5RmwFFK3,1.05021072328091
5Tu5Jbov,-0.465492647886276
5vsr7ZUP,0.565333087742329
5YEolkev,-0.437448589503765
60B4xMWI,-0.388633765280247
64jOUtKy,0.34836931116879
6AJo4xNG,-0.372109926491976
6CAvhEte,-0.393219496309757
6CuGYjT5,3.13262909650803
6DGH8ujZ,-0.598177221417427
6eUWsVzw,0.441534329205751
6gNyO7Do,0.145389358513057
6jT0AyHe,-0.15872447360307
6nBgCvWu,-0.485136991739273
6PzsGdVm,-0.375187310576439
6ro5mqg6,-0.356866869330406
6sGqObX4,-0.49740944057703
6UcSJMbq,-0.216733471676707
6uEGy0n4,1.84700003862381
6WJbkH8U,1.32687864899635
7aF7nnwn,-0.33695393204689
7asGzfX9,-0.228738582879305
7BZ4LxP8,-0.178224817477167
7cg7C92o,-0.00176169709302485
7CmigXKi,-0.430270679295063
7eOxTpsB,-0.267274069786072
7ey0v7ma,-0.433959357440472
7Ga0LpfR,0.739956225454807
7gocyrYl,-0.376609207689762
7gqR3GoA,-0.453285586833954
7og7aUXB,-0.339293414354324
7onRfa8F,0.0611720712389797
7PQsFvsG,-0.606702294945717
7umkNuxM,-0.164550494402647
7vPr9ExD,-0.0167734599672258
7zNjpCzu,-0.468318238854408
7ztsQNj3,-0.474409392476082
86gppwMI,-0.432273507118225
88thAGdL,-0.3801393404603
8ajs2uG8,-0.381354214251041
8bXnz62p,-0.250224228110164
8GhU8STP,1.74287281632423
8NlzDcWe,-0.310668967291713
8nO1O1LG,2.28763203620911
8QAejdLW,-0.176275721937418
8RDeFxWM,-0.332418586313725
8UXP2NBS,-0.459913282096386
8xE1p8g8,-0.458287715911865
8yMDVMRM,-0.471440629661083
8ZoV3KGT,-0.191431688005105
98R5VaPi,0.173956427769735
9DcTz2Ua,3.71784597635269
9G7nfUrK,-0.347407096624374
9iQwmFJR,-0.442135094106197
9O6GZ1HT,-0.0882211228832603
9S7fCoAM,-0.47554670125246
A3Mt6SAQ,1.44108791053295
a7bhJGBU,2.73112115859985
AaFvEoHq,-0.119803196121939
abCzN1zx,-0.599276189506054
ae7sMiB4,-0.166982957348227
afsVuCGV,-0.414603903889656
aHpv6KzP,4.06623473167419
AiIPD6hX,-0.292631760239601
aINzEBVN,-0.342866546660662
aiwBQETI,0.0346127574099228
aiyli4EI,3.29060799479485
AJIsQIcV,-0.435867847502232
AMHKXMh8,1.63111242651939
aP9EtTGF,2.48145062923431
apJ7NmzD,2.07336516976356
AsIURvJS,-0.388986393809319
AsvgbJ0C,-0.440409868955612
ASwA2J4E,-0.23825653269887
atVjNMtQ,-0.462523138523102
aV6EhtSL,-0.447455447912216
aVZsXKoH,1.9300533413887
AxEhbkCM,-0.406325437128544
aYVnVJvc,-0.0916554869851098
b5GirVGV,-0.481937173008919
B7VPkIpx,-0.372165586054325
b9SpMjNB,-0.342189836874604
bAFs37yy,-0.351480916142464
bat8tcGs,-0.258883043751121
BBwHqHiH,-0.259466284140944
bDia1hHV,-0.409916837513447
bfjej4wu,-0.442180168628693
bFkv5Mtr,-0.0316287372785155
bh04YDiP,-0.257978513091803
bHe2IXgA,-0.425148833543062
BMyps8hr,-0.210883753746748
BUHS4dQw,-0.0501385221956298
bWX3vUm5,-0.134050968242809
BZB3EYWQ,-0.323781334608793
c110Fdc8,-0.246496448665857
c32GUzMa,-0.384869085252285
C5gIfQbJ,-0.529388190805912
C5UPCZcL,3.59564888477325
CDRuu4Pn,-0.384308920800686
ceNvS3yd,-0.512038286030293
ChnD1nrN,-0.364713536202908
ChQdtl4J,-0.514973063766956
cmwdt4Av,2.29954708814621
cn4EHsup,-0.484607002139091
CQhTYkqE,0.544237028807402
crVOGGTT,-0.396172806620598
CSEobMXv,-0.432524959743023
csPEJ1E5,-0.546213613450527
cT6uU0B0,-0.362362180650234
CvtbbIcq,0.972216892242432
cWXCiFwh,-0.459739483892918
